Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Bohn G., Clasing D., Lehmann K.","7003593332;6603669057;57541842900;","Re-examination of breath alcohol concentrations by Alcotest 7310® [UBERPRUFUNG DER ATEMALKOHOLKONZENTRATION MIT DEM ALCOTEST 7310®]",1983,"Blutalkohol","20","3",,"221","235",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020539102&partnerID=40&md5=bcaa94ef1909d821e4addd20b085277f","Inst. Rechtsmed., Westfal. Wilhelms-Univ., D-4400 Munster, Germany","Bohn, G., Inst. Rechtsmed., Westfal. Wilhelms-Univ., D-4400 Munster, Germany; Clasing, D., Inst. Rechtsmed., Westfal. Wilhelms-Univ., D-4400 Munster, Germany; Lehmann, K., Inst. Rechtsmed., Westfal. Wilhelms-Univ., D-4400 Munster, Germany",,"alcohol; biological monitoring; breath analysis; drug analysis; drug determination; forensic medicine; human; methodology; nonhuman",,Article,"Final","",Scopus,2-s2.0-0020539102
"Fletcher S.M.","7202047910;","Insulin. A Forensic Primer",1983,"Journal of the Forensic Science Society","23","1",,"5","17",,17,"10.1016/S0015-7368(83)71537-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020536923&doi=10.1016%2fS0015-7368%2883%2971537-9&partnerID=40&md5=70b23200a7ccd1cbe5435cf9cb50c7fa","Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom","Fletcher, S.M., Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",,"insulin; drug analysis; drug determination; drug overdose; forensic medicine; forensic science; human; intoxication; review; toxicology","Fletcher, S.M.; Home Office Central Research Establishment, Aldermaston, Reading, Berkshire, RG7 4PN, United Kingdom",Article,"Final","",Scopus,2-s2.0-0020536923
"Machata G.","7004043473;","Concerning the question of 'two different methods' for determination of blood alcohol concentration [ZUR FRAGE DER 'ZWEI VONEINANDER VERSCHIEDENEN VERFAHREN' ZUR ERMITTLUNG DER BLUTALKOHOLKONZENTRATION]",1983,"Blutalkohol","20","3",,"236","240",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020536922&partnerID=40&md5=706fdea3a07e53ef116b931515ddc767","Inst. Gerichtl. Med., Univ. Wien, A-1090 Wien, Austria","Machata, G., Inst. Gerichtl. Med., Univ. Wien, A-1090 Wien, Austria",,"alcohol; alcohol blood level; analytic method; drug analysis; drug determination; forensic medicine; gas chromatography; human; methodology",,Article,"Final","",Scopus,2-s2.0-0020536922
"Von Bremen U.G., Blunt L.K.R.","6507634242;7004487273;","Physical comparison of plastic garbage bags and sandwich bags",1983,"Journal of Forensic Sciences","28","3",,"644","654",,14,"10.1520/jfs11561j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020536633&doi=10.1520%2fjfs11561j&partnerID=40&md5=7e34404d5c4170c88aeec02cc127e884","Cent. Forensic Sci., Toronto, Ont. M7A 2G8, Canada","Von Bremen, U.G., Cent. Forensic Sci., Toronto, Ont. M7A 2G8, Canada; Blunt, L.K.R., Cent. Forensic Sci., Toronto, Ont. M7A 2G8, Canada",,"drug; polyethylene; diagnosis; fatality; forensic medicine; homicide; human; injury; legal aspect",,Article,"Final","",Scopus,2-s2.0-0020536633
"Smith J., Quinn L., Allen S., Heckel R.","57191135878;57191136374;7403050299;7005799694;","A factor analytic study of screening scales of adjudicated delinquent males and females",1983,"Journal of Clinical Psychology","39","4",,"607","610",,1,"10.1002/1097-4679(198307)39:4<607::AID-JCLP2270390426>3.0.CO;2-L","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020535254&doi=10.1002%2f1097-4679%28198307%2939%3a4%3c607%3a%3aAID-JCLP2270390426%3e3.0.CO%3b2-L&partnerID=40&md5=d571ff56aeeca9884387e98f5580aaa7","Department of Youth Services, University of South Carolina, United States; Social Problems Research Institute, University of South Carolina, United States","Smith, J., Department of Youth Services, University of South Carolina, United States; Quinn, L., Department of Youth Services, University of South Carolina, United States; Allen, S., Department of Youth Services, University of South Carolina, United States; Heckel, R., Social Problems Research Institute, University of South Carolina, United States",,"affective neurosis; central nervous system; clinical article; delinquency; drug abuse; forensic medicine; human; maladjustment; psychopathy; Adolescent; Aggression; Antisocial Personality Disorder; Female; Forensic Psychiatry; Human; Intelligence; Juvenile Delinquency; Male; Neurotic Disorders; Psychological Tests; Psychometrics; Substance-Related Disorders","Smith, J.; Department of Youth Services, United States",Article,"Final","",Scopus,2-s2.0-0020535254
"Soine W.H., Shark R.E., Agee D.T.","7003516698;6505912440;6506409739;","Differentiation of 2,3-methylenedioxyamphetamine from 3,4-methylenedioxyamphetamine",1983,"Journal of Forensic Sciences","28","2",,"386","390",,24,"10.1520/jfs11519j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020534560&doi=10.1520%2fjfs11519j&partnerID=40&md5=56e5dc5d90149f7e8bc4209c1e8d1f30","Dep. Pharm. Chem., Med. Coll. Virginia, Virginia Commonw. Univ., Richmond, VA 23298, United States","Soine, W.H., Dep. Pharm. Chem., Med. Coll. Virginia, Virginia Commonw. Univ., Richmond, VA 23298, United States; Shark, R.E., Dep. Pharm. Chem., Med. Coll. Virginia, Virginia Commonw. Univ., Richmond, VA 23298, United States; Agee, D.T., Dep. Pharm. Chem., Med. Coll. Virginia, Virginia Commonw. Univ., Richmond, VA 23298, United States",,"2,3 methylenedioxyamphetamine; 3,4 methylenedioxyamphetamine; psychedelic agent; unclassified drug; drug analysis; drug determination; drug identification; human; methodology; nonhuman",,Article,"Final","",Scopus,2-s2.0-0020534560
"Burchell H.B.","35123396600;","Digitalis poisoning: Historical and forensic aspects",1983,"Journal of the American College of Cardiology","1","2",,"506","516",,8,"10.1016/S0735-1097(83)80080-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020534143&doi=10.1016%2fS0735-1097%2883%2980080-1&partnerID=40&md5=e40620ac48e2f15f4dae5298bef68548","Department of Medicine, Cardiovascular Division, University of Minnesota, Minneapolis, Minnesota, United States","Burchell, H.B., Department of Medicine, Cardiovascular Division, University of Minnesota, Minneapolis, Minnesota, United States",,"digitalis; adverse drug reaction; cardiotoxicity; digitalis intoxication; drug overdose; forensic medicine; heart; homicide; human; intoxication; pharmacodynamics; review; suicide; Cardiology; Digitalis; Factitious Disorders; Forensic Medicine; Heart Diseases; History of Medicine, 16th Cent.; History of Medicine, 17th Cent.; History of Medicine, 18th Cent.; History of Medicine, 19th Cent.; History of Medicine, 20th Cent.; Human; Literature, Modern; Medication Errors; Plants, Medicinal; Plants, Toxic; Suicide","Burchell, H.B.; Cardiovascular Division, Box 508 Mayo Memorial Building, 420 Delaware Street, SE, Minneapolis, Minnesota, 55455, United States",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-0020534143
"Noda M., Uehori R., Makizumi S., Hirose H.","7402801567;6506075799;57192060168;57206221874;","Practical application results of the Hirose's simple microdiffusion method for determining alcohol of body fluids",1983,"Fukuoka Acta Medica","74","3",,"131","136",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020533927&partnerID=40&md5=68b630744828aa96167dd0c9ec8043ba","Dep. Leg. Med., Fac. Med., Kyushu Univ., Fukuoka 812, Japan","Noda, M., Dep. Leg. Med., Fac. Med., Kyushu Univ., Fukuoka 812, Japan; Uehori, R., Dep. Leg. Med., Fac. Med., Kyushu Univ., Fukuoka 812, Japan; Makizumi, S., Dep. Leg. Med., Fac. Med., Kyushu Univ., Fukuoka 812, Japan; Hirose, H., Dep. Leg. Med., Fac. Med., Kyushu Univ., Fukuoka 812, Japan",,"alcohol; autopsy; body fluid; drug analysis; drug blood level; drug determination; drug urine level; human; human cell; Adult; Cadaver; English Abstract; Ethanol; Female; Forensic Medicine; Human; Male; Middle Age; Support, Non-U.S. Gov't","Japan",Article,"Final","",Scopus,2-s2.0-0020533927
"Teige B., Fleischer E.","6603687988;7003645282;","Post mortem blood concentrations in acute intoxications. A survey of cases submitted to forensic autopsy",1983,"Tidsskrift for den Norske Laegeforening","103","7",,"679","685+697",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020533191&partnerID=40&md5=92ee869c20fac9ecda96f99cdfa59389","Rettsmed. Inst., Rikshosp., Oslo 1, Norway","Teige, B., Rettsmed. Inst., Rikshosp., Oslo 1, Norway; Fleischer, E., Rettsmed. Inst., Rikshosp., Oslo 1, Norway",,"alcohol; organic solvent; pesticide; autopsy; blood and hemopoietic system; drug blood level; drug intoxication; fatality; human; intoxication",,Article,"Final","",Scopus,2-s2.0-0020533191
"Schaffer M.I., Lin R.L., Wu Chen N.B., Trojan C., Teas S., Stein R.J.","57197687268;7402888255;6506467623;55442750000;6507893254;7402952907;","Spontaneous live birth with a maternal history of intravenous use of pentazocine and tripelennamine (T's and Blues)",1983,"Journal of Forensic Sciences","28","2",,"489","495",,3,"10.1520/jfs11533j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020532481&doi=10.1520%2fjfs11533j&partnerID=40&md5=a889fdc0005f6f9330004b55d7b65e17","Cook Cty. Inst. Forensic Med., Off. Med. Exam., Chicago, IL 60612, United States","Schaffer, M.I., Cook Cty. Inst. Forensic Med., Off. Med. Exam., Chicago, IL 60612, United States; Lin, R.L., Cook Cty. Inst. Forensic Med., Off. Med. Exam., Chicago, IL 60612, United States; Wu Chen, N.B., Cook Cty. Inst. Forensic Med., Off. Med. Exam., Chicago, IL 60612, United States; Trojan, C.; Teas, S.; Stein, R.J.",,"pentazocine; tripelennamine; autopsy; case report; diagnosis; drug analysis; drug dependence; drug determination; forensic medicine; gas liquid chromatography; human; methodology; mother; newborn; pregnancy",,Article,"Final","",Scopus,2-s2.0-0020532481
"Hill J.A., Suker J.R., Sachs K., Brigham C.","7404771287;24380782500;7003275566;57198025702;","The athletic polydrug abuse phenomenon. A case report",1983,"American Journal of Sports Medicine","11","4",,"269","271",,31,"10.1177/036354658301100417","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020531613&doi=10.1177%2f036354658301100417&partnerID=40&md5=2d19dadede5edc11e6910ae16a97dae0","Cent. Sports Med., Northwest. Univ. Med. Sch., Chicago, IL, United States","Hill, J.A., Cent. Sports Med., Northwest. Univ. Med. Sch., Chicago, IL, United States; Suker, J.R., Cent. Sports Med., Northwest. Univ. Med. Sch., Chicago, IL, United States; Sachs, K., Cent. Sports Med., Northwest. Univ. Med. Sch., Chicago, IL, United States; Brigham, C., Cent. Sports Med., Northwest. Univ. Med. Sch., Chicago, IL, United States",,"anabolic agent; athlete; case report; drug abuse; endocrine system; forensic medicine; hepatitis; human; intoxication; legal aspect; liver; liver cell carcinoma; liver failure",,Article,"Final","",Scopus,2-s2.0-0020531613
"Miller R.E., Cappiello L.A., Golaszewski T.J.","55687164800;6602303882;7005619979;","Instrumentation for the measurement of inmates' drug use, knowledge, and attitudes",1983,"Journal of Drug Education","13","1",,"63","72",,,"10.2190/61VB-46PE-WNJ2-7L97","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020531435&doi=10.2190%2f61VB-46PE-WNJ2-7L97&partnerID=40&md5=79c2f83abc2b93d749edb17fee103c10","Dep. Health Safety Educ., Kent State Univ., Kent, OH 44242, United States","Miller, R.E., Dep. Health Safety Educ., Kent State Univ., Kent, OH 44242, United States; Cappiello, L.A., Dep. Health Safety Educ., Kent State Univ., Kent, OH 44242, United States; Golaszewski, T.J., Dep. Health Safety Educ., Kent State Univ., Kent, OH 44242, United States",,"adult; central nervous system; clinical article; diagnosis; drug abuse; education; forensic medicine; human",,Article,"Final","",Scopus,2-s2.0-0020531435
"Vanzetti G., Cassani M., Valente D.","6603700728;6701787588;7003418204;","Detection of morphine in urine by hemagglutination inhibition, with use of lyophilized reagents",1983,"Clinical Chemistry","29","7",,"1376","1379",,5,"10.1093/clinchem/29.7.1376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020530112&doi=10.1093%2fclinchem%2f29.7.1376&partnerID=40&md5=2aa26cb51f039477cf090e594e93cafd","Inst. Clin. Chem., Osp. Ca'Granda Milano, Univ. Milano, Italy","Vanzetti, G., Inst. Clin. Chem., Osp. Ca'Granda Milano, Univ. Milano, Italy; Cassani, M., Inst. Clin. Chem., Osp. Ca'Granda Milano, Univ. Milano, Italy; Valente, D., Inst. Clin. Chem., Osp. Ca'Granda Milano, Univ. Milano, Italy",,"morphine; morphine antibody; unclassified drug; article; drug abuse; drug analysis; drug determination; drug elimination; drug monitoring; drug urine level; forensic medicine; hemagglutination inhibition; human; human cell; intoxication; methodology; radioimmunoassay; therapy; urine",,Article,"Final","",Scopus,2-s2.0-0020530112
"Stewart M., Watson I.","56905614400;56913811800;","Standard units for expressing drug concentrations in biological fluids.",1983,"British Journal of Clinical Pharmacology","16","1",,"3","7",,20,"10.1111/j.1365-2125.1983.tb02136.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020529556&doi=10.1111%2fj.1365-2125.1983.tb02136.x&partnerID=40&md5=667db9f9d5de4e6bb3f3519c34666932",,"Stewart, M.; Watson, I.",,"clomethiazole; paracetamol glucuronide; phenytoin; body fluid; drug analysis; drug concentration; drug determination; forensic medicine; human; legal aspect; methodology; nonhuman; pharmacokinetics; Body Fluids; Drug Industry; International System of Units; Pharmaceutical Preparations; Weights and Measures","Stewart, M.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-0020529556
"Taglioni M., Besson P., Sourdille Ph.","57194244636;7006336009;7005068171;","Postoperative infections. Clinical, pathological and medicolegal considerations [L'INFECTION POST-OPERATOIRE EN OPHTALMOLOGIE. CONSIDERATIONS CLINIQUES, THERAPEUTIQUES, BIOLOGIQUES ET MEDICO-LEGALES]",1983,"Journal Francais d'Ophtalmologie","6","2",,"161","177",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020522234&partnerID=40&md5=c6e78ff44807f5429b77fdb3a7cdd197","22 place des Vosges, F-75004 Paris, France","Taglioni, M., 22 place des Vosges, F-75004 Paris, France; Besson, P., 22 place des Vosges, F-75004 Paris, France; Sourdille Ph., 22 place des Vosges, F-75004 Paris, France",,"carbenicillin; cefalexin; cefaloridine; cefalotin; cefapirin; cefsulodin; cephaloject; ceposine; chloramphenicol; chloramphenicol hemisuccinate; clindamycin; dalacine; gentamicin; kanamycin; lincocine; lincomycin; meticillin; rifacine; rifamycin; thiamphenicol; unclassified drug; drug therapy; endophthalmitis; eye surgery; human; injury; legal aspect; mycosis; therapy; visual system; wound infection; adult; aged; article; bacterial infection; case report; endophthalmitis; female; France; malpractice; mycosis; postoperative complication; Aged; Bacterial Infections; Case Report; Endophthalmitis; English Abstract; Female; France; Human; Malpractice; Middle Age; Mycoses; Ophthalmologic Surgical Procedures; Postoperative Complications",,Article,"Final","",Scopus,2-s2.0-0020522234
"Kaistha K.K., Tadrus R.","6701651005;6603305290;","Improved cost effective thin-layer detection techniques for routine surveillance of commonly abused drugs in drug abuse urine screening and proficiency testing programs with built-in quality assurance",1983,"Journal of Chromatography A","267","C",,"109","116",,7,"10.1016/S0021-9673(01)90824-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020521298&doi=10.1016%2fS0021-9673%2801%2990824-6&partnerID=40&md5=eeb9ab6eb67dcedc2b50965c1107cc9a","State of Illinois, Dangerous Drugs Commission, Toxicology Division, 10 West 35th Street, Chicago, IL 60616, United States","Kaistha, K.K., State of Illinois, Dangerous Drugs Commission, Toxicology Division, 10 West 35th Street, Chicago, IL 60616, United States; Tadrus, R., State of Illinois, Dangerous Drugs Commission, Toxicology Division, 10 West 35th Street, Chicago, IL 60616, United States",,"amphetamine; cocaine; dexamphetamine; dextropropoxyphene; fluorescamine; methamphetamine; methylphenidate; morphine; ninhydrin; phenmetrazine; phenylpropanolamine; serine; unclassified drug; vitalin; drug abuse; drug analysis; drug determination; drug screening; drug urine level; economic aspect; forensic medicine; methodology; nonhuman; quality control; theoretical study; thin layer chromatography; Chromatography, Paper; Chromatography, Thin Layer; Human; Pharmaceutical Preparations; Quality Control; Street Drugs; Substance-Related Disorders","Kaistha, K.K.; State of Illinois, Dangerous Drugs Commission, Toxicology Division, 10 West 35th Street, Chicago, IL 60616, United States",Article,"Final","",Scopus,2-s2.0-0020521298
"Bettman J.W.","7004858281;","A retrospective look at twenty-two medicolegal claims. How they might have been avoided",1983,"Survey of Ophthalmology","28","1",,"55","60",,14,"10.1016/0039-6257(83)90180-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020518709&doi=10.1016%2f0039-6257%2883%2990180-7&partnerID=40&md5=f9c156a9b2b10623ca67fe28f595bc6f","Department of Ophthalmology, Pacific Medical Center, San Francisco, CA, United States; Department of Ophthalmology, University of California, San Francisco, CA, United States; Stanford University Medical Center, Stanford, CA, United States","Bettman, J.W., Department of Ophthalmology, Pacific Medical Center, San Francisco, CA, United States, Department of Ophthalmology, University of California, San Francisco, CA, United States, Stanford University Medical Center, Stanford, CA, United States","anesthesia; disposable needles; endophthalmitis; expulsive hemorrhage; instrument malfunction; intraocular foreign bodies; medicolegal problems; photocoagulation; retinal detachment; side effects","eye drops; case report; cataract extraction; endophthalmitis; eye surgery; foreign body; forensic medicine; glaucoma; human; laser coagulation; legal aspect; local anesthesia; retina detachment; therapy; visual system","Bettman, J.W.; Department of Ophthalmology, , San Francisco, CA, United States",Article,"Final","",Scopus,2-s2.0-0020518709
"Cordoba O.A., Chapel J.L.","6602385386;7006777339;","Medroxyprogesterone acetate antiandrogen treatment of hypersexuality in a pedophiliac sex offender",1983,"American Journal of Psychiatry","140","8",,"1036","1039",,37,"10.1176/ajp.140.8.1036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020513041&doi=10.1176%2fajp.140.8.1036&partnerID=40&md5=11cfda7d301f6e2ef003531bfbdcec52","Dep. Psychiatry Behav. Sci., Univ. Oklahoma Health Sci. Cent., Oklahoma City, OK 73190, United States","Cordoba, O.A., Dep. Psychiatry Behav. Sci., Univ. Oklahoma Health Sci. Cent., Oklahoma City, OK 73190, United States; Chapel, J.L., Dep. Psychiatry Behav. Sci., Univ. Oklahoma Health Sci. Cent., Oklahoma City, OK 73190, United States",,"cyproterone acetate; medroxyprogesterone acetate; testosterone; adverse drug reaction; case report; central nervous system; drug therapy; endocrine system; forensic medicine; human; hypersexuality; libido; sexual crime; therapy",,Article,"Final","",Scopus,2-s2.0-0020513041
"Holcomb W.R., Anderson W.P.","7006127115;7403927204;","Alcohol and multiple drug abuse in accused murderers",1983,"Psychological Reports","52","1",,"159","164",,22,"10.2466/pr0.1983.52.1.159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020512130&doi=10.2466%2fpr0.1983.52.1.159&partnerID=40&md5=329d1500cd76b22dfcc19e0ec4151e49","Missouri Dep. Ment. Health, Jefferson City, MO 65101, United States","Holcomb, W.R., Missouri Dep. Ment. Health, Jefferson City, MO 65101, United States; Anderson, W.P., Missouri Dep. Ment. Health, Jefferson City, MO 65101, United States",,"adult; alcoholism; central nervous system; clinical article; drug abuse; forensic medicine; homicide; human",,Article,"Final","",Scopus,2-s2.0-0020512130
"Crouch E., Churg A.","7102144499;7102088472;","Progressive massive fibrosis of the lung secondary to intravenous injection of talc. A pathologic and mineralogic analysis",1983,"American Journal of Clinical Pathology","80","4",,"520","526",,43,"10.1093/ajcp/80.4.520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020511792&doi=10.1093%2fajcp%2f80.4.520&partnerID=40&md5=85be2d0893c03d8e981472bbb7f30ad5","Dep. Pathol., Univ. British Columbia, Vancouver, BC V6T 2B5, Canada","Crouch, E., Dep. Pathol., Univ. British Columbia, Vancouver, BC V6T 2B5, Canada; Churg, A., Dep. Pathol., Univ. British Columbia, Vancouver, BC V6T 2B5, Canada",,"talc; autopsy; case report; diagnosis; drug dependence; etiology; fatality; fibrosis; forensic medicine; histology; human; intoxication; lung fibrosis; lung granuloma; particle size; pathogenesis; pathology; peripheral vascular system; respiratory system",,Article,"Final","",Scopus,2-s2.0-0020511792
"Viala A., Deturmeny E., Aubert C., Estadieu M., Durand A., Cano J.P., Delmont J.","7005232526;6506587446;7102217508;6602136834;57198051177;7201866065;7102048230;","Determination of chloroquine and monodesethylchloroquine in hair",1983,"Journal of Forensic Sciences","28","4",,"922","928",,27,"10.1520/jfs11600j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020508532&doi=10.1520%2fjfs11600j&partnerID=40&md5=edba9729470cd8e948aa6a5895b773d3","Fac. Pharm. (Toxicol.), 13005 Marseille, France","Viala, A., Fac. Pharm. (Toxicol.), 13005 Marseille, France; Deturmeny, E., Fac. Pharm. (Toxicol.), 13005 Marseille, France; Aubert, C., Fac. Pharm. (Toxicol.), 13005 Marseille, France; Estadieu, M.; Durand, A.; Cano, J.P.; Delmont, J.",,"antimalarial agent; chloroquine; deethylchloroquine; drug analysis; drug determination; gas chromatography; hair; human; malaria; mass spectrometry; methodology; thin layer chromatography",,Article,"Final","",Scopus,2-s2.0-0020508532
"Gupta R.N., Pickersgill R., Stefanec M.","7501323066;24501262800;6602335988;","Colorimetric determination of acetaminophen",1983,"Clinical Biochemistry","16","4",,"220","221",,7,"10.1016/S0009-9120(83)90028-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020507206&doi=10.1016%2fS0009-9120%2883%2990028-0&partnerID=40&md5=6ed0b7a8a4369d0613775160c980c738","Department of Laboratory Medicine, St. Joseph's Hospital, Hamilton, Ont., Canada","Gupta, R.N., Department of Laboratory Medicine, St. Joseph's Hospital, Hamilton, Ont., Canada; Pickersgill, R., Department of Laboratory Medicine, St. Joseph's Hospital, Hamilton, Ont., Canada; Stefanec, M., Department of Laboratory Medicine, St. Joseph's Hospital, Hamilton, Ont., Canada",,"paracetamol; blood and hemopoietic system; colorimetry; drug analysis; drug blood level; drug determination; drug intoxication; forensic medicine; human; human cell; intoxication; methodology; plasma; preliminary communication; Acetaminophen; Colorimetry; Human","Gupta, R.N.; Department of Laboratory Medicine, St. Joseph's Hospital, Hamilton, Ont., Canada",Article,"Final","",Scopus,2-s2.0-0020507206
"Kolomaznik M., Suva J., Svejnohova D.","7004600619;6701807856;6602261220;","Case history of pedophilic incestuous action treated with lithium. Sexuological aspects",1983,"Cesko-Slovenska Psychiatrie","79","4",,"217","222",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012163475&partnerID=40&md5=0e17cd467b14de20725c8eb2b40eac24","Psychiatr. Klin. LF KU, Plzen, Czech Republic","Kolomaznik, M., Psychiatr. Klin. LF KU, Plzen, Czech Republic; Suva, J., Psychiatr. Klin. LF KU, Plzen, Czech Republic; Svejnohova, D., Psychiatr. Klin. LF KU, Plzen, Czech Republic",,"lithium; lithium; central nervous system; clinical article; drug therapy; forensic medicine; human; incest; pedophilia; therapy; adult; article; case report; male; pedophilia; sexual deviation; spermatozoon count; Case Report; English Abstract; Human; Incest; Lithium; Male; Middle Age; Paraphilias; Pedophilia; Sperm Count",,Article,"Final","",Scopus,2-s2.0-0012163475
"Shore J.H.","7102409696;","The Impaired Physician: Four Years After Probation",1982,"JAMA: The Journal of the American Medical Association","248","23",,"3127","3130",,35,"10.1001/jama.1982.03330230039028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020458209&doi=10.1001%2fjama.1982.03330230039028&partnerID=40&md5=03a78243a3ae9800bc612cbea4ac507f","Department of Psychiatry, School of Medicine, Oregon Health Sciences University, Portland, United Kingdom","Shore, J.H., Department of Psychiatry, School of Medicine, Oregon Health Sciences University, Portland, United Kingdom",,"adult; central nervous system; clinical article; drug abuse; forensic medicine; human; physician; probation; rehabilitation; therapy; Adult; Alcoholism; Evaluation Studies; Family Characteristics; Female; Human; Licensure, Medical; Male; Mental Disorders; Middle Age; Oregon; Physician Impairment; Rehabilitation, Vocational; Substance-Related Disorders; Time Factors; United States","Shore, J.H.; Department of Psychiatry, School of Medicine, Oregon Health Sciences University, 3181 SW Sam Jackson Park Rd, Portland, OR 97201, United Kingdom",Article,"Final","",Scopus,2-s2.0-0020458209
"Fell A.F., Scott H.P., Gill R., Moffat A.C.","7007029149;7402297879;57206129964;24496656200;","Computer-aided multichannel detection in high-performance liquid chromatography",1982,"Chromatographia","16","1",,"69","78",,50,"10.1007/BF02258872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040381106&doi=10.1007%2fBF02258872&partnerID=40&md5=b336f2756be2fd33e486fafa480d9072","Department of Pharmacy, Heriot-Watt University, Edinburgh, EH1 2HJ, United Kingdom; Home Office Central Research Establishment, Aldermaston, Reading, RG7 4PN, United Kingdom","Fell, A.F., Department of Pharmacy, Heriot-Watt University, Edinburgh, EH1 2HJ, United Kingdom; Scott, H.P., Department of Pharmacy, Heriot-Watt University, Edinburgh, EH1 2HJ, United Kingdom; Gill, R., Home Office Central Research Establishment, Aldermaston, Reading, RG7 4PN, United Kingdom; Moffat, A.C., Home Office Central Research Establishment, Aldermaston, Reading, RG7 4PN, United Kingdom","Diacetylmorphine; Forensic analysis; High-performance liquid chromatography; Higher derivative spectroscopy; Rapid-scanning multichannel detection",,"Fell, A.F.; Department of Pharmacy, , Edinburgh, EH1 2HJ, United Kingdom",Article,"Final","",Scopus,2-s2.0-0040381106
"Bernhauer D., Fuchs E.F.","6508237874;7202162927;","Acetylprocaine in diamorphine (heroin) samples [ACETYLPROCAIN IN HEROINZUBEREITUNGEN]",1982,"Archiv fur Kriminologie","169","1-2",,"25","30",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020471043&partnerID=40&md5=a0ec49755dafd007f0765553a6293de2","Abt. Kriminalwissensch. Techn., Hessisches Landeskriminalamt, 6200 Wiesbaden, Germany","Bernhauer, D., Abt. Kriminalwissensch. Techn., Hessisches Landeskriminalamt, 6200 Wiesbaden, Germany; Fuchs, E.F., Abt. Kriminalwissensch. Techn., Hessisches Landeskriminalamt, 6200 Wiesbaden, Germany",,"diamorphine; procaine; chromatography; drug analysis; drug contamination; in vitro study; n acetylprocaine; Chromatography, High Pressure Liquid; Heroin; Pharmaceutical Preparations; Procaine; Street Drugs","Germany",Article,"Final","",Scopus,2-s2.0-0020471043
"Ebbli C., Salomone M., Tagliasacchi C., Truffelli L.","6507420030;7006702172;6507194323;6506161398;","Forensic aspects of hypersensitivity reactions to drugs [ASPETTI MEDICO-LEGALI DELLE REAZIONI DA IPERSENSIBILITA' AI FARMACI]",1982,"Minerva Anestesiologica","48","9",,"591","594",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020453248&partnerID=40&md5=5a1c28d8125a2fc685dfe3a1a9c1e541","Serv. Anest. Rianim., VII USL Savonese, Osp. S. Paolo, Savona, Italy","Ebbli, C., Serv. Anest. Rianim., VII USL Savonese, Osp. S. Paolo, Savona, Italy; Salomone, M., Serv. Anest. Rianim., VII USL Savonese, Osp. S. Paolo, Savona, Italy; Tagliasacchi, C., Serv. Anest. Rianim., VII USL Savonese, Osp. S. Paolo, Savona, Italy; Truffelli, L., Serv. Anest. Rianim., VII USL Savonese, Osp. S. Paolo, Savona, Italy",,"allergic reaction; iatrogenic disease; legal aspect; medicolegal aspect; Anaphylaxis; Anesthetics; Drug Hypersensitivity; Human; Italy; Malpractice; Radioallergosorbent Test; Skin Tests","Italy",Article,"Final","",Scopus,2-s2.0-0020453248
