Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Sinha R., Easton C., Kemp K.","7402857594;7004478567;9633136500;","Substance abuse treatment characteristics of probation-referred young adults in a community-based outpatient program",2003,"American Journal of Drug and Alcohol Abuse","29","3",,"585","597",,44,"10.1081/ADA-120023460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042334779&doi=10.1081%2fADA-120023460&partnerID=40&md5=b01df92fa7d4f1ecfd31bb2530948e80","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, United States; Department of Psychiatry, Yale University School of Medicine, 34 Park Street, New Haven, CT 06519, United States","Sinha, R., Department of Psychiatry, Yale University School of Medicine, New Haven, CT, United States, Department of Psychiatry, Yale University School of Medicine, 34 Park Street, New Haven, CT 06519, United States; Easton, C., Department of Psychiatry, Yale University School of Medicine, New Haven, CT, United States; Kemp, K., Department of Psychiatry, Yale University School of Medicine, New Haven, CT, United States","Motivation; Substance use disorders; Treatment outcomes; Young adults","alcohol; cannabis; cocaine; opiate; psychotropic agent; adult; alcoholism; article; Beck depression inventory; behavior; breath analysis; cannabis addiction; clinical feature; community; controlled study; demography; drug abuse pattern; drug dependence treatment; ethnology; female; health survey; hospital discharge; human; major clinical study; male; motivation; onset age; outpatient; patient compliance; patient counseling; probation; psychotherapy; race; rating scale; scoring system; self report; statistical significance; substance abuse; treatment outcome; urban area; urinalysis; Adolescent; Adult; African Americans; Age Factors; Community Mental Health Services; Connecticut; Female; Forensic Psychiatry; Humans; Interviews; Male; Mandatory Programs; Middle Aged; Motivation; Psychiatric Status Rating Scales; Substance Abuse Treatment Centers; Substance-Related Disorders; Treatment Outcome; Urban Health Services","Sinha, R.; Department of Psychiatry, 34 Park Street, New Haven, CT 06519, United States; email: rajita.sinha@yale.edu",Article,"Final","",Scopus,2-s2.0-0042334779
"Kaa E., Müller I.B., Rollmann D.","7004626384;7201352849;6507603598;","Narcotics in the street [Narkotika på gadeplan]",2003,"Ugeskrift for Laeger","165","38",,"3633","3634",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18344419085&partnerID=40&md5=f00bea3c375efb7eb1f8e5cc3043d268","Alle ansat på Retskemisk Afd., Henholdsvis Aarhus Universitet, Kbenhavns Univ. og Syddansk Univ., Denmark","Kaa, E., Alle ansat på Retskemisk Afd., Henholdsvis Aarhus Universitet, Kbenhavns Univ. og Syddansk Univ., Denmark; Müller, I.B., Alle ansat på Retskemisk Afd., Henholdsvis Aarhus Universitet, Kbenhavns Univ. og Syddansk Univ., Denmark; Rollmann, D., Alle ansat på Retskemisk Afd., Henholdsvis Aarhus Universitet, Kbenhavns Univ. og Syddansk Univ., Denmark",,"3,4 methylenedioxymethamphetamine; illicit drug; narcotic agent; 3,4 methylenedioxymethamphetamine; psychedelic agent; street drug; drug abuse; drug dependence; drug marketing; drug traffic; human; narcotic dependence; note; article; Denmark; economics; factual database; forensic medicine; Databases, Factual; Denmark; Forensic Medicine; Hallucinogens; Humans; N-Methyl-3,4-methylenedioxyamphetamine; Street Drugs","Alle ansat på Retskemisk Afd., Denmark",Note,"Final","",Scopus,2-s2.0-18344419085
"Kudo K., Tsuchihashi H., Ikeda N.","7402923276;7006365277;7202414758;","Meeting challenges in forensic toxicology in Japan by liquid chromatography/mass spectrometry",2003,"Analytica Chimica Acta","492","1-2",,"83","104",,14,"10.1016/S0003-2670(03)00340-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042326325&doi=10.1016%2fS0003-2670%2803%2900340-4&partnerID=40&md5=8fc4276245a18d846629e32480424bdc","Dept. of Forensic Pathol./Sciences, Graduate School of Medical Sciences, Kyushu University, Fukuoka 812-8582, Japan; Forensic Science Laboratory, Osaka Pref. Police Headquarters, Osaka 541-0053, Japan","Kudo, K., Dept. of Forensic Pathol./Sciences, Graduate School of Medical Sciences, Kyushu University, Fukuoka 812-8582, Japan; Tsuchihashi, H., Forensic Science Laboratory, Osaka Pref. Police Headquarters, Osaka 541-0053, Japan; Ikeda, N., Dept. of Forensic Pathol./Sciences, Graduate School of Medical Sciences, Kyushu University, Fukuoka 812-8582, Japan","Abused drugs; Antipsychotic drugs; Ethyl glucuronide; Hypnotics; Japan; LC/MS; Muscle relaxants; Natural toxins; Pesticides; Surfactants","Gas chromatography; Liquid chromatography; Mass spectrometry; Pesticides; Surface active agents; Toxic materials; Forensic toxicology; Drug products; benzodiazepine derivative; bromisoval; butyrophenone derivative; glucuronide; muscle relaxant agent; neuroleptic agent; paraquat; tetrodotoxin; aconite; alcohol consumption; analytic method; blood sampling; capillary chromatography; diagnostic accuracy; drug determination; drug research; forensic identification; gas chromatography; hair analysis; hair level; high performance liquid chromatography; human; liquid chromatography; multiple drug abuse; online analysis; priority journal; qualitative analysis; review; separation technique; solid phase extraction; urinalysis","Kudo, K.; Dept. of Forensic Pathol./Sciences, , Fukuoka 812-8582, Japan; email: kudok@forensic.med.kyushu-u.ac.jp",Review,"Final","",Scopus,2-s2.0-0042326325
"Arinobu T., Hattori H., Ishii A., Kumazawa T., Lee X.-P., Kojima S., Suzuki O., Seno H.","6603142590;26643299200;55256514300;7202819297;7005940641;35398729500;35407942400;7101921866;","Rapid analysis of pentazocine in human plasma by liquid chromatography/ mass spectrometry with sonic spray ionization",2003,"Analytica Chimica Acta","492","1-2",,"249","252",,13,"10.1016/S0003-2670(03)00893-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042326267&doi=10.1016%2fS0003-2670%2803%2900893-6&partnerID=40&md5=11c5063ae4bc9f60474fe0e65a81a2f2","Department of Legal Medicine, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan; Department of Legal Medicine, Fujita Hlth. Univ. Sch. of Medicine, Kutsukake-cho, Toyoake 470-1192, Japan; Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo 142-8555, Japan; Department of Chemistry, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan; Department of Legal Medicine, Hamamatsu Univ. School of Medicine, 1-20-1 Handayama, Hamamatsu 431-3192, Japan","Arinobu, T., Department of Legal Medicine, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan; Hattori, H., Department of Legal Medicine, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan; Ishii, A., Department of Legal Medicine, Fujita Hlth. Univ. Sch. of Medicine, Kutsukake-cho, Toyoake 470-1192, Japan; Kumazawa, T., Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo 142-8555, Japan; Lee, X.-P., Department of Legal Medicine, Showa University School of Medicine, 1-5-8 Hatanodai, Shinagawa-ku, Tokyo 142-8555, Japan; Kojima, S., Department of Chemistry, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan; Suzuki, O., Department of Legal Medicine, Hamamatsu Univ. School of Medicine, 1-20-1 Handayama, Hamamatsu 431-3192, Japan; Seno, H., Department of Legal Medicine, Aichi Med. Univ. School of Medicine, Nagakute-cho, Aichi 480-1195, Japan","LC/MS; Oasis HLB cartridge column; Pentazocine; Sonic spray ionization","High performance liquid chromatography; Mass spectrometry; Regression analysis; Human plasma; Blood; dextromethorphan; pentazocine; accuracy; article; blood analysis; controlled study; drug determination; high performance liquid chromatography; human; ionization; mass spectrometry; normal human; priority journal; quantitative analysis; regression analysis; reliability; standard; time; toxicology","Seno, H.; Department of Legal Medicine, Nagakute-cho, Aichi 480-1195, Japan",Article,"Final","",Scopus,2-s2.0-0042326267
"Thieme D., Sachs H.","55897142400;7102497207;","Improved screening capabilities in forensic toxicology by application of liquid chromatography-tandem mass spectrometry",2003,"Analytica Chimica Acta","492","1-2",,"171","186",,56,"10.1016/S0003-2670(03)00563-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041324758&doi=10.1016%2fS0003-2670%2803%2900563-4&partnerID=40&md5=48b1888a04f2080250204fc759d038a2","Inst. Doping Anal./Sports Biochem., Dresdner Strasse 12, D-01731 Kreischa, Germany; Institute of Forensic Medicine, Munich, Germany","Thieme, D., Inst. Doping Anal./Sports Biochem., Dresdner Strasse 12, D-01731 Kreischa, Germany; Sachs, H., Institute of Forensic Medicine, Munich, Germany","Drug monitoring; Forensic toxicology; Hair analysis; Liquid chromatography-tandem mass spectrometry","Bioassay; Correlation methods; Immunology; Liquid chromatography; Mass spectrometry; Molecular weight; Forensic toxicology; Toxicity; alprazolam; amisulpride; antidepressant agent; benperidol; benzodiazepine derivative; benzoylecgonine; bromazepam; central stimulant agent; citalopram; clonazepam; cocaine; dealkylflurazepam; diazepam; dosulepin; flunitrazepam; flurazepam; haloperidol; lorazepam; lormetazepam; midazolam; mirtazapine; narcotic agent; neuroleptic agent; nitrazepam; nordazepam; oxazepam; piritramide; sulpiride; temazepam; triazolam; article; controlled study; correlation analysis; diagnostic accuracy; drug hair level; female; forensic medicine; hair analysis; human; human tissue; immunoassay; intermethod comparison; liquid chromatography; male; priority journal; tandem mass spectrometry; toxicology","Thieme, D.; Inst. Doping Anal./Sports Biochem., Dresdner Strasse 12, D-01731 Kreischa, Germany; email: detlef.thieme@idas-kreischa.de",Article,"Final","",Scopus,2-s2.0-0041324758
"Lahti R.A., Vuori E.","7006060864;7007110168;","Fatal drug poisonings: Medico-legal reports and mortality statistics",2003,"Forensic Science International","136","1-3",,"35","46",,23,"10.1016/S0379-0738(03)00223-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042327748&doi=10.1016%2fS0379-0738%2803%2900223-8&partnerID=40&md5=6814396c40f4c83200da922f339e926b","Department of Forensic Medicine, University of Helsinki, P.O. Box 40, Helsinki 00014, Finland","Lahti, R.A., Department of Forensic Medicine, University of Helsinki, P.O. Box 40, Helsinki 00014, Finland; Vuori, E., Department of Forensic Medicine, University of Helsinki, P.O. Box 40, Helsinki 00014, Finland","Cause-of-death coding; Fatal drug poisonings; Forensic toxicology; Medico-legal cause-of-death determination; Mortality statistics","alcohol; amphetamine derivative; anticonvulsive agent; antidepressant agent; antidiabetic agent; anxiolytic agent; benzodiazepine; cardiovascular agent; chlorprothixene; clomethiazole; codeine; dextropropoxyphene; diamorphine; digoxin; ethylmorphine; hypnotic sedative agent; levomepromazine; morphine derivative; neuroleptic agent; opiate; promazine; serotonin uptake inhibitor; temazepam; thioridazine; toxic substance; tramadol; tricyclic antidepressant agent; zopiclone; accident; article; autopsy; cause of death; coding; controlled study; drug abuse; drug dependence; drug fatality; drug intoxication; female; Finland; forensic identification; human; major clinical study; male; medicolegal aspect; mortality; priority journal; suicide","Lahti, R.A.; Department of Forensic Medicine, P.O. Box 40, Helsinki 00014, Finland; email: raimo.lahti@sll.fimnet.fi",Article,"Final","",Scopus,2-s2.0-0042327748
"Breggin P.R.","7004251587;","Suicidality, Violence, and Mania Caused by Selective Serotonin Reuptake Inhibitors: A Review and Analysis",2003,"Ethical Human Sciences and Services","5","3",,"225","246",,15,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842480977&partnerID=40&md5=fb82d93695423897ac07566c23510374","Department of Psychiatry, Ithaca, NY, United States; 101 East State Street, No. 112, Ithaca, NY 14850, United States","Breggin, P.R., Department of Psychiatry, Ithaca, NY, United States, 101 East State Street, No. 112, Ithaca, NY 14850, United States",,"amitriptyline; antidepressant agent; benzodiazepine derivative; citalopram; cocaine; cortisone; dosulepin; doxepin; fluoxetine; fluvoxamine; fluvoxamine maleate; imipramine; isotretinoin; lysergide; methamphetamine; mianserin; noradrenalin uptake inhibitor; paroxetine; psychostimulant agent; reboxetine; serotonin uptake inhibitor; sertraline; testosterone; trazodone; tricyclic antidepressant agent; venlafaxine; agitated depression; agitation; akathisia; amnesia; anxiety; apathy; behavior disorder; clinical trial; cognitive defect; confusion; criminal justice; delirium; depersonalization; depression; diagnostic and statistical manual of mental disorders; diagnostic error; disease exacerbation; drug induced disease; drug surveillance program; drug withdrawal; drugged feeling; euphoria; evidence based medicine; forensic medicine; hallucination; heart palpitation; hostility; human; hyperhidrosis; insomnia; legal liability; libido disorder; malpractice; mania; manic psychosis; mental instability; nervousness; neurosis; obsession; paranoia; practice guideline; priority journal; psychosis; review; side effect; suicidal behavior; tremor; violence","Breggin, P.R.101 East State Street, No. 112, Ithaca, NY 14850, United States",Review,"Final","",Scopus,2-s2.0-1842480977
"Kolkutin V.V., Pinchuk P.V., Salomatin V.E.","7004128903;6602635727;7004333325;","Role of the forensic medical expertise in the campaign of Russia Defense Ministry against trafficking of narcotics and strong drug substances [Pol' sudebno-meditsinskoi ékspertizy Minoborony RF v bor'be s nezakonnym oborotom narkoticheskikh i sil'nodeistvuiushchikh sredstv.]",2003,"Sudebno-meditsinskaia ekspertiza","46","5",,"15","18",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542496524&partnerID=40&md5=039b15593ccedb4231cf787f31a7092a",,"Kolkutin, V.V.; Pinchuk, P.V.; Salomatin, V.E.",,"addiction; article; crime; drug control; expert witness; forensic medicine; human; legal aspect; methodology; military medicine; mortality; Russian Federation; soldier; Crime; Drug and Narcotic Control; Expert Testimony; Forensic Medicine; Humans; Military Medicine; Military Personnel; Russia; Substance-Related Disorders","Kolkutin, V.V.",Article,"Final","",Scopus,2-s2.0-1542496524
"Morozov I.E., Mammadov V.K., Kopylov A.V.","57198162396;57330906800;7102153290;","Postmortem detection of hemp intoxication [Ustanovlenie intoksikatsii preparatami konopli pri sudebno-meditsinskoi ékspertize trupa.]",2003,"Sudebno-meditsinskaia ekspertiza","46","5",,"21","24",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542391659&partnerID=40&md5=838b7474d860fd6ae6cd4d08ec6cff1d",,"Morozov, I.E.; Mammadov, V.K.; Kopylov, A.V.",,"delta(9) tetrahydrocannabinolic acid; delta(9)-tetrahydrocannabinolic acid; drug derivative; tetrahydrocannabinol; adolescent; adult; article; blood; cadaver; cannabis addiction; female; forensic medicine; human; male; urine; Adolescent; Adult; Cadaver; Female; Forensic Medicine; Humans; Male; Marijuana Abuse; Tetrahydrocannabinol","Morozov, I.E.",Article,"Final","",Scopus,2-s2.0-1542391659
"Aderjan R., Schütz H., Käferstein H., Wilske J.","56187710500;7101837455;7006709260;7003722710;","Recommendation of the committee ""questions of threshold values for medical and addictive drugs"" for proving narcotics in blood [Empfehlung der kommission ""grenzwertfragen bei arzneimitteln und suchtstoffen"" zum nachweis von betäubungsmitteln im blut]",2003,"Blutalkohol","40","5",,"337","342",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142215417&partnerID=40&md5=93915ea439e7f870afe37d814b714446","Inst. F. Rechtsmed. und Verkehrsmed., Universitätsklinikum, Voßstraße 2, 69115 Heidelberg, Germany","Aderjan, R., Inst. F. Rechtsmed. und Verkehrsmed., Universitätsklinikum, Voßstraße 2, 69115 Heidelberg, Germany; Schütz, H.; Käferstein, H.; Wilske, J.","§24a sec. 2 StVG; Amphetamines; Blood; Cannabis; Cocaine; Ecstasy; Forensic testing; GC/MS; Heroin; Immunoassay; LC/MS; Morphine; Quality control","3,4 methylenedioxymethamphetamine; amphetamine; cannabis; cocaine; diamorphine; morphine; narcotic agent; opiate; addiction; analytic method; cannabis addiction; cocaine dependence; drug blood level; drug dependence; forensic medicine; gas chromatography; heroin dependence; human; immunoassay; laboratory test; liquid chromatography; mass spectrometry; morphine addiction; narcotic dependence; opiate addiction; quality control; review","Aderjan, R.; Inst. F. Rechtsmed. und Verkehrsmed., Voßstraße 2, 69115 Heidelberg, Germany",Review,"Final","",Scopus,2-s2.0-0142215417
"Ali S.M.A., Khalil I.-R., Saeed A., Hussain Z.","57225860109;7006211445;7103170198;57611095900;","Five years audit for presence of toxic agents/drug of abuse at autopsy",2003,"Journal of the College of Physicians and Surgeons Pakistan","13","9",,"519","521",,12,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142124357&partnerID=40&md5=b831ea6a58fc55a8a7403dd0c07cc0a8","Department of Forensic Medicine, Khyber Medical College, Peshawar, Pakistan; Quaid-i-Azam Medical College, 34-B Medical Colony, Bahawalpur, Pakistan","Ali, S.M.A., Department of Forensic Medicine, Khyber Medical College, Peshawar, Pakistan, Quaid-i-Azam Medical College, 34-B Medical Colony, Bahawalpur, Pakistan; Khalil, I.-R., Department of Forensic Medicine, Khyber Medical College, Peshawar, Pakistan; Saeed, A., Department of Forensic Medicine, Khyber Medical College, Peshawar, Pakistan; Hussain, Z., Department of Forensic Medicine, Khyber Medical College, Peshawar, Pakistan","Diacetylmorphine (heroin); Poisoning; Toxicity; Trends","alcohol; arsenic; barbituric acid derivative; cannabis; diamorphine; diazepam; insecticide; methanol; phenol; phenothiazine; phenytoin; toxic substance; article; autopsy; cause of death; controlled study; drug abuse; drug intoxication; drug overdose; fatality; female; forensic medicine; gender; groups by age; homicide; human; incidence; male; Pakistan; suicide; Adolescent; Adult; Age Factors; Aged; Autopsy; Child; Female; Heroin; Humans; Male; Medical Audit; Overdose; Pakistan; Poisoning; Prevalence; Sex Factors","Ali, S.M.A.; Quaid-i-Azam Medical College, 34-B Medical Colony, Bahawalpur, Pakistan",Article,"Final","",Scopus,2-s2.0-0142124357
"Wasfi I.A., Abdel Hadi A.A., Elghazali M., Alkateeri N.A., Hussain M.M., Hamid A.M.","7004573488;6602716880;6603069295;6504133535;7401576645;57213318929;","Comparative pharmacokinetics of diphenhydramine in camels and horses after intravenous administration",2003,"Veterinary Research Communications","27","6",,"463","473",,12,"10.1023/A:1025789607863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142030676&doi=10.1023%2fA%3a1025789607863&partnerID=40&md5=540df9628b10aeef09757ad754d2de15","Camelracing Laboratory, Forensic Science Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; Veterinary Research Centre, Abu Dhabi, United Arab Emirates; Abu Dhabi Mounted Police, Abu Dhabi, United Arab Emirates","Wasfi, I.A., Camelracing Laboratory, Forensic Science Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; Abdel Hadi, A.A., Camelracing Laboratory, Forensic Science Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; Elghazali, M., Camelracing Laboratory, Forensic Science Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; Alkateeri, N.A., Camelracing Laboratory, Forensic Science Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; Hussain, M.M., Veterinary Research Centre, Abu Dhabi, United Arab Emirates; Hamid, A.M., Abu Dhabi Mounted Police, Abu Dhabi, United Arab Emirates","Camel; Clearance; Diphenhydramine; Forensic; Horse; Metabolism; Metabolites; Racing","ancesol; diphenhydramine; drug metabolite; histamine H1 receptor antagonist; animal experiment; area under the curve; article; body weight; camel; compartment model; conjugate; controlled study; dose response; drug clearance; drug distribution; drug elimination; drug half life; drug metabolism; drug potency; drug urine level; female; horse; hydrolysis; intermethod comparison; male; nonhuman; steady state; Acetic Acids; Animals; Area Under Curve; Benzhydryl Compounds; Camels; Diphenhydramine; Doping in Sports; Female; Gas Chromatography-Mass Spectrometry; Half-Life; Histamine H1 Antagonists; Horses; Injections, Intravenous; Male; Metabolic Clearance Rate; Animalia; Camelidae; Equidae; Equus caballus","Wasfi, I.A.; Camelracing Laboratory, PO Box 253, Abu Dhabi, United Arab Emirates; email: iawasfi@emirates.net.ae",Article,"Final","",Scopus,2-s2.0-0142030676
"Mukaida M.","7005127215;","Development of new analytical technologies and their applications for forensic medical examinations",2003,"Japanese Journal of Legal Medicine","57","2",,"135","144",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142024063&partnerID=40&md5=e85949bdf09b430478eca45c224b875a",,"Mukaida, M.","Colloidal gold; DGGE; New analytical technology; Personal identification; Time resolved immumoassay","DNA fragment; europium; gold; analytic method; antigen detection; article; chloroplast; forensic identification; genetic analysis; immunoassay; laser microscopy; medical examination; polymerase chain reaction; quantitative analysis; radiation detection; sampling; single nucleotide polymorphism; technology; Animals; DNA; Forensic Medicine; Gold Colloid; Humans; Microscopy, Confocal; Microscopy, Electron, Scanning; Pharmaceutical Preparations",,Article,"Final","",Scopus,2-s2.0-0142024063
"Arnold-Reed D.E., Hulse G.K., Hansson R.C., Murray S.D., O'Neil G., Basso M.R., Holman C.D.J.","6602842907;7006783603;7006370693;7402408887;7003663457;7005800006;35583528600;","Blood morphine levels in naltrexone-exposed compared to non-naltrexone-exposed fatal heroin overdoses",2003,"Addiction Biology","8","3",,"343","350",,14,"10.1080/13556210310001602266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141816743&doi=10.1080%2f13556210310001602266&partnerID=40&md5=b1581d69ae094fa5fdf861bf068d3d9d","Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia; Population Health, University of Western Australia, Nedlands, WA, Australia; Australian Med. Procedures Res. F., Chemistry Centre, Nedlands, WA, Australia; Forensic Science Laboratory, Chemistry Centre, Nedlands, WA, Australia; Sch. of Psychiat./Clin. Neurosci., University of Western Australia, QEII Medical Centre, Nedlands, WA 6009, Australia","Arnold-Reed, D.E., Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia, Sch. of Psychiat./Clin. Neurosci., University of Western Australia, QEII Medical Centre, Nedlands, WA 6009, Australia; Hulse, G.K., Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia; Hansson, R.C., Forensic Science Laboratory, Chemistry Centre, Nedlands, WA, Australia; Murray, S.D., Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia; O'Neil, G., Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia, Australian Med. Procedures Res. F., Chemistry Centre, Nedlands, WA, Australia; Basso, M.R., Schools of Psychiat./Clin. Neurosci., University of Western Australia, Nedlands, WA, Australia; Holman, C.D.J., Population Health, University of Western Australia, Nedlands, WA, Australia",,"diamorphine; morphine; naltrexone; adult; article; comparative study; controlled study; death; drug blood level; drug exposure; drug overdose; fatality; female; health care organization; human; major clinical study; male; medical information; medical record; patient; priority journal; risk assessment; risk factor; statistical significance; time; toxicity; Adult; Australia; Cohort Studies; Female; Heroin; Heroin Dependence; Humans; Male; Morphine; Naltrexone; Narcotic Antagonists; Overdose; Registries; Retrospective Studies; Time Factors","Arnold-Reed, D.E.; Sch. of Psychiat./Clin. Neurosci., , Nedlands, WA 6009, Australia; email: dianear@cyllene.uwa.edu.au",Article,"Final","",Scopus,2-s2.0-0141816743
"Acampora A., Casa E.D., Martone G., Miraglia N.","7006070873;6507791605;6602870613;6701463223;","Determination of opiates in biological samples through the analysis of heptafluorobutyric derivatives by gas chromatography/negative ion chemical ionization mass spectrometry",2003,"Journal of Mass Spectrometry","38","9",,"1007","1011",,4,"10.1002/jms.518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141678158&doi=10.1002%2fjms.518&partnerID=40&md5=a6717370c8c21f2134eda970cf4dccd3","Dipto. Med. Pubb. Sicurezza Sociale, Universita di Napoli 'Federico II', Via S. Pansini 5, I-80131 Napoli, Italy; Dipto. Med. Interna Med. Pubblica, Università di Bari, Piazza Giulio Casare 1, I-70126 Bari, Italy","Acampora, A., Dipto. Med. Pubb. Sicurezza Sociale, Universita di Napoli 'Federico II', Via S. Pansini 5, I-80131 Napoli, Italy; Casa, E.D., Dipto. Med. Pubb. Sicurezza Sociale, Universita di Napoli 'Federico II', Via S. Pansini 5, I-80131 Napoli, Italy; Martone, G., Dipto. Med. Pubb. Sicurezza Sociale, Universita di Napoli 'Federico II', Via S. Pansini 5, I-80131 Napoli, Italy; Miraglia, N., Dipto. Med. Pubb. Sicurezza Sociale, Universita di Napoli 'Federico II', Via S. Pansini 5, I-80131 Napoli, Italy, Dipto. Med. Interna Med. Pubblica, Università di Bari, Piazza Giulio Casare 1, I-70126 Bari, Italy",,"Biological materials; Extraction; Gas chromatography; Ionization; Mass spectrometry; Electron ionization (EI); Organic compounds; butyric acid derivative; codeine; morphine 6 acetate; morphine derivative; opiate; perfluorobutyric acid derivative; unclassified drug; analytic method; calculation; chemical reaction; chemical structure; concentration (parameters); controlled study; correlation coefficient; drug abuse; gas chromatography; ion monitoring; letter; metabolite; molecular weight; priority journal; quantitative analysis; sensitivity analysis; solid phase extraction; tandem mass spectrometry; Analgesics, Opioid; Codeine; Fluorocarbons; Gas Chromatography-Mass Spectrometry; Hair; Humans; Molecular Structure; Morphine; Morphine Derivatives; Sensitivity and Specificity; Substance Abuse Detection","Miraglia, N.; Dipto. Med. Pub. Sicurezza Sociale, Via S. Pansini 5, I-80131 Napoli, Italy; email: nadia.miraglia@unina2.it",Letter,"Final","",Scopus,2-s2.0-0141678158
"Westwood S., King B., Noble B.","7003450627;23067612400;7101646342;","Implementation of ISO Guide 34: Accreditation for reference material production",2003,"Accreditation and Quality Assurance","8","9",,"424","427",,1,"10.1007/s00769-003-0657-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141630256&doi=10.1007%2fs00769-003-0657-1&partnerID=40&md5=07765bae201fa6efa0f3691978786c55","Natl. Analyt. Reference Laboratory, Australian Government, Analytical Laboratories, 1 Suakin St, Pymble, NSW 2073, Australia","Westwood, S., Natl. Analyt. Reference Laboratory, Australian Government, Analytical Laboratories, 1 Suakin St, Pymble, NSW 2073, Australia; King, B., Natl. Analyt. Reference Laboratory, Australian Government, Analytical Laboratories, 1 Suakin St, Pymble, NSW 2073, Australia; Noble, B., Natl. Analyt. Reference Laboratory, Australian Government, Analytical Laboratories, 1 Suakin St, Pymble, NSW 2073, Australia","Accreditation; Anabolic steroids; Forensic drugs; ISO Guide 34; Quality assurance; Reference materials production","organic compound; accreditation; article; Australia; cost benefit analysis; government; laboratory; materials; organization; quality control; reward; standard; synthesis","Westwood, S.; Natl. Analyt. Reference Laboratory, 1 Suakin St, Pymble, NSW 2073, Australia; email: steven.westwood@agal.gov.au",Article,"Final","",Scopus,2-s2.0-0141630256
"Platt M.S., Cohle S.D., Kohler L.J.","57225368196;7004447491;7101832521;","Letter to the editor [4]",2003,"Journal of Forensic Sciences","48","5",,"1206","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042820253&partnerID=40&md5=edffa0326b42c25565645361314d41de","3 Meadowbrook Village, W. Lebanon, NH, United States; J. Blodgett Campus-Spectrum Health, Grand Rapids, MI, United States; Summit Co. Medical Examiner's Office, 85 North Summit Street, Akron, OH, United States","Platt, M.S., 3 Meadowbrook Village, W. Lebanon, NH, United States; Cohle, S.D., J. Blodgett Campus-Spectrum Health, Grand Rapids, MI, United States; Kohler, L.J., Summit Co. Medical Examiner's Office, 85 North Summit Street, Akron, OH, United States",,"lidocaine; osmium tetraoxide; autopsy; cause of death; drug megadose; fat embolism; forensic medicine; general anesthesia; heart arrhythmia; human; human tissue; letter; liposuction; practice guideline; priority journal","Platt, M.S.3 Meadowbrook Village, W. Lebanon, NH, United States",Letter,"Final","",Scopus,2-s2.0-0042820253
