Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Scheurer J., Moore C.M.","7004124080;7402982393;","Solid-phase extraction of drugs from biological tissues-a review",1992,"Journal of Analytical Toxicology","16","4",,"264","269",,48,"10.1093/jat/16.4.264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026665674&doi=10.1093%2fjat%2f16.4.264&partnerID=40&md5=797718c9cd4ee3bfc82f7b294c912bd2","Chicago Police Department Crime Laboratory, 1121 S. State Street, Chicago, IL, 60605, United States; 443 Elgin, Coach House, 2R, Forest Park, IL, 60130, United States","Scheurer, J., Chicago Police Department Crime Laboratory, 1121 S. State Street, Chicago, IL, 60605, United States; Moore, C.M., 443 Elgin, Coach House, 2R, Forest Park, IL, 60130, United States",,"sorbent; adipose tissue; amnion fluid; animal tissue; bone; drug brain level; drug determination; drug isolation; drug liver level; drug screening; drug tissue level; human tissue; intestine; kidney; meconium; muscle; ph; placenta; priority journal; review; solid phase extraction; Animal; Chromatography; Forensic Medicine; Human; Pharmaceutical Preparations; Toxicology","Moore, C.M.443 Elgin, Coach House, 2R, Forest Park, IL, 60130, United States",Article,"Final","",Scopus,2-s2.0-0026665674
"Hasegawa M., Maseda C., Kagawa M., Matsubara K., Fukushima S., Shiono H.","7403099326;6602880989;7102152411;7402898392;7202543203;7005931970;","Morphine and Codeine in Poppy Seed and Poppy Seed Food",1992,"Eisei kagaku","38","2",,"192","195",,3,"10.1248/jhs1956.38.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026664562&doi=10.1248%2fjhs1956.38.192&partnerID=40&md5=9c82e5e45c1020b1cdba0a0f351dd0f7","Criminal Investigation Laboratory, Shimane Prefectural Police Headquarters, Matsue 690, Japan; Department of Legal Medicine, Shimane Medical University, Izumo 693, Japan","Hasegawa, M., Criminal Investigation Laboratory, Shimane Prefectural Police Headquarters, Matsue 690, Japan; Maseda, C., Criminal Investigation Laboratory, Shimane Prefectural Police Headquarters, Matsue 690, Japan; Kagawa, M., Criminal Investigation Laboratory, Shimane Prefectural Police Headquarters, Matsue 690, Japan; Matsubara, K., Department of Legal Medicine, Shimane Medical University, Izumo 693, Japan; Fukushima, S., Department of Legal Medicine, Shimane Medical University, Izumo 693, Japan; Shiono, H., Department of Legal Medicine, Shimane Medical University, Izumo 693, Japan","codeine; food; GC-MS; morphine; poppy seed","codeine; morphine; article; drug analysis; food analysis; japan; poppy seed",,Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-0026664562
"Gullberg R.G.","7004581641;","The elimination rate of mouth alcohol: Mathematical modeling and implications in breath alcohol analysis",1992,"Journal of Forensic Sciences","37","5",,"1363","1372",,47,"10.1520/jfs13326j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026661688&doi=10.1520%2fjfs13326j&partnerID=40&md5=5da990e413e6096dde841de3750bb615","Washington State Patrol, Breath Test Section, 811 East Roanoke, Seattle, WA 98102, United States","Gullberg, R.G., Washington State Patrol, Breath Test Section, 811 East Roanoke, Seattle, WA 98102, United States","alcohol; breath-alcohol analysis; mathematical modeling; toxicology","alcohol; alcohol abuse; alcohol consumption; alcohol metabolism; article; breath analysis; controlled study; drug elimination; forensic medicine; human; human experiment; male; mathematical analysis; mathematical model; priority journal; toxicology","Gullberg, R.G.; Washington State Patrol, 811 East Roanoke, Seattle, WA 98102, United States",Article,"Final","",Scopus,2-s2.0-0026661688
"Dally S., Girre C., Fournier L.","7004536146;7003628591;7102819524;","Forensic problems after use of hypnotics and tranquillizers [PROBLEMES MEDICO-LEGAUX LIES A LA CONSOMMATION D'HYPNOTIQUES ET ANXIOLYTIQUES]",1992,"Journal de Medecine Legale Droit Medical","35","2-3",,"77","80",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026652363&partnerID=40&md5=d67c3deea82cdff93a2e61efd4f0d08e","Hopital Fernand Widal, 200 Rue du Fg. St. Denis, 75375 Paris Cedex 10, France","Dally, S., Hopital Fernand Widal, 200 Rue du Fg. St. Denis, 75375 Paris Cedex 10, France; Girre, C., Hopital Fernand Widal, 200 Rue du Fg. St. Denis, 75375 Paris Cedex 10, France; Fournier, L., Hopital Fernand Widal, 200 Rue du Fg. St. Denis, 75375 Paris Cedex 10, France",,"aceprometazine; benzodiazepine; bromazepam; flunitrazepam; hypnotic agent; meprobamate; mepronizine; tranquilizer; unclassified drug; adult; behavior disorder; case report; conference paper; female; france; human; male; medicolegal aspect","Dally, S.; Hopital Fernand Widal, 200 Rue du Fg. St. Denis, 75375 Paris Cedex 10, France",Conference Paper,"Final","",Scopus,2-s2.0-0026652363
"Mayes R., Levine B., Smith M.L., Wagner G.N., Froede R.","7005824061;7402295978;8616902000;55469760900;6701393890;","Toxicologic findings in the USS Iowa disaster",1992,"Journal of Forensic Sciences","37","5",,"1352","1357",,34,"10.1520/jfs13324j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026648658&doi=10.1520%2fjfs13324j&partnerID=40&md5=2382b7cd0984bfcfc3d2aa736ad6f7e4","Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States","Mayes, R., Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States; Levine, B., Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States; Smith, M.L., Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States; Wagner, G.N., Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States; Froede, R., Forensic Toxicology Laboratory, Armed Forces Institute of Pathology, 6825 16th St. NW, Washington, DC 20306-6000, United States","disaster; explosion; toxicology; USS Iowa","carbon monoxide; carboxyhemoglobin; cyanide; volatile fatty acid; article; autopsy; cause of death; disaster; explosion; forensic science; human; priority journal; toxicology; toxin analysis; United States","Levine, B.; Forensic Toxicology Laboratory, 6825 16th St. NW, Washington, DC 20306-6000, United States",Article,"Final","",Scopus,2-s2.0-0026648658
"Humphrey G.F.","7103014754;","Scientific Fraud: The McBride Case",1992,"Medicine, Science and the Law","32","3",,"199","203",,8,"10.1177/002580249203200303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026644042&doi=10.1177%2f002580249203200303&partnerID=40&md5=14be7295240e6fe9f3853bb42d74ff55","School of Biological Sciences, University of Sydney, Australia 2006, Australia","Humphrey, G.F., School of Biological Sciences, University of Sydney, Australia 2006, Australia",,"article; malpractice; mass medium; medical literature; medical research; priority journal; scientific literature; Australia; Biomedical and Behavioral Research; Biomedical Research; Editorial Policies; Regulation; Research Institutes; Abnormalities, Drug-Induced; Animal; Female; Human; Infant, Newborn; Pregnancy; Rabbits; Scientific Misconduct; Social Control, Formal; Thalidomide","Humphrey, G.F.; School of Biological Sciences, , Australia 2006, Australia",Article,"Final","",Scopus,2-s2.0-0026644042
"Kintz P., Tracqui A., Mangin P.","16740075400;7006608021;7102504030;","Detection of drugs in human hair for clinical and forensic applications",1992,"International Journal of Legal Medicine","105","1",,"1","4",,88,"10.1007/BF01371228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026640734&doi=10.1007%2fBF01371228&partnerID=40&md5=9b03a7b8bfc595850d37384fcc4f3813","Institut de Médecine Légale, 11 rue Humann, Strasbourg, F-67000, France","Kintz, P., Institut de Médecine Légale, 11 rue Humann, Strasbourg, F-67000, France; Tracqui, A., Institut de Médecine Légale, 11 rue Humann, Strasbourg, F-67000, France; Mangin, P., Institut de Médecine Légale, 11 rue Humann, Strasbourg, F-67000, France","Chronic drug use; GC/MS; Hair analysis","11 nor delta8 tetrahydrocannabinol 9 carboxylic acid; amitriptyline; amobarbital; amphetamine; antidepressant agent; barbituric acid derivative; benzodiazepine derivative; benzoylecgonine; betaxolol; clomipramine; codeine; diazepam; fenfluramine; flunitrazepam; morphine; nicotine; nitrazepam; nordazepam; phenobarbital; secobarbital; unclassified drug; drug abuse; forensic identification; gas chromatography; hair; human; human tissue; review; Hair; Heroin Dependence; Human; Mass Fragmentography; Morphine; Nicotine; Psychotropic Drugs; Smoking; Street Drugs; Substance Abuse Detection; Substance-Related Disorders","Kintz, P.; Institut de Médecine Légale, 11 rue Humann, Strasbourg, F-67000, France",Review,"Final","",Scopus,2-s2.0-0026640734
"Bunt G.C.","57193376364;","New perspectives in the legal psychiatry of cocaine-related crimes",1992,"Journal of Forensic Sciences","37","3",,"894","901",,3,"10.1520/jfs12003j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026638637&doi=10.1520%2fjfs12003j&partnerID=40&md5=758bf24e34a8a1db2d4fc2107483db3f","NYSC Forensic Psychiatry Clinic, 100 Centre St., New York, NY 10003, United States","Bunt, G.C., NYSC Forensic Psychiatry Clinic, 100 Centre St., New York, NY 10003, United States","cocaine; crack; jurisprudence; psychiatry","cocaine; article; criminal behavior; criminal law; decision making; drug abuse; drug effect; expert witness; forensic psychiatry; jurisprudence; legal aspect; priority journal; psychosis; responsibility; social aspect","Rosner, R.; NYSC Forensic Psychiatry Clinic, 100 Centre St., New York, NY 10003, United States",Article,"Final","",Scopus,2-s2.0-0026638637
"Volgram E.N.","6507566452;","On the problem of β-adrenoblocker poisoning",1992,"Sudebno-Meditsinskaya Ekspertisa","35","2",,"38","43",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026630580&partnerID=40&md5=43295ca3e2f4703bd40312966092c782",,"Volgram, E.N.",,"adrenergic receptor blocking agent; Adrenergic beta Antagonists; beta adrenergic receptor blocking agent; human; intoxication; review; acute disease; comparative study; drug tolerance; forensic medicine; intoxication; metabolism; tissue distribution; Acute Disease; Adrenergic beta-Antagonists; Comparative Study; Drug Tolerance; English Abstract; Forensic Medicine; Human; Poisoning; Tissue Distribution","",Review,"Final","",Scopus,2-s2.0-0026630580
"Maier G.J.","7201409086;","The impact of clozapine on 25 forensic patients",1992,"Bulletin of the American Academy of Psychiatry and the Law","20","3",,"297","307",,36,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026629961&partnerID=40&md5=bd78787a0e8f2a3bb0d54b2b63b61105","Mendota Mental Health Institute, 301 Troy Drive, Madison, WI 53704, United States","Maier, G.J., Mendota Mental Health Institute, 301 Troy Drive, Madison, WI 53704, United States",,"clozapine; fluphenazine; adult; agranulocytosis; article; clinical article; dose response; drug efficacy; female; forensic psychiatry; grand mal seizure; human; hypertension; male; phase 2 clinical trial; schizoidism; schizophrenia; tachycardia; vertigo; weight gain; Adult; Case Report; Clozapine; Forensic Psychiatry; Human; Male; Middle Age; Prisoners; Schizophrenia; Treatment Outcome","Maier, G.J.; Mendota Mental Health Institute, 301 Troy Drive, Madison, WI 53704, United States",Article,"Final","",Scopus,2-s2.0-0026629961
"Neville G.A., By A.","7004228370;6603698542;","FT-IR Raman Differentiation and Characterization of CIS (Z)- and TRANS (E)-Monoethoxy-l-(2-Nitro-l- Propenyl)Benzenes—Precursors to the Monoethoxyamphetamine “Designer” Street Drugs",1992,"Journal of the Canadian Society of Forensic Science","25","1",,"31","49",,3,"10.1080/00085030.1992.10757000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026629910&doi=10.1080%2f00085030.1992.10757000&partnerID=40&md5=9d2dab2f4ea4503d4ec87d1bfffd0c65","Bureau of Drug Research, Health Protection Branch, Health and Welfare Canada, Ottawa, ON, K1A 0L2, Canada; Department of Chemistry, Queen's University, Kingston, ON, K7L 3N6, Canada","Neville, G.A., Bureau of Drug Research, Health Protection Branch, Health and Welfare Canada, Ottawa, ON, K1A 0L2, Canada, Department of Chemistry, Queen's University, Kingston, ON, K7L 3N6, Canada; By, A., Bureau of Drug Research, Health Protection Branch, Health and Welfare Canada, Ottawa, ON, K1A 0L2, Canada",,"amphetamine; article; drug analysis; forensic identification; raman spectrometry","Neville, G.A.; Bureau of Drug Research, , Ottawa, ON, K1A 0L2, Canada",Article,"Final","",Scopus,2-s2.0-0026629910
"Sarvesvaran E.R., Fysh R., Bowen D.A.L.","6603201301;6603438171;7201884805;","4. Amyl Nitrite Related Deaths",1992,"Medicine, Science and the Law","32","3",,"267","269",,6,"10.1177/002580249203200316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026612019&doi=10.1177%2f002580249203200316&partnerID=40&md5=9145331f956e39369ad9cc6ce5994927","Department of Forensic Medicine and Toxicology, Charing Cross and Westminster Medical School, Fulham Palace Road, London, United Kingdom","Sarvesvaran, E.R., Department of Forensic Medicine and Toxicology, Charing Cross and Westminster Medical School, Fulham Palace Road, London, United Kingdom; Fysh, R., Department of Forensic Medicine and Toxicology, Charing Cross and Westminster Medical School, Fulham Palace Road, London, United Kingdom; Bowen, D.A.L., Department of Forensic Medicine and Toxicology, Charing Cross and Westminster Medical School, Fulham Palace Road, London, United Kingdom",,"amyl nitrite; amyl nitrite; adult; article; case report; human; inhalational drug administration; male; methemoglobinemia; priority journal; sudden death; autopsy; cause of death; homicide; legal aspect; oral drug administration; pathology; sudden death; Administration, Inhalation; Administration, Oral; Adult; Amyl Nitrite; Autopsy; Case Report; Cause of Death; Death, Sudden; Homicide; Human; Male; Middle Age",,Article,"Final","",Scopus,2-s2.0-0026612019
"Rouse D.A., Fysh R.","7102368463;6603438171;","5. Body Packing Presenting as Sudden Collapse",1992,"Medicine, Science and the Law","32","3",,"270","271",,6,"10.1177/002580249203200317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026612001&doi=10.1177%2f002580249203200317&partnerID=40&md5=386e26d25ea16560bac42f01d155b83d","Department of Forensic Medicine, The London Hospital Medical College, London, United Kingdom; Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, United Kingdom","Rouse, D.A., Department of Forensic Medicine, The London Hospital Medical College, London, United Kingdom; Fysh, R., Metropolitan Police Forensic Science Laboratory, 109 Lambeth Road, London, United Kingdom",,"cocaine; cocaine; adult; article; autopsy; case report; drug traffic; female; human; priority journal; sudden death; drug control; gastrointestinal tract; heart arrest; heart ventricle fibrillation; iatrogenic disease; legal aspect; pathology; Case Report; Cocaine; Drug and Narcotic Control; Female; Gastrointestinal System; Heart Arrest; Human; Middle Age; Ventricular Fibrillation",,Article,"Final","",Scopus,2-s2.0-0026612001
"Melino C., Venza F.","7005330715;6603354591;","HIV infection and acquired immunodeficiency syndrome. III [INFEZIONE DA HIV E SINDROME DA IMMUNODEFICIENZA ACQUISITA. NOTA III]",1992,"Clinica Terapeutica","140","5",,"423","445",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026610253&partnerID=40&md5=329a50eacf2831dd0a06afde141cf4c0","Via Lorenzo il Magnifico, 34, Roma, Italy","Melino, C., Via Lorenzo il Magnifico, 34, Roma, Italy; Venza, F., Via Lorenzo il Magnifico, 34, Roma, Italy",,"bleomycin; chlormethine; cyclophosphamide; dacarbazine; didanosine; doxorubicin; interferon; methotrexate; prednisone; procarbazine; teniposide; vincristine; vindesine; virus vaccine; zalcitabine; zidovudine; antiinfective agent; antivirus agent; acquired immune deficiency syndrome; candidiasis; cryptococcosis; cytomegalovirus; human; human immunodeficiency virus infection; intravenous drug administration; kaposi sarcoma; nonhodgkin lymphoma; pneumonia; review; toxoplasmosis; tuberculosis; acquired immune deficiency syndrome; comparative study; differential diagnosis; forensic medicine; health education; Human immunodeficiency virus infection; prognosis; risk factor; Acquired Immunodeficiency Syndrome; Anti-Bacterial Agents; Antiviral Agents; Diagnosis, Differential; Forensic Medicine; Health Education; HIV Infections; Humans; Interferons; Prognosis; Risk Factors","Melino, C.Via Lorenzo il Magnifico, 34, Roma, Italy",Review,"Final","",Scopus,2-s2.0-0026610253
"Sadler D.W., Pounder D.J., Urquhart G.E.D., Porter-Boveri M.","36882819000;7006125713;7005249364;6507581528;","Prevalence of HIV antibody in forensic cases",1992,"British Medical Journal","304","6833",,"1027","1028",,9,"10.1136/bmj.304.6833.1027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026603741&doi=10.1136%2fbmj.304.6833.1027&partnerID=40&md5=30313f7d2682534a1903522cabf7e562","Department of Forensic Medicine, University of Dundee, Royal Infirmary, Dundee DD1 9ND, United Kingdom","Sadler, D.W., Department of Forensic Medicine, University of Dundee, Royal Infirmary, Dundee DD1 9ND, United Kingdom; Pounder, D.J., Department of Forensic Medicine, University of Dundee, Royal Infirmary, Dundee DD1 9ND, United Kingdom; Urquhart, G.E.D., Department of Forensic Medicine, University of Dundee, Royal Infirmary, Dundee DD1 9ND, United Kingdom; Porter-Boveri, M., Department of Forensic Medicine, University of Dundee, Royal Infirmary, Dundee DD1 9ND, United Kingdom",,"virus antibody; acquired immune deficiency syndrome; article; autopsy; controlled study; drug abuse; enzyme linked immunosorbent assay; female; human; Human immunodeficiency virus infection; human tissue; major clinical study; male; medical ethics; medicolegal aspect; nonhuman; priority journal; virus detection","Pounder, D.J.; Department of Forensic Medicine, , Dundee DD1 9ND, United Kingdom",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-0026603741
"Ensing J.G., Racamy C., De Zeeuw R.A.","6507214919;6504500328;7102257095;","A rapid gas chromatographic method for the fingerprinting of illicit cocaine samples",1992,"Journal of Forensic Sciences","37","2",,"446","459",,23,"10.1520/jfs13254j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026602543&doi=10.1520%2fjfs13254j&partnerID=40&md5=67038349e47ba4405c2c3126351ac251","Dept. of Analytical Chem./Toxicology, University Centre for Pharmacy, A. Deusinglaan 2, 9713 AW Groningen, Netherlands","Ensing, J.G., Dept. of Analytical Chem./Toxicology, University Centre for Pharmacy, A. Deusinglaan 2, 9713 AW Groningen, Netherlands; Racamy, C., Dept. of Analytical Chem./Toxicology, University Centre for Pharmacy, A. Deusinglaan 2, 9713 AW Groningen, Netherlands; De Zeeuw, R.A., Dept. of Analytical Chem./Toxicology, University Centre for Pharmacy, A. Deusinglaan 2, 9713 AW Groningen, Netherlands","chromatographic analysis; cocaine; cocaine congeners; drug trafficking; fingerprints; gas chromatography; sample comparison; toxicology","cocaine; illicit drug; drug determination; drug isolation; drug traffic; finger dermatoglyphics; forensic identification; gas chromatography; high performance liquid chromatography; priority journal; review","Ensing, J.G.; Dept. of Analytical Chem./Toxicology, A. Deusinglaan 2, 9713 AW Groningen, Netherlands",Review,"Final","",Scopus,2-s2.0-0026602543
"O'Keane V., Moloney E., O'Neill H., O'Connor A., Smith C., Dinan T.G.","55963926800;6701589286;57197400218;7103379448;57212282831;25023662900;","Blunted prolactin responses to d-fenfluramine in sociopathy. Evidence for subsensitivity of central serotonergic function",1992,"British Journal of Psychiatry","160","MAY.",,"643","646",,168,"10.1192/bjp.160.5.643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026600429&doi=10.1192%2fbjp.160.5.643&partnerID=40&md5=6b8ea69aa4b609896b743b23adbfcb22","Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland","O'Keane, V., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland; Moloney, E., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland; O'Neill, H., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland; O'Connor, A., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland; Smith, C., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland; Dinan, T.G., Psychiatric Unit, St. James's Hospital, Dublin 8, Ireland",,"dexfenfluramine; prolactin; adult; article; clinical article; controlled study; homicide; human; male; oral drug administration; personality disorder; priority journal; sociopathy","Dinan, T.G.; Psychiatric Unit, , Dublin 8, Ireland",Article,"Final","",Scopus,2-s2.0-0026600429
"Barron S.E., Perry J.R., Ferslew K.E.","57216026812;7401517956;7003754427;","The effect of ibuprofen on ethanol concentration and elimination rate",1992,"Journal of Forensic Sciences","37","2",,"432","435",,3,"10.1520/jfs13252j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026589010&doi=10.1520%2fjfs13252j&partnerID=40&md5=a10813aa4b1d71925ffc052d2302a673","EcoTek, Inc., 1219 Banner Hill Rd., Erwin, TN 37650, United States","Barron, S.E., EcoTek, Inc., 1219 Banner Hill Rd., Erwin, TN 37650, United States; Perry, J.R., EcoTek, Inc., 1219 Banner Hill Rd., Erwin, TN 37650, United States; Ferslew, K.E., EcoTek, Inc., 1219 Banner Hill Rd., Erwin, TN 37650, United States","alcohol; blood-alcohol concentrations; ibuprofen; toxicology","acetylsalicylic acid; alcohol; alcohol dehydrogenase; ibuprofen; indometacin; phenylbutazone; placebo; conference paper; controlled study; dose calculation; drug alcohol interaction; drug blood level; drug effect; drug elimination; drug mechanism; drunken driving; eye hand coordination; gas chromatography; human; human experiment; mass spectrometry; normal human; priority journal; psychomotor activity","Barron, S.E.; EcoTek, 1219 Banner Hill Rd., Erwin, TN 37650, United States",Conference Paper,"Final","",Scopus,2-s2.0-0026589010
"Klette K., Levine B., Springate C., Smith M.L.","6701795139;7402295978;15037310000;8616902000;","Toxicological findings in military aircraft fatalities from 1986-1990",1992,"Forensic Science International","53","2",,"143","148",,12,"10.1016/0379-0738(92)90190-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026583643&doi=10.1016%2f0379-0738%2892%2990190-8&partnerID=40&md5=b41114dc0a07fa3c6aee97e28dbd6858","Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States","Klette, K., Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States; Levine, B., Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States; Springate, C., Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States; Smith, M.L., Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States","Antemortem consumption; Carbon monoxide saturation; Military aircraft fatalities; Postmortem formation","alcohol; carbon monoxide; aircraft accident; alcohol consumption; article; blood analysis; drug screening; drug use; fatality; gas chromatography; human; priority journal; toxicology; Accidents, Aviation; Carbon Monoxide Poisoning; Carboxyhemoglobin; Chloroquine; Drugs, Non-Prescription; Ethanol; Forensic Medicine; Human; Military Personnel; Nicotine; Postmortem Changes; Street Drugs; Toxicology; United States","Levine, B.; Division of Forensic Toxicology, Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Washington, DC 20306-6000, United States",Article,"Final","",Scopus,2-s2.0-0026583643
"Sutheimer C.A., Lavins E., King T.","6602688686;6507969420;56207541000;","Evaluation of the syva ets-plus ethyl alcohol assay with application to the analysis of antemortem whole blood, routine postmortem specimens, and synovial fluid",1992,"Journal of Analytical Toxicology","16","2",,"119","124",,12,"10.1093/jat/16.2.119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026582157&doi=10.1093%2fjat%2f16.2.119&partnerID=40&md5=6a0e1a76396f41ef8d054ff4a0a6eac0","Cuyahoga County Coroner’s Office and Institute of Pathology, Case Western Reserve University School of Medicine, Cleveland, OH, 44106, United States; Cuyahoga County Coroner’s Office, Cleveland, OH, 44106, United States; Cleveland Clinic Foundation, Cleveland, OH, 44106, United States","Sutheimer, C.A., Cuyahoga County Coroner’s Office and Institute of Pathology, Case Western Reserve University School of Medicine, Cleveland, OH, 44106, United States; Lavins, E., Cuyahoga County Coroner’s Office, Cleveland, OH, 44106, United States; King, T., Cleveland Clinic Foundation, Cleveland, OH, 44106, United States",,"alcohol; alcohol blood level; article; autopsy; body fluid; calibration; controlled study; diagnostic value; drug determination; gas chromatography; human; priority journal; synovial fluid; viscosity; vitreous body; Ethanol; Forensic Medicine; Human; Specimen Handling; Synovial Fluid",,Article,"Final","",Scopus,2-s2.0-0026582157
"Suzuki E.M.","7401580345;","Fourier transform infrared analyses of some particulate drug mixtures using a diamond anvil cell with a beam condenser and an infrared microscope",1992,"Journal of Forensic Sciences","37","2",,"467","487",,8,"10.1520/jfs13256j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026575613&doi=10.1520%2fjfs13256j&partnerID=40&md5=6ec19b5275503c3a03275cc1899ba015","Washington State Crime Laboratory, Public Safety Building, Seattle, WA 98104, United States","Suzuki, E.M., Washington State Crime Laboratory, Public Safety Building, Seattle, WA 98104, United States","criminalistics; diamond anvil cell; drug identification; FTIR; infrared microscope; infrared spectroscopy; particle-picking; spectroscopic analysis","conference paper; crystal structure; drug identification; drug isolation; drug mixture; drug purity; forensic identification; infrared spectroscopy; intermethod comparison; particulate matter; priority journal","Suzuki, E.M.; Washington State Crime Laboratory, , Seattle, WA 98104, United States",Conference Paper,"Final","",Scopus,2-s2.0-0026575613
"Larsen Jr. A.K., Tebbett I.R.","8904385400;24446779000;","Direct analysis for cocaine in urine by high-performance liquid chromatography (HPLC) using a column-switching technique",1992,"Journal of Forensic Sciences","37","2",,"636","639",,10,"10.1520/jfs13272j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026571943&doi=10.1520%2fjfs13272j&partnerID=40&md5=08da8aa2eefcd7243df8860d42cd59a5","Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States","Larsen Jr., A.K., Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States; Tebbett, I.R., Department of Pharmacodynamics, University of Illinois, Box 6998, Chicago, IL 60680, United States","chromatographic analysis; cocaine; column switching; high- performance liquid chromatography; toxicology; urine","cocaine; article; drug identification; drug isolation; drug urine level; forensic science; high performance liquid chromatography; human; priority journal; solid phase extraction; toxicity testing","Tebbett, I.R.; Department of Pharmacodynamics, , Chicago, IL 60680, United States",Article,"Final","",Scopus,2-s2.0-0026571943
"Muzhanovsky E.B., Fartushny A.F., Sukhin A.P., Sadov A.I.","6603353692;6603620455;6602574840;57199607263;","Detection of some abortive substances in biologic material",1992,"Sudebno-Meditsinskaya Ekspertisa","35","1",,"24","28",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026566818&partnerID=40&md5=4e912fb2b9ae379a75739d10dd3fe141","Byuro Sudebno-Meditsinskoj Ekspert., Upravleniya Zdravookhraneniya, Donetsk. Oblispolkoma, Donetsk, Ukraine","Muzhanovsky, E.B., Byuro Sudebno-Meditsinskoj Ekspert., Upravleniya Zdravookhraneniya, Donetsk. Oblispolkoma, Donetsk, Ukraine; Fartushny, A.F., Byuro Sudebno-Meditsinskoj Ekspert., Upravleniya Zdravookhraneniya, Donetsk. Oblispolkoma, Donetsk, Ukraine; Sukhin, A.P., Byuro Sudebno-Meditsinskoj Ekspert., Upravleniya Zdravookhraneniya, Donetsk. Oblispolkoma, Donetsk, Ukraine; Sadov, A.I., Byuro Sudebno-Meditsinskoj Ekspert., Upravleniya Zdravookhraneniya, Donetsk. Oblispolkoma, Donetsk, Ukraine",,"ascorbic acid; benzestrol; cotarnine; ergot alkaloid; estrone; ethacridine lactate; hexestrol; iodine; manganese; marigold tincture; microfollin; pachycarpin; quinine; soap; unclassified drug; abortive agent; dyes, reagents, indicators, markers and buffers; adult; article; controlled study; drug analysis; human; human tissue; induced abortion; ussr; colorimetry; female; forensic medicine; isolation and purification; methodology; pregnancy; thin layer chromatography; Abortifacient Agents; Chromatography, Thin Layer; Colorimetry; English Abstract; Female; Forensic Medicine; Human; Indicators and Reagents; Pregnancy","Muzhanovsky, E.B.; Byuro Sudebno-Meditsinskoj Ekspert., , Donetsk, Ukraine",Article,"Final","",Scopus,2-s2.0-0026566818
