Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Crudele G.D.L., Di Candia D., Gentile G., Marchesi M., Rancati A., Zoja R.","55978208000;57196016376;23466974600;41762151100;6507622335;6506348083;","One Hundred and One Cases of Plastic Bag Suffocation in the Milan Area Between 1993 and 2013-Correlations, Circumstances, Pathological and Forensic Evidences and Literature Review",2016,"Journal of Forensic Sciences","61","2",,"361","366",,11,"10.1111/1556-4029.13003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953455630&doi=10.1111%2f1556-4029.13003&partnerID=40&md5=d0ea34f87c0a99a1d2d9e9c9841034b4","Dipartimento di Scienze Biomediche per la Salute, Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Dipartimento di Scienze Biomediche, Chirurgiche ed Odontoiatriche, Sezione di Tossicologia Forense, Università degli Studi di Milano, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Ospedale Papa Giovanni XXIII, Piazza OMS 1, Bergamo, 24127, Italy","Crudele, G.D.L., Dipartimento di Scienze Biomediche per la Salute, Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Di Candia, D., Dipartimento di Scienze Biomediche, Chirurgiche ed Odontoiatriche, Sezione di Tossicologia Forense, Università degli Studi di Milano, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Gentile, G., Dipartimento di Scienze Biomediche per la Salute, Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Marchesi, M., Ospedale Papa Giovanni XXIII, Piazza OMS 1, Bergamo, 24127, Italy; Rancati, A., Dipartimento di Scienze Biomediche per la Salute, Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Milan, 20133, Italy; Zoja, R., Dipartimento di Scienze Biomediche per la Salute, Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Milan, 20133, Italy","Asphyxia; Autopsy; Forensic pathology; Forensic science; Plastic bag suffocation","plastic; adolescent; adult; age distribution; aged; asphyxia; child; female; forensic pathology; homicide; human; Italy; male; middle aged; mortality; pathology; retrospective study; sex ratio; statistics and numerical data; Substance-Related Disorders; suicide; very elderly; young adult; Adolescent; Adult; Age Distribution; Aged; Aged, 80 and over; Asphyxia; Child; Female; Forensic Pathology; Homicide; Humans; Italy; Male; Middle Aged; Plastics; Retrospective Studies; Sex Distribution; Substance-Related Disorders; Suicide; Young Adult","Zoja, R.; Sezione di Medicina Legale e delle Assicurazioni, Via Luigi Mangiagalli 37, Italy; email: riccardo.zoia@unimi.it",Article,"Final","",Scopus,2-s2.0-84953455630
"Lech K., Liu F., Ackermann K., Revell V.L., Lao O., Skene D.J., Kayser M.","42461779800;56342354400;13605428200;8613504500;56001576300;21035951300;26643477000;","Evaluation of mRNA markers for estimating blood deposition time: Towards alibi testing from human forensic stains with rhythmic biomarkers",2016,"Forensic Science International: Genetics","21",,,"119","125",,27,"10.1016/j.fsigen.2015.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953295333&doi=10.1016%2fj.fsigen.2015.12.008&partnerID=40&md5=4270e02a2491a9b46569634cb5b925ac","Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands; EaStCHEM School of Chemistry, Biomedical Sciences Research Complex and Centre of Magnetic Resonance, University of St. Andrews, St. Andrews, United Kingdom; Centre for Chronobiology, Faculty of Health and Medical Sciences, University of Surrey, Guildford, United Kingdom; CNAG-CRG; Centro Nacional de Análisis Genómico, Parc Científic de Barcelona - Torre I, Barcelona, Spain","Lech, K., Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands; Liu, F., Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands; Ackermann, K., Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands, EaStCHEM School of Chemistry, Biomedical Sciences Research Complex and Centre of Magnetic Resonance, University of St. Andrews, St. Andrews, United Kingdom; Revell, V.L., Centre for Chronobiology, Faculty of Health and Medical Sciences, University of Surrey, Guildford, United Kingdom; Lao, O., Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands, CNAG-CRG; Centro Nacional de Análisis Genómico, Parc Científic de Barcelona - Torre I, Barcelona, Spain; Skene, D.J., Centre for Chronobiology, Faculty of Health and Medical Sciences, University of Surrey, Guildford, United Kingdom; Kayser, M., Department of Genetic Identification, Erasmus MC University Medical Centre Rotterdam, Rotterdam, Netherlands","Blood deposition time; Circadian hormones; Forensic time estimation; mRNA; Rhythmic gene expression","biological marker; heat shock 70 kda protein 1b; heat shock protein; hydrocortisone; melatonin; messenger RNA; mitogen activated protein kinase; mitogen activated protein kinase interacting serine threonine kinase 2; PER2 protein; PER3 protein; unclassified drug; biological marker; coloring agent; hydrocortisone; melatonin; messenger RNA; area under the curve; Article; blood deposition time; blood sampling; clinical article; gene expression; hematological parameters; human; prediction; priority journal; stain; statistical model; time perception; blood; chemistry; circadian rhythm; evaluation study; forensic genetics; genetics; metabolism; predictive value; procedures; RNA stability; saliva; Biomarkers; Circadian Rhythm; Coloring Agents; Forensic Genetics; Gene Expression; Humans; Hydrocortisone; Melatonin; Predictive Value of Tests; RNA Stability; RNA, Messenger; Saliva","Kayser, M.; Department of Genetic Identification, Netherlands; email: m.kayser@erasmusmc.nl",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84953295333
"Parmigiani G., Mandarelli G., Dacquino C., Pompili P., Lelli Chiesa G., Ferracuti S.","23470245000;24344804800;56499318600;38361926700;24767609800;55575011700;","Decisional Capacity to Consent to Clinical Research Involving Placebo in Psychiatric Patients",2016,"Journal of Forensic Sciences","61","2",,"388","393",,10,"10.1111/1556-4029.13000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952684474&doi=10.1111%2f1556-4029.13000&partnerID=40&md5=906acce1240d0a6cc312a41d243d0697","Department of Neurology and Psychiatry, University of Rome Sapienza, viale dell'Universitá 30, Rome, 00185, Italy; Department of Anatomical, Histological Forensic and Orthopaedic Sciences, University of Rome Sapienza, viale Regina Elena 336, Rome, 00185, Italy; Department of Neurosciences, Mental Health and Sensory Organs, University of Rome Sapienza, via di Grotta Rossa 1035, Rome, 00189, Italy","Parmigiani, G., Department of Neurology and Psychiatry, University of Rome Sapienza, viale dell'Universitá 30, Rome, 00185, Italy; Mandarelli, G., Department of Neurology and Psychiatry, University of Rome Sapienza, viale dell'Universitá 30, Rome, 00185, Italy; Dacquino, C., Department of Anatomical, Histological Forensic and Orthopaedic Sciences, University of Rome Sapienza, viale Regina Elena 336, Rome, 00185, Italy; Pompili, P., Department of Neurosciences, Mental Health and Sensory Organs, University of Rome Sapienza, via di Grotta Rossa 1035, Rome, 00189, Italy; Lelli Chiesa, G., Department of Neurosciences, Mental Health and Sensory Organs, University of Rome Sapienza, via di Grotta Rossa 1035, Rome, 00189, Italy; Ferracuti, S., Department of Neurology and Psychiatry, University of Rome Sapienza, viale dell'Universitá 30, Rome, 00185, Italy","Clinical research; Forensic science; Informed consent; Mental competency; Research ethics; Schizophrenia","placebo; adult; clinical trial (topic); ethics; female; human; informed consent; male; mental capacity; middle aged; psychology; research subject; Adult; Clinical Trials as Topic; Female; Humans; Informed Consent; Male; Mental Competency; Middle Aged; Placebos; Research Subjects; Schizophrenic Psychology","Parmigiani, G.; Department of Neurology and Psychiatry, Viale dell'Università 30, Italy; email: giovanna.parmigiani@uniroma1.it",Article,"Final","",Scopus,2-s2.0-84952684474
"Cabrera L.Y., Elger B.S.","55319086800;7003895817;","Memory Interventions in the Criminal Justice System: Some Practical Ethical Considerations",2016,"Journal of Bioethical Inquiry","13","1",,"95","103",,5,"10.1007/s11673-015-9680-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952059197&doi=10.1007%2fs11673-015-9680-2&partnerID=40&md5=b2759875352eb652f98cbffda4e1254a","Center for Ethics and Humanities in the Life Sciences and Department of Translational Science and Molecular Medicine, Michigan State University, East Fee Hall, 965 Fee Road, Rm C211, East Lansing, MI  48824, United States; Institute for Biomedical Ethics (IBMB), University of Basel, Bernoullistrasse 28, Basel, CH-4056, Switzerland","Cabrera, L.Y., Center for Ethics and Humanities in the Life Sciences and Department of Translational Science and Molecular Medicine, Michigan State University, East Fee Hall, 965 Fee Road, Rm C211, East Lansing, MI  48824, United States, Institute for Biomedical Ethics (IBMB), University of Basel, Bernoullistrasse 28, Basel, CH-4056, Switzerland; Elger, B.S., Institute for Biomedical Ethics (IBMB), University of Basel, Bernoullistrasse 28, Basel, CH-4056, Switzerland","Criminal; Criminal forensic setting; Memory; Neuro-intervention; Retribution","alcohol; propranolol; thiopental; conscience; criminal law; decision making; drug effects; emotion; episodic memory; ethics; forensic psychiatry; human; informed consent; legislation and jurisprudence; mental capacity; morality; offender; persuasive communication; prisoner; procedures; psychology; punishment; recall; safety; social behavior; torture; transcranial direct current stimulation; transcranial magnetic stimulation; trends; Choice Behavior; Coercion; Conscience; Criminal Law; Criminals; Decision Making; Emotions; Ethanol; Forensic Psychiatry; Humans; Informed Consent; Memory, Episodic; Mental Competency; Mental Recall; Morals; Prisoners; Propranolol; Punishment; Safety; Social Identification; Social Responsibility; Thiopental; Torture; Transcranial Direct Current Stimulation; Transcranial Magnetic Stimulation","Cabrera, L.Y.; Center for Ethics and Humanities in the Life Sciences and Department of Translational Science and Molecular Medicine, East Fee Hall, 965 Fee Road, Rm C211, United States; email: laura.cabrera@singularityu.org",Article,"Final","",Scopus,2-s2.0-84952059197
"Auxier J.D., II, Jordan J.A., Stratz S.A., Shahbazi S., Hanson D.E., Cressy D., Hall H.L.","33867466700;57004269100;56419813100;57004608600;37064798200;57004827300;8327398800;","Thermodynamic analysis of volatile organometallic fission products",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"1621","1627",,10,"10.1007/s10967-015-4653-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949990499&doi=10.1007%2fs10967-015-4653-9&partnerID=40&md5=dd725e9aa3027e89cfddc7d5a3a16399","Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States; Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States; Center for Public Policy, Institute for Nuclear Security, University of Tennessee, 1640 Cumberland Ave. Howard Baker Jr, Knoxville, TN  37996, United States; Department of Chemistry, University of Tennessee, 552 Circle Dr., Buehler Hall, Knoxville, TN  37996, United States","Auxier, J.D., II, Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States, Center for Public Policy, Institute for Nuclear Security, University of Tennessee, 1640 Cumberland Ave. Howard Baker Jr, Knoxville, TN  37996, United States; Jordan, J.A., Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States; Stratz, S.A., Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States; Shahbazi, S., Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States; Hanson, D.E., Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States; Cressy, D., Department of Chemistry, University of Tennessee, 552 Circle Dr., Buehler Hall, Knoxville, TN  37996, United States; Hall, H.L., Department of Nuclear Engineering, University of Tennessee, 301 Middle Dr., Pasqua Nuclear Engineering Building, Knoxville, TN  37996, United States, Radiochemistry Center of Excellence (RCOE), University of Tennessee, 1508 Middle Dr., Ferris Hall, Knoxville, TN  37996, United States, Center for Public Policy, Institute for Nuclear Security, University of Tennessee, 1640 Cumberland Ave. Howard Baker Jr, Knoxville, TN  37996, United States","Differential thermal analysis; Nuclear forensics; Rapid separations; Thermogravimetric analysis","beta diketonate complex; chemical compound; fuel; hdpm complex; hfac complex; hfod complex; ketone derivative; unclassified drug; adsorption kinetics; analytic method; analytical parameters; Article; chemistry; chromatography; Coats Redfern equation; complex formation; differential scanning calorimetry; enthalpy; feasibility study; flow rate; Freeman Carroll equation; Horowitz Metzger equation; mathematical phenomena; nuclear energy and related phenomena; predictive value; retention time; separation technique; superheavy element chemistry; synthesis; temperature dependence; thermochromatography; thermodynamic analysis; thermodynamics; thermogravimetry; volatile organometallic fission product","Auxier, J.D.; Department of Nuclear Engineering, 301 Middle Dr., Pasqua Nuclear Engineering Building, United States; email: jauxier@utk.edu",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84949990499
"Madadi P., Kelly L.E., Ross C.J., Kepron C., Edwards J.N., Koren G.","15832619400;54796746200;56701707700;26662519500;56991937500;36042259400;","Forensic Investigation of Methadone Concentrations in Deceased Breastfed Infants",2016,"Journal of Forensic Sciences","61","2",,"576","580",,8,"10.1111/1556-4029.12972","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949256503&doi=10.1111%2f1556-4029.12972&partnerID=40&md5=84464cb242890b09432b5d43ff23fe2b","Toxicology Section, Centre of Forensic Sciences, Toronto, ON, Canada; Department of Physiology and Pharmacology, Schulich School of Medicine and Dentistry, and Ivey Chair in Molecular Toxicology, Western University, London, ON, Canada; Centre for Molecular Medicine and Therapeutics, University of British Columbia, Vancouver, BC, Canada; Child and Family Research Institute, University of British Columbia, Vancouver, BC, Canada; Division of Translational Therapeutics, Department of Pediatrics, University of British Columbia, Vancouver, BC, Canada; Ontario Forensic Pathology Service, Ottawa, ON, Canada; Office of the Chief Coroner of Ontario, Toronto, ON, Canada; Division of Clinical Pharmacology and Toxicology, Department of Pediatrics, Hospital for Sick Children, Toronto, ON, Canada","Madadi, P., Toxicology Section, Centre of Forensic Sciences, Toronto, ON, Canada; Kelly, L.E., Department of Physiology and Pharmacology, Schulich School of Medicine and Dentistry, and Ivey Chair in Molecular Toxicology, Western University, London, ON, Canada; Ross, C.J., Centre for Molecular Medicine and Therapeutics, University of British Columbia, Vancouver, BC, Canada, Child and Family Research Institute, University of British Columbia, Vancouver, BC, Canada, Division of Translational Therapeutics, Department of Pediatrics, University of British Columbia, Vancouver, BC, Canada; Kepron, C., Ontario Forensic Pathology Service, Ottawa, ON, Canada; Edwards, J.N., Office of the Chief Coroner of Ontario, Toronto, ON, Canada; Koren, G., Department of Physiology and Pharmacology, Schulich School of Medicine and Dentistry, and Ivey Chair in Molecular Toxicology, Western University, London, ON, Canada, Division of Clinical Pharmacology and Toxicology, Department of Pediatrics, Hospital for Sick Children, Toronto, ON, Canada","ABCB1; Breastmilk; CYP2B6; Forensic science; Infant; Methadone; Opioids; Toxicology","ABCB1 protein, human; cytochrome P450 2B6; methadone; multidrug resistance protein; narcotic agent; breast feeding; breast milk; case report; chemistry; fatality; female; forensic toxicology; genetics; heterozygote; homozygote; human; liquid chromatography; male; newborn; opiate substitution treatment; single nucleotide polymorphism; tandem mass spectrometry; Breast Feeding; Chromatography, Liquid; Cytochrome P-450 CYP2B6; Fatal Outcome; Female; Forensic Toxicology; Heterozygote; Homozygote; Humans; Infant, Newborn; Male; Methadone; Milk, Human; Narcotics; Opiate Substitution Treatment; P-Glycoproteins; Polymorphism, Single Nucleotide; Tandem Mass Spectrometry","Madadi, P.; Centre of Forensic Sciences Toxicology Section, 25 Morton Shulman Avenue, 3rd Floor, Canada; email: parvaz.madadi@gmail.com",Article,"Final","",Scopus,2-s2.0-84949256503
"Cunha R.L., Lopes W.A., Pereira P.A.P.","57204359469;8209103800;57218941227;","Determination of free (unconjugated) amphetamine-type stimulants in urine samples by dispersive liquid-liquid microextraction and gas chromatography coupled to mass spectrometry (DLLME-GC-MS)",2016,"Microchemical Journal","125",,,"230","235",,21,"10.1016/j.microc.2015.11.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949256016&doi=10.1016%2fj.microc.2015.11.017&partnerID=40&md5=c336e79f60caab4069e9691c52adaabc","Instituto de Química, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil; Laboratório de Toxicologia Forense, Departamento de Polícia Técnica da Bahia, Salvador, BA, 40100-180, Brazil; CIEnAm-Centro Interdisciplinar de Energia e Ambiente, Universidade Federal da Bahia, Salvador, BA, 40170-290, Brazil; INCT E and A, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil","Cunha, R.L., Instituto de Química, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil, Laboratório de Toxicologia Forense, Departamento de Polícia Técnica da Bahia, Salvador, BA, 40100-180, Brazil; Lopes, W.A., Instituto de Química, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil, CIEnAm-Centro Interdisciplinar de Energia e Ambiente, Universidade Federal da Bahia, Salvador, BA, 40170-290, Brazil, INCT E and A, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil; Pereira, P.A.P., Instituto de Química, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil, CIEnAm-Centro Interdisciplinar de Energia e Ambiente, Universidade Federal da Bahia, Salvador, BA, 40170-290, Brazil, INCT E and A, Universidade Federal da Bahia, Salvador, BA, 40170-115, Brazil","Amphetamine-type stimulants; Analysis; DLLME; GC-MS; Urine",,"Pereira, P.A.P.; Instituto de Química, Brazil; email: pedroapp@ufba.br",Article,"Final","",Scopus,2-s2.0-84949256016
"Hall H.L., Auxier J.D., II","8327398800;33867466700;","Exploring rapid radiochemical separations at the University of Tennessee Radiochemistry Center of Excellence",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"1723","1727",,1,"10.1007/s10967-015-4570-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945570421&doi=10.1007%2fs10967-015-4570-y&partnerID=40&md5=1d07e235d9bf69b66c6f5b272428c384","Institute for Nuclear Security and the Department of Nuclear Engineering, University of Tennessee, Knoxville, TN  37996-2300, United States","Hall, H.L., Institute for Nuclear Security and the Department of Nuclear Engineering, University of Tennessee, Knoxville, TN  37996-2300, United States; Auxier, J.D., II, Institute for Nuclear Security and the Department of Nuclear Engineering, University of Tennessee, Knoxville, TN  37996-2300, United States","Gas-phase; Lanthanides; Nuclear forensics; Rapid radiochemistry; Separations; Thermochromatography","1,1,1,5,5,5 hexafluoro 2,4 pentadione; 2,2,6,6 tetramethyl 3,5 heptanedione; 6,6,7,7,8,8,8 heptafluoro 2,2 dimethyl 3,5 octanedione; lanthanide; ligand; unclassified drug; volatile agent; Article; enthalpy; gas; radioassay; radiochemistry; separation technique; time of flight mass spectrometry","Hall, H.L.; Institute for Nuclear Security and the Department of Nuclear Engineering, United States; email: howard.hall@utk.edu",Article,"Final","",Scopus,2-s2.0-84945570421
"Fitzgerald R., Inn K.G.W., Horgan C.","7202576989;6603754184;36087442400;","How old is it?—241Pu/241Am nuclear forensic chronology reference materials",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"2521","2528",,6,"10.1007/s10967-015-4565-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945279820&doi=10.1007%2fs10967-015-4565-8&partnerID=40&md5=6dee5a80a1e12696a949495d8d13dd75","NIST, Gaithersburg, MD, United States; K&E Inn Ovations, Ewa Beach, HI, United States; Worcester Polytechnic Institute, Worcester, MA, United States","Fitzgerald, R., NIST, Gaithersburg, MD, United States; Inn, K.G.W., K&E Inn Ovations, Ewa Beach, HI, United States; Horgan, C., Worcester Polytechnic Institute, Worcester, MA, United States","241Am; 241Pu; Alpha-gamma anticoincidence counting; Nuclear forensics; Radiochronometer; Standard reference material 4340","americium 241; plutonium 241; radioisotope; unclassified drug; Article; chronology; concentration (parameters); forensic identification; gamma radiation; half life time; purification; radiochemistry; radioisotope decay","Inn, K.G.W.; K&E Inn OvationsUnited States; email: keinn@verizon.net",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84945279820
"Kayzar T.M., Williams R.W.","26029921100;8305115900;","Developing 226Ra and 227Ac age-dating techniques for nuclear forensics to gain insight from concordant and non-concordant radiochronometers",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"2061","2068",,20,"10.1007/s10967-015-4435-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944712045&doi=10.1007%2fs10967-015-4435-4&partnerID=40&md5=dca1ec7c586e20539fd1eac69930a53b","Nuclear and Chemical Sciences Division, Lawrence Livermore National Laboratory, 7000 East Avenue, Livermore, CA  94551, United States","Kayzar, T.M., Nuclear and Chemical Sciences Division, Lawrence Livermore National Laboratory, 7000 East Avenue, Livermore, CA  94551, United States; Williams, R.W., Nuclear and Chemical Sciences Division, Lawrence Livermore National Laboratory, 7000 East Avenue, Livermore, CA  94551, United States","Actinium; Age-dating; Nuclear forensics; Radiochemistry; Radium; Uranium","actinium; protactinium 231; radioisotope; radium 226; thorium 230; unclassified drug; uranium 234; uranium 235; uranium 238; Article; concentration (parameters); forensic science; isotope analysis; mass spectrometry; measurement accuracy; multiple collector inductively coupled plasma mass spectrometry; radiation detector; radiochronometer; radioisotope decay; radiometric dating","Kayzar, T.M.; Nuclear and Chemical Sciences Division, 7000 East Avenue, United States; email: kayzar1@llnl.gov",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84944712045
"Tamasi A.L., Cash L.J., Eley C., Porter R.B., Pugmire D.L., Ross A.R., Ruggiero C.E., Tandon L., Wagner G.L., Walensky J.R., Wall A.D., Wilkerson M.P.","55910362600;55626989500;57222278459;7401894910;6603478941;56585264800;7005710859;6602114781;36572863600;25654172400;56844839400;7006704565;","A lexicon for consistent description of material images for nuclear forensics",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"1611","1619",,24,"10.1007/s10967-015-4455-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941710731&doi=10.1007%2fs10967-015-4455-0&partnerID=40&md5=5cffaedf627c90eb43b67d2eae5dee02","Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Department of Chemistry, University of Missouri-Columbia, Columbia, MO  65211, United States; Department of Chemistry, South Carolina State University, Orangeburg, SC  29117, United States","Tamasi, A.L., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States, Department of Chemistry, University of Missouri-Columbia, Columbia, MO  65211, United States; Cash, L.J., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Eley, C., Department of Chemistry, South Carolina State University, Orangeburg, SC  29117, United States; Porter, R.B., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Pugmire, D.L., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Ross, A.R., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Ruggiero, C.E., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Tandon, L., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Wagner, G.L., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Walensky, J.R., Department of Chemistry, University of Missouri-Columbia, Columbia, MO  65211, United States; Wall, A.D., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States; Wilkerson, M.P., Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM  87545, United States","Image; Morphology; Nuclear forensics; Scanning electron microscopy; Terminology; Texture","actinide oxide; metal oxide; unclassified drug; Article; coding and classification; computer system; forensic science; image analysis; information processing; nomenclature; nuclear forensics; particle size; physical parameters; scanning electron microscopy; structure analysis; surface property","Wilkerson, M.P.; Los Alamos National Laboratory, P.O. Box 1663, United States; email: mpw@lanl.gov",Article,"Final","",Scopus,2-s2.0-84941710731
"Liezers M., Carman A.J., Eiden G.C.","23071390100;36784691900;6602753798;","The preparation of non-radioactive glassy surrogate nuclear explosion debris (SNED) loaded with isotopically altered Xe",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"1811","1817",,3,"10.1007/s10967-015-4396-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941343066&doi=10.1007%2fs10967-015-4396-7&partnerID=40&md5=ddfabde6467f62f51b7312be413b001c","J4-60, Pacific Northwest National Laboratory, Richland, WA  99352, United States","Liezers, M., J4-60, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Carman, A.J., J4-60, Pacific Northwest National Laboratory, Richland, WA  99352, United States; Eiden, G.C., J4-60, Pacific Northwest National Laboratory, Richland, WA  99352, United States","Fission Xe; Laser ablation; Laser melting; Nuclear forensics; Surrogate nuclear explosion debris; Trinitite","unclassified drug; xenon; xenon 124; xenon 129; xenon 134; xenon 136; Article; controlled study; isotope analysis; laser ablation inductively coupled plasma mass spectrometry; mass spectrometry; radioactivity; surrogate nuclear explosion debris","Liezers, M.; J4-60, United States; email: martin.liezers@pnnl.gov",Article,"Final","",Scopus,2-s2.0-84941343066
"Varga Z., Nicholl A., Wallenius M., Mayer K.","14032593200;19640521800;36881623900;57197752491;","Plutonium age dating (production date measurement) by inductively coupled plasma mass spectrometry",2016,"Journal of Radioanalytical and Nuclear Chemistry","307","3",,"1919","1926",,21,"10.1007/s10967-015-4418-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940705004&doi=10.1007%2fs10967-015-4418-5&partnerID=40&md5=a79196d02f8597d807735d62e20d983e","European Commission, Joint Research Centre (JRC), Institute for Transuranium Elements, Postfach 2340, Karlsruhe, 76125, Germany","Varga, Z., European Commission, Joint Research Centre (JRC), Institute for Transuranium Elements, Postfach 2340, Karlsruhe, 76125, Germany; Nicholl, A., European Commission, Joint Research Centre (JRC), Institute for Transuranium Elements, Postfach 2340, Karlsruhe, 76125, Germany; Wallenius, M., European Commission, Joint Research Centre (JRC), Institute for Transuranium Elements, Postfach 2340, Karlsruhe, 76125, Germany; Mayer, K., European Commission, Joint Research Centre (JRC), Institute for Transuranium Elements, Postfach 2340, Karlsruhe, 76125, Germany","Age dating; Nuclear forensics; Nuclear safeguards; Plutonium; Radiochronometry","plutonium; plutonium 238; plutonium 239; plutonium 240; plutonium 242; radioisotope; unclassified drug; uranium 234; uranium 235; uranium 236; uranium 238; age determination; Article; chromatography; concentration (parameters); half life time; mass spectrometry; radiometric dating","Varga, Z.; European Commission, Postfach 2340, Germany; email: zsolt.varga@ec.europa.eu",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84940705004
