Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Mercerolle M., Denooz R., Lachâtre G., Charlier C.","23973286200;12807299100;7006782986;7005717202;","A fatal case of bupropion (Zyban®) overdose",2008,"Journal of Analytical Toxicology","32","2",,"192","196",,18,"10.1093/jat/32.2.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549091641&doi=10.1093%2fjat%2f32.2.192&partnerID=40&md5=544fc17c859e2dcef31f5ba17b8824e7","Service de Pharmacologie et Toxicologie, Centre Régional de Pharmacovigilance, Centre Hospitalier Universitaire Dupuytren, 2 avenue Martin-Luther King, 87042 Limoges, France; Laboratoire de Toxicologie Clinique et de Toxicologie Médico- Légale, Centre Hospitalier Universitaire, Sart-Tilman B 35, B 4000 Liège, Belgium","Mercerolle, M., Service de Pharmacologie et Toxicologie, Centre Régional de Pharmacovigilance, Centre Hospitalier Universitaire Dupuytren, 2 avenue Martin-Luther King, 87042 Limoges, France; Denooz, R., Laboratoire de Toxicologie Clinique et de Toxicologie Médico- Légale, Centre Hospitalier Universitaire, Sart-Tilman B 35, B 4000 Liège, Belgium; Lachâtre, G., Service de Pharmacologie et Toxicologie, Centre Régional de Pharmacovigilance, Centre Hospitalier Universitaire Dupuytren, 2 avenue Martin-Luther King, 87042 Limoges, France; Charlier, C., Laboratoire de Toxicologie Clinique et de Toxicologie Médico- Légale, Centre Hospitalier Universitaire, Sart-Tilman B 35, B 4000 Liège, Belgium",,"amfebutamone; lidocaine; radafaxine; threohydrobupropion; unclassified drug; article; blood analysis; case report; drug fatality; drug formulation; drug release; electrospray mass spectrometry; human; liquid chromatography; male; mass spectrometry","Charlier, C.; Laboratoire de Toxicologie Clinique et de Toxicologie Médico- Légale, , Sart-Tilman B 35, B 4000 Liège, Belgium; email: c.charlier@chu.ulg.ac.be",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-40549091641
"Motozawa Y., Hitosugi M., Kido M., Kurosu A., Nagai T., Tokudome S.","8614216400;7004030409;36561599800;6701659325;7403433599;7006179936;","Sudden death while driving a four-wheeled vehicle: An autopsy analysis",2008,"Medicine, Science and the Law","48","1",,"64","68",,13,"10.1258/rsmmsl.48.1.64","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749105331&doi=10.1258%2frsmmsl.48.1.64&partnerID=40&md5=026f5746854209ad647e0ee2ba862f65","Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan; Honda R and D Co., Ltd., Tochigi, Japan; Dept. of Legal Medicine, Dokkyo Medicial University, School of Medicine, Tochigi 321-0293, Japan","Motozawa, Y., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan, Honda R and D Co., Ltd., Tochigi, Japan; Hitosugi, M., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan, Dept. of Legal Medicine, Dokkyo Medicial University, School of Medicine, Tochigi 321-0293, Japan; Kido, M., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan; Kurosu, A., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan; Nagai, T., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan; Tokudome, S., Department of Legal Medicine, Dokkyo Medical University, School of Medicine, Tochigi, Japan",,,"Hitosugi, M.; Dept. of Legal Medicine, , Tochigi 321-0293, Japan; email: hitosugi@dokkyomed.ac.jp",Review,"Final","",Scopus,2-s2.0-39749105331
"Tsujikawa K., Kuwayama K., Miyaguchi H., Kanamori T., Iwata Y., Inoue H., Kishi T.","8953171500;8564067200;8564067300;7102314584;57225404765;7404988646;7201965968;","A fatal case of suspected anaphylaxis with cefoperazone and sulbactam: LC-MS analysis",2008,"Journal of Forensic Sciences","53","1",,"226","231",,12,"10.1111/j.1556-4029.2007.00601.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049171845&doi=10.1111%2fj.1556-4029.2007.00601.x&partnerID=40&md5=e9533d882627423b7c98716c048f8ca9","First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Tsujikawa, K., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Kuwayama, K., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Miyaguchi, H., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Kanamori, T., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Iwata, Y., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Inoue, H., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; Kishi, T., First Chemistry Section, National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Cefoperazone; Forensic science; Forensic toxicology; Liquid chromatography-mass spectrometry; Sulbactam","adrenalin; cefoperazone; methylprednisolone sodium succinate; sulbactam; sulperazon; adult; analytic method; anaphylaxis; antibiotic prophylaxis; article; bacterial infection; calibration; case report; death; drug blood level; drug structure; forensic toxicology; human; human tissue; liquid chromatography; male; priority journal; qualitative analysis; quantitative analysis; resuscitation; side effect; tandem mass spectrometry; validation process; Adult; Anaphylaxis; Anti-Bacterial Agents; Cefoperazone; Chromatography, Liquid; Forensic Toxicology; Humans; Infusions, Intravenous; Male; Mass Spectrometry; Sulbactam","Tsujikawa, K.; First Chemistry Section, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; email: tujikawa@nrips.go.jp",Article,"Final","",Scopus,2-s2.0-39049171845
"Henderson T.J., Cullinan D.B., Lawrence R.J., Oyler J.M.","7202657191;57074628000;35754546600;6701481286;","Positive identification of the principal component of a white powder as scopolamine by quantitative one-dimensional and two-dimensional NMR techniques",2008,"Journal of Forensic Sciences","53","1",,"151","161",,2,"10.1111/j.1556-4029.2007.00606.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049162902&doi=10.1111%2fj.1556-4029.2007.00606.x&partnerID=40&md5=9cb8873bd8b7a89efb29227a72682867","U.S. Army Edgewood Chemical Biological Center, AMSRD-ECB-RT-CF, E5100, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States; Science Applications International, Corp., Gunpowder Branch, PO Box 68, Aberdeen Proving Ground, MD 21010-0068, United States; Battelle Eastern Science and Technology Center, Battelle Memorial Institute, 1204 Technology Drive, Aberdeen, MD 21001, United States; Edgewood Chemical Biological Center, AMSRD-ECB-RT-CF, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States","Henderson, T.J., U.S. Army Edgewood Chemical Biological Center, AMSRD-ECB-RT-CF, E5100, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States, Edgewood Chemical Biological Center, AMSRD-ECB-RT-CF, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States; Cullinan, D.B., Science Applications International, Corp., Gunpowder Branch, PO Box 68, Aberdeen Proving Ground, MD 21010-0068, United States; Lawrence, R.J., Battelle Eastern Science and Technology Center, Battelle Memorial Institute, 1204 Technology Drive, Aberdeen, MD 21001, United States; Oyler, J.M., U.S. Army Edgewood Chemical Biological Center, AMSRD-ECB-RT-CF, E5100, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States","Biological toxins; Forensic sciences; Mass spectrometry; Molecular structure; Nuclear magnetic resonance; Tropane alkaloids","alcohol; scopolamine; water; article; chemical analysis; chemical composition; drug determination; heteronuclear multiple bond correlation; nuclear magnetic resonance spectroscopy; nuclear Overhauser effect; powder; priority journal; tandem mass spectrometry","Henderson, T.J.; Edgewood Chemical Biological Center, 5183 Blackhawk Road, Aberdeen Proving Ground, MD 21010-5424, United States; email: terry.j.henderson@us.army.mil",Article,"Final","",Scopus,2-s2.0-39049162902
"Farrell L.J., Kerrigan S., Logan B.K.","7006981526;56269322800;35430212000;","Recommendations for toxicological investigation of drug impaired driving (Journal of Forensic Sciences (2007) 52, 5, (1214-1218))",2008,"Journal of Forensic Sciences","53","1",,"239","",,,"10.1111/j.1556-4029.2007.00638.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049152406&doi=10.1111%2fj.1556-4029.2007.00638.x&partnerID=40&md5=3a4a85a4df79c19b79e4b3da9ac5c01f","Colorado Bureau of Investigation, 690 Kipling Steet, Denver, CO 80215, United States","Farrell, L.J., Colorado Bureau of Investigation, 690 Kipling Steet, Denver, CO 80215, United States; Kerrigan, S.; Logan, B.K.",,"erratum; error; priority journal","Farrell, L.J.; Colorado Bureau of Investigation, 690 Kipling Steet, Denver, CO 80215, United States",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-39049152406
"Elie M.P., Baron M.G., Birkett J.W.","23491793600;7202116566;7004014784;","Enhancement of microcrystalline identification of γ-hydroxybutyrate",2008,"Journal of Forensic Sciences","53","1",,"147","150",,9,"10.1111/j.1556-4029.2007.00620.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049140205&doi=10.1111%2fj.1556-4029.2007.00620.x&partnerID=40&md5=2185af77958e35922bbcee0258c75a67","University of Lincoln, Department of Forensic and Biomedical Sciences, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; Nottingham Trent University, School of Biomedical and Natural Sciences, Clifton Lane, Nottingham, NG11 8NS, United Kingdom","Elie, M.P., University of Lincoln, Department of Forensic and Biomedical Sciences, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; Baron, M.G., University of Lincoln, Department of Forensic and Biomedical Sciences, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; Birkett, J.W., Nottingham Trent University, School of Biomedical and Natural Sciences, Clifton Lane, Nottingham, NG11 8NS, United Kingdom","γ-hydroxybutyrate; Date rape drug; Forensic science; Lanthanum nitrate; Microcrystalline test; Silver nitrate","4 hydroxybutyric acid; citric acid; copper; glycolic acid; lanthanum; reagent; silver; silver nitrate; aqueous solution; beverage; chemical analysis; conference paper; crystal; priority journal; rape; taste; visual discrimination","Elie, M.P.; University of Lincoln, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; email: melie@lincoln.ac.uk",Conference Paper,"Final","",Scopus,2-s2.0-39049140205
"Potter D.J., Clark P., Brown M.B.","36940818100;56247334800;7405384445;","Potency of Δ9-THC and other cannabinoids in cannabis in England in 2005: Implications for psychoactivity and pharmacology",2008,"Journal of Forensic Sciences","53","1",,"90","94",,173,"10.1111/j.1556-4029.2007.00603.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049124647&doi=10.1111%2fj.1556-4029.2007.00603.x&partnerID=40&md5=14c195cff8158634185a422da6b9dd31","Department of Pharmacy, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; GW Pharmaceuticals Ltd., Porton Down Science Park, Salisbury, Wiltshire SP4 0JQ, United Kingdom; School of Pharmacy, University of Hertfordshire, College Lane, Hatfield, Hertfordshire AL10 9AB, United Kingdom","Potter, D.J., Department of Pharmacy, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; Clark, P., GW Pharmaceuticals Ltd., Porton Down Science Park, Salisbury, Wiltshire SP4 0JQ, United Kingdom; Brown, M.B., School of Pharmacy, University of Hertfordshire, College Lane, Hatfield, Hertfordshire AL10 9AB, United Kingdom","Δ9-tetrahydrocannabinol; Cannabidiol; Cannabinoid; Cannabinol; Forensic science; Hashish; Herbal cannabis; Marijuana; Potency; Resin; Sinsemilla; Skunk","cannabidiol; cannabinoid derivative; cannabis; dronabinol; illicit drug; article; cannabis addiction; chemical analysis; gas chromatography; police; priority journal; United Kingdom","Potter, D.J.; Department of Pharmacy, 150 Stamford Street, London, SE1 9NH, United Kingdom; email: david.j.potter@kcl.ac.uk",Article,"Final","All Open Access, Green",Scopus,2-s2.0-39049124647
"Woodall K.L., Martin T.L., McLellan B.A.","57189581200;8253698400;7005154974;","Oral abuse of fentanyl patches (Duragesic®): Seven case reports",2008,"Journal of Forensic Sciences","53","1",,"222","225",,69,"10.1111/j.1556-4029.2007.00597.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049096218&doi=10.1111%2fj.1556-4029.2007.00597.x&partnerID=40&md5=38a09e8b15b8a8d1956117e6123ce2ff","Toxicology Section, Centre of Forensic Sciences, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada; Office of the Chief Coroner, 26 Grenville Street, Toronto, ON M7A 2G9, Canada","Woodall, K.L., Toxicology Section, Centre of Forensic Sciences, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada; Martin, T.L., Toxicology Section, Centre of Forensic Sciences, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada; McLellan, B.A., Office of the Chief Coroner, 26 Grenville Street, Toronto, ON M7A 2G9, Canada","Blood concentration; Death; Duragesic®; Fentanyl; Forensic science; Forensic toxicology; Oral; Postmortem; Transmucosal","alcohol; fentanyl; adult; alcohol intoxication; article; autopsy; cause of death; clinical article; drug abuse; drug blood level; drug intoxication; drug overdose; female; human; male; priority journal; transdermal patch; Administration, Cutaneous; Administration, Oral; Adult; Female; Fentanyl; Forensic Toxicology; Humans; Male; Middle Aged; Narcotics; Overdose; Substance Abuse Detection; Substance-Related Disorders","Woodall, K.L.; Toxicology Section, 25 Grosvenor Street, Toronto, ON M7A 2G8, Canada; email: karen.woodall@ontario.ca",Article,"Final","",Scopus,2-s2.0-39049096218
"Mukai T., Nakazumi H., Kawabata S.-I., Kusatani M., Nakai S., Honda S.","57206387084;7006429350;9737559900;6504017335;35084101900;7402362191;","Direct identification of various copper phthalocyanine pigments in automotive paints and paint smears by laser desorption ionization mass spectrometry",2008,"Journal of Forensic Sciences","53","1",,"107","115",,12,"10.1111/j.1556-4029.2007.00626.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049084336&doi=10.1111%2fj.1556-4029.2007.00626.x&partnerID=40&md5=fc8d78310c528de08868b70673e0e9cf","Criminal Investigation Laboratory of Nara Prefectural Police H.Q., 585 Imaichi-cho, Nara 630-8444, Japan; Department of Applied Chemistry, Graduate School of Engineering, Osaka Prefecture University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan; Shimadzu Corporation, 17-1, 3-chome Azuma, Tsukuba, Ibaraki 305-0031, Japan; Department of Applied Chemistry, College of Engineering, Osaka Prefecture University, Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan","Mukai, T., Criminal Investigation Laboratory of Nara Prefectural Police H.Q., 585 Imaichi-cho, Nara 630-8444, Japan; Nakazumi, H., Department of Applied Chemistry, Graduate School of Engineering, Osaka Prefecture University, 1-1 Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan, Department of Applied Chemistry, College of Engineering, Osaka Prefecture University, Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan; Kawabata, S.-I., Shimadzu Corporation, 17-1, 3-chome Azuma, Tsukuba, Ibaraki 305-0031, Japan; Kusatani, M., Criminal Investigation Laboratory of Nara Prefectural Police H.Q., 585 Imaichi-cho, Nara 630-8444, Japan; Nakai, S., Criminal Investigation Laboratory of Nara Prefectural Police H.Q., 585 Imaichi-cho, Nara 630-8444, Japan; Honda, S., Criminal Investigation Laboratory of Nara Prefectural Police H.Q., 585 Imaichi-cho, Nara 630-8444, Japan","Automobile paint; Chlorinated copper phthalocyanine; Copper phthalocyanine; Forensic science; Laser abrasion; Laser desorption mass spectrometry; Paint smear","copper derivative; paint; phthalocyanine copper; phthalocyanine derivative; pigment; unclassified drug; article; car; chemical analysis; chemical composition; color; Japan; mass spectrometry; priority journal","Nakazumi, H.; Department of Applied Chemistry, Gakuen-cho, Naka-ku, Sakai, Osaka 599-8531, Japan; email: nakazumi@chem.osakafu-u.ac.jp",Article,"Final","",Scopus,2-s2.0-39049084336
"Huhn C., Pütz M., Holthausen I., Pyell U.","23485213700;23486445600;23485510800;7003411125;","Separation of very hydrophobic analytes by micellar electrokinetic chromatography. I. Optimization of the composition of the sample solution for the determination of the aromatic ingredients of sassafras and other essential oils of forensic interest",2008,"Electrophoresis","29","2",,"526","537",,10,"10.1002/elps.200700156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849209102&doi=10.1002%2felps.200700156&partnerID=40&md5=6db1b901ee91e8f63e9c96c3b64622c7","Department of Chemistry, University of Marburg, D-35032 Marburg, Germany; Bundeskriminalamt - Federal Criminal Police Office, Forensic Science Institute, KT 34 - Toxicology, Wiesbaden, Germany","Huhn, C., Department of Chemistry, University of Marburg, D-35032 Marburg, Germany; Pütz, M., Bundeskriminalamt - Federal Criminal Police Office, Forensic Science Institute, KT 34 - Toxicology, Wiesbaden, Germany; Holthausen, I., Department of Chemistry, University of Marburg, D-35032 Marburg, Germany; Pyell, U., Department of Chemistry, University of Marburg, D-35032 Marburg, Germany","Electrophoretic mobility scale; Essential oils; Hydrophobic compounds; Infinite elution range; MEKC","allyl compound; aromatic compound; benzene derivative; calcium chloride; electrolyte; essential oil; surfactant; urea; analytic method; article; chemical composition; chemical structure; concentration (parameters); controlled study; electrophoretic mobility; fluorescence analysis; forensic science; hydrophobicity; intermethod comparison; micellar electrokinetic chromatography; nonhuman; phase separation; process optimization; sassafras; signal detection; ultraviolet radiation; Calibration; Chromatography, Micellar Electrokinetic Capillary; Fluorescence; Forensic Sciences; Hydrophobicity; Lasers; Octoxynol; Oils, Volatile; Reproducibility of Results; Sassafras; Solubility; Ultraviolet Rays","Pyell, U.; Department of Chemistry, , D-35032 Marburg, Germany; email: pyell@chemie.uni-marburg.de",Article,"Final","",Scopus,2-s2.0-38849209102
"Stolpmann G., Müller J.","15754543800;7404871741;","Is disulfiram (antabus®) indicated in the treatment of offenders with alcohol use disorders? [Ist disulfiram (antabus®) zur behandlung von patienten mit alkoholproblemen im maßregelvollzug indiziert?]",2008,"Psychiatrische Praxis","35","1",,"40","43",,1,"10.1055/s-2006-951859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749144482&doi=10.1055%2fs-2006-951859&partnerID=40&md5=3f885b15f4b6b6217da85b72d994e4d0","Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Abteilung Forensische Psychiatrie und Psychotherapie; Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Abteilung Forensische Psychiatrie und Psychotherapie, Rosdorfer Weg 70, 37073 Göttingen, Germany","Stolpmann, G., Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Abteilung Forensische Psychiatrie und Psychotherapie, Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Abteilung Forensische Psychiatrie und Psychotherapie, Rosdorfer Weg 70, 37073 Göttingen, Germany; Müller, J., Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Abteilung Forensische Psychiatrie und Psychotherapie","Alcoholism; Disulfiram; Mental ill offenders; Relaps prevention","disulfiram; placebo; disulfiram; drugs used in the treatment of addiction; alcohol abstinence; alcoholism; article; drug efficacy; drug indication; forensic science; human; impulse control disorder; maintenance therapy; relapse; risk factor; treatment outcome; adult; alcoholism; case report; follow up; genetics; halfway house; impulsiveness; male; prisoner; psychological aspect; psychopathy; psychotherapy; recurrent disease; violence; Adult; Alcohol Deterrents; Alcoholism; Antisocial Personality Disorder; Disulfiram; Follow-Up Studies; Halfway Houses; Humans; Impulsive Behavior; Male; Prisoners; Psychotherapy; Recurrence; Temperance; Treatment Outcome; Violence","Stolpmann, G.; Universitätsklinik für Psychiatrie und Psychotherapie Göttingen, Rosdorfer Weg 70, 37073 Göttingen, Germany; email: georg.stolpmann@nlkh-goettingen.niedersachsen.de",Article,"Final","",Scopus,2-s2.0-38749144482
"Taylor V.F., Evans R.D., Cornett R.J.","7103021539;7405651818;7006530761;","Preliminary evaluation of 135Cs/137Cs as a forensic tool for identifying source of radioactive contamination",2008,"Journal of Environmental Radioactivity","99","1",,"109","118",,59,"10.1016/j.jenvrad.2007.07.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749135516&doi=10.1016%2fj.jenvrad.2007.07.006&partnerID=40&md5=6cc5b970eb6cc27ddd2314251e865570","Trace Element Core, Dartmouth College, 6105 Fairchild, Hanover, NH 03755, United States; Environmental and Resources Studies, Trent University, Peterborough, Ont. K9J 7B8, Canada; Radiation Protection Bureau, Health Canada, Ottawa, Ont. K1A 1C1, Canada","Taylor, V.F., Trace Element Core, Dartmouth College, 6105 Fairchild, Hanover, NH 03755, United States; Evans, R.D., Environmental and Resources Studies, Trent University, Peterborough, Ont. K9J 7B8, Canada; Cornett, R.J., Radiation Protection Bureau, Health Canada, Ottawa, Ont. K1A 1C1, Canada","Caesium 135; Caesium 137; Fission product; Inductively coupled plasma mass spectrometry; Radioactive waste; Reaction gas; Source of contamination","Reaction gas; Source of contamination; Contamination; Fission products; Inductively coupled plasma mass spectrometry; Waste treatment; Radioactive wastes; cesium; cesium 135; cesium 137; fuel; unclassified drug; cesium isotope; identification method; isotopic ratio; plutonium isotope; pollutant source; radioactive pollution; radioactive waste; sediment pollution; sludge; soil pollution; waste treatment; article; environmental radioactivity; forensic science; mass spectrometry; neutron radiation; nuclear reactor; nuclear waste; radioactive contamination; sediment; sludge; soil analysis; soil pollution; water treatment; Cesium Radioisotopes; Geologic Sediments; Radioactive Pollutants; Reference Standards; Reproducibility of Results; Sensitivity and Specificity","Taylor, V.F.; Trace Element Core, 6105 Fairchild, Hanover, NH 03755, United States; email: vivien.f.taylor@dartmouth.edu",Article,"Final","",Scopus,2-s2.0-38749135516
"Barnes A.J., Smith M.L., Kacinko S.L., Schwilke E.W., Cone E.J., Moolchan E.T., Huestis M.A.","7202830847;8616902000;8900779700;8900779200;7103375199;7004492026;7006576668;","Excretion of methamphetamine and amphetamine in human sweat following controlled oral methamphetamine administration",2008,"Clinical Chemistry","54","1",,"172","180",,35,"10.1373/clinchem.2007.092304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749130827&doi=10.1373%2fclinchem.2007.092304&partnerID=40&md5=2e97a03682afa18abf11cc32c57d97f6","Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States; Division of Forensic Toxicology, Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Rockville, MD, United States; Johns Hopkins School of Medicine, Baltimore, MD, United States; Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, 5500 Nathan Shock Drive, Baltimore, MD 21224, United States","Barnes, A.J., Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States; Smith, M.L., Division of Forensic Toxicology, Office of the Armed Forces Medical Examiner, Armed Forces Institute of Pathology, Rockville, MD, United States; Kacinko, S.L., Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States; Schwilke, E.W., Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States; Cone, E.J., Johns Hopkins School of Medicine, Baltimore, MD, United States; Moolchan, E.T., Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States; Huestis, M.A., Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, Baltimore, MD, United States, Intramural Research Program, National Institute on Drug Abuse, National Institutes of Health, 5500 Nathan Shock Drive, Baltimore, MD 21224, United States",,"amphetamine; methamphetamine; adult; article; clinical article; controlled study; drug excretion; female; human; male; mental health service; patch test; substance abuse; sweat; Administration, Oral; Adult; Amphetamine; Delayed-Action Preparations; Double-Blind Method; Female; Humans; Male; Methamphetamine; Substance Abuse Detection; Sweat","Huestis, M.A.; Intramural Research Program, 5500 Nathan Shock Drive, Baltimore, MD 21224, United States; email: mhuestis@intra.nida.nih.gov",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-38749130827
"Takagi M.J., Lubman D.I., Yücel M.","23478535700;57203268271;7006258831;","Interpreting neuropsychological impairment among adolescent inhalant users: Two case reports",2008,"Acta Neuropsychiatrica","20","1",,"41","43",,10,"10.1111/j.1601-5215.2007.00236.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38549099513&doi=10.1111%2fj.1601-5215.2007.00236.x&partnerID=40&md5=b95cec01ad64148ef31edfc8a378abad","ORYGEN Research Centre, Department of Psychiatry, University of Melbourne, VIC, Australia; Melbourne Neuropsychiatry Centre, Department of Psychiatry, University of Melbourne and Melbourne Health, VIC, Australia; ORYGEN Research Centre, 35 Poplar Road (Locked Bag 10), Parkville, VIC 3052, Australia","Takagi, M.J., ORYGEN Research Centre, Department of Psychiatry, University of Melbourne, VIC, Australia; Lubman, D.I., ORYGEN Research Centre, Department of Psychiatry, University of Melbourne, VIC, Australia; Yücel, M., ORYGEN Research Centre, Department of Psychiatry, University of Melbourne, VIC, Australia, Melbourne Neuropsychiatry Centre, Department of Psychiatry, University of Melbourne and Melbourne Health, VIC, Australia, ORYGEN Research Centre, 35 Poplar Road (Locked Bag 10), Parkville, VIC 3052, Australia","Adolescence; Cognition; Inhalant; Neuropsychology; Solvent abuse","cannabis; adolescent; alcohol consumption; article; case report; cognitive defect; depression; female; human; inhalant abuse; intellectual impairment; intelligence; mental health; neuropsychological test; social psychology; suicide attempt","Yücel, M.; ORYGEN Research Centre, 35 Poplar Road (Locked Bag 10), Parkville, VIC 3052, Australia; email: murat@unimelb.edu.au",Article,"Final","",Scopus,2-s2.0-38549099513
