Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Ellison S.L.R., Gregory S.L.","35725469800;7201486260;","Predicting chance infrared spectroscopic matching frequencies",1998,"Analytica Chimica Acta","370","2-3",,"181","190",,6,"10.1016/S0003-2670(98)00268-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031857549&doi=10.1016%2fS0003-2670%2898%2900268-2&partnerID=40&md5=45f6801b13216ddbcb907ee79d434643","Laboratory of the Government Chemist, Queens Road, Teddington, Middlesex, TW11 0LY, United Kingdom","Ellison, S.L.R., Laboratory of the Government Chemist, Queens Road, Teddington, Middlesex, TW11 0LY, United Kingdom; Gregory, S.L., Laboratory of the Government Chemist, Queens Road, Teddington, Middlesex, TW11 0LY, United Kingdom","[Infrared] spectroscopy; Databases; Identification certainty; Probability; Qualitative analysis; Statistics","drug residue; veterinary drug; article; data analysis; data base; drug determination; infrared spectroscopy; prediction; priority journal; probability","Ellison, S.L.R.; Laboratory of the Government Chemist, Queens Road, Teddington, Middlesex TW11 0LY, United Kingdom; email: slre@lgc.co.uk",Article,"Final","",Scopus,2-s2.0-0031857549
"Benko A., Artemis D., Kovács A., Costas M., Mikóné Hideg Z., Kerner A.","7004054821;6505484333;55421905900;7005238624;6507226732;6701659675;","Determination of amphetamine derivatives in urine with solid phase micro extraction (SPME) [Amfetamin szarmazekok meghatarozasa vizeletmintakbol az SPME (szilard fazisu mikroextrakcio) felhasznalasaval]",1998,"Acta Pharmaceutica Hungarica","68","5",,"269","275",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032160699&partnerID=40&md5=b84319f55195fa7e7ed084cbb52190b8","Orszagos Igazsagugyi Toxikologiai I., Varannó utca 2-4, 1146. Budapest, Hungary; Atheni Orvostudomanyi Egyetem, Igazsagugyi Orvostani es T., M. Asias str. 75, 115 27. Athén, Hungary","Benko, A., Orszagos Igazsagugyi Toxikologiai I., Varannó utca 2-4, 1146. Budapest, Hungary; Artemis, D., Atheni Orvostudomanyi Egyetem, Igazsagugyi Orvostani es T., M. Asias str. 75, 115 27. Athén, Hungary; Kovács, A., Orszagos Igazsagugyi Toxikologiai I., Varannó utca 2-4, 1146. Budapest, Hungary; Costas, M., Atheni Orvostudomanyi Egyetem, Igazsagugyi Orvostani es T., M. Asias str. 75, 115 27. Athén, Hungary; Mikóné Hideg, Z., Orszagos Igazsagugyi Toxikologiai I., Varannó utca 2-4, 1146. Budapest, Hungary; Kerner, A., Orszagos Igazsagugyi Toxikologiai I., Varannó utca 2-4, 1146. Budapest, Hungary",,"3,4 methylenedioxyamphetamine; amphetamine; amphetamine derivative; methamphetamine; n ethyl 3,4 methylenedioxyamphetamine; amphetamine; amphetamine derivative; methamphetamine; article; drug determination; forensic science; gas chromatography; solid phase extraction; urine; human; Amphetamine; Amphetamines; Chromatography, Gas; Humans; Methamphetamine","Benko, A.; Orszagos Igazsagugyi Toxikol. Int., Varanno utra 2-4, 1146 Budapest, Hungary",Article,"Final","",Scopus,2-s2.0-0032160699
"Pépin G., Dubourvieux N., Gaillard Y.","56275099200;6505776362;7003554180;","Difficulty of interpretation of rates concerning benzodiazepines and other anxiolytic molecules in post mortem blood taken during autopsy: Study of their degradation in vitro after 6-months storage at different temperatures [Difficulte d'interpretation des taux des benzodiazepines et molecules apparentees dans le sang de cadavre preleve a l'autopsie: Etude de leur degradation in vitro apres conservation pendant 6 mois a differentes temperatures]",1998,"Journal de Medecine Legale Droit Medical","41","5",,"341","353",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031751937&partnerID=40&md5=21a3993ef1365842db50cf671b3d696f","Laboratoire d'Expertises TOXLAB, 18, rue André-del-Sarte, 75018 Paris, France","Pépin, G., Laboratoire d'Expertises TOXLAB, 18, rue André-del-Sarte, 75018 Paris, France; Dubourvieux, N., Laboratoire d'Expertises TOXLAB, 18, rue André-del-Sarte, 75018 Paris, France; Gaillard, Y., Laboratoire d'Expertises TOXLAB, 18, rue André-del-Sarte, 75018 Paris, France","Benzodiazepines; Blood; Buspirone; Degradation; Post- mortem; Zolpidem; Zopiclone","anxiolytic agent; benzodiazepine derivative; bromazepam; buspirone; chlordiazepoxide; clonazepam; demoxepam; flunitrazepam; loflazepate; loprazolam; lorazepam; nitrazepam; zolpidem; zopiclone; article; autopsy; blood sampling; drug degradation; drug determination; forensic medicine; high performance liquid chromatography; human; human cell; storage; temperature; toxicology","Pepin, G.; Laboratoire d'Expertises TOXLAB, 18, rue Andre-del-Sarte, 75018 Paris, France",Article,"Final","",Scopus,2-s2.0-0031751937
"Albrecht H.-J.","16232388000;","Addiction, intoxication, criminal law and criminal justice: An introduction",1998,"European Addiction Research","4","3",,"85","88",,2,"10.1159/000018930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031709095&doi=10.1159%2f000018930&partnerID=40&md5=04f2c6e75941098649afc723c47e5f89","Max-Planck-Inst. F. Auslandisches I., Günterstalstrasse 73, D-79100 Freiburg, Germany","Albrecht, H.-J., Max-Planck-Inst. F. Auslandisches I., Günterstalstrasse 73, D-79100 Freiburg, Germany",,"alcohol; illicit drug; alcohol blood level; alcohol intoxication; behavior; criminal justice; criminal law; drug dependence; europe; human; mental disease; neurologic disease; policy; priority journal; prison; punishment; responsibility; short survey; social aspect; Criminal Law; Drug and Narcotic Control; Europe; Forensic Psychiatry; Humans; Substance-Related Disorders","Albrecht, H.-J.; Max-Planck-Inst Auslandisc Strafecht, Gunterstalstrasse 73, D-79100 Freiburg, Germany; email: h.j.Albrecht@iuscrim.mpg.de",Short Survey,"Final","",Scopus,2-s2.0-0031709095
"Grossberg G.T., Lake J.T.","7007085183;57196599959;","The role of the psychiatrist in Alzheimer's disease",1998,"Journal of Clinical Psychiatry","59","SUPPL. 9",,"3","6",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031823215&partnerID=40&md5=05defdbef0dda749924f1559c37e2b2f","Department of Psychiatry, Division of Geriatric Psychiatry, S. Louis Univ. School of Medicine, St. Louis, MO, United States; Saint Louis University, School of Medicine, Department of Psychiatry, 1221 S. Grand Blvd., St. Louis, MO 63104, United States","Grossberg, G.T., Department of Psychiatry, Division of Geriatric Psychiatry, S. Louis Univ. School of Medicine, St. Louis, MO, United States, Saint Louis University, School of Medicine, Department of Psychiatry, 1221 S. Grand Blvd., St. Louis, MO 63104, United States; Lake, J.T., Department of Psychiatry, Division of Geriatric Psychiatry, S. Louis Univ. School of Medicine, St. Louis, MO, United States",,"alzheimer disease; caregiver; diagnostic accuracy; differential diagnosis; mental health; patient education; priority journal; psychiatric diagnosis; psychiatrist; psychomotor activity; review; treatment planning; Alzheimer Disease; Attitude to Health; Caregivers; Drug Therapy, Combination; Family Health; Forensic Psychiatry; Humans; Indans; Nootropic Agents; Patient Care Team; Physician's Role; Piperidines; Psychiatric Status Rating Scales; Psychiatry","Grossberg, G.T.; Saint Louis Univ. School of Medicine, 1221 S. Grand Blvd., St. Louis, MO 63104, United States",Review,"Final","",Scopus,2-s2.0-0031823215
"Bogusz M.J., Maier R.-D., Krüger K.-D., Früchtnicht W.","7005193581;7201868262;7102176965;55221345800;","Determination of flunitrazepam and its metabolites in blood by high-performance liquid chromatography-atmospheric pressure chemical ionization mass spectrometry",1998,"Journal of Chromatography B: Biomedical Applications","713","2",,"361","369",,49,"10.1016/S0378-4347(98)00207-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032442113&doi=10.1016%2fS0378-4347%2898%2900207-2&partnerID=40&md5=f4ad519a2981ae5b4e6936567fd27155","Institute of Forensic Medicine, Aachen University of Technology, D-52057 Aachen, Germany","Bogusz, M.J., Institute of Forensic Medicine, Aachen University of Technology, D-52057 Aachen, Germany; Maier, R.-D., Institute of Forensic Medicine, Aachen University of Technology, D-52057 Aachen, Germany; Krüger, K.-D., Institute of Forensic Medicine, Aachen University of Technology, D-52057 Aachen, Germany; Früchtnicht, W., Institute of Forensic Medicine, Aachen University of Technology, D-52057 Aachen, Germany","3-Hydroxyflunitrazepam; 7-Aminoflunitrazepam; Flunitrazepam; N-Desmethylflunitrazepam","7 aminoflunitrazepam; drug metabolite; flunitrazepam; n desmethylflunitrazepam; unclassified drug; article; blood analysis; blood sampling; drug determination; ionization; liquid chromatography; mass spectrometry; priority journal; solid phase extraction; Anti-Anxiety Agents; Chromatography, High Pressure Liquid; Flunitrazepam; Forensic Medicine; Humans; Mass Spectrometry; Reproducibility of Results; Sensitivity and Specificity; Substance Abuse Detection","Bogusz, M.J.; Institute of Forensic Medicine, , D-52057 Aachen, Germany",Article,"Final","",Scopus,2-s2.0-0032442113
"Kidwell D.A., Holland J.C., Athanaselis S.","7004829122;36926597400;6701876808;","Testing for drugs of abuse in saliva and sweat",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"111","135",,228,"10.1016/S0378-4347(97)00572-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555752&doi=10.1016%2fS0378-4347%2897%2900572-0&partnerID=40&md5=30cd9fbb7282c7160f61514e03ac1199","Chemistry Division, U.S. Naval Research Laboratory, Washington, DC 20375, United States; GeoCenters, Inc., Fort Washington, MD 20744, United States; Dept. of Forensic Med. and Toxicol., University of Athens, Athens 115 27, Greece","Kidwell, D.A., Chemistry Division, U.S. Naval Research Laboratory, Washington, DC 20375, United States; Holland, J.C., GeoCenters, Inc., Fort Washington, MD 20744, United States; Athanaselis, S., Dept. of Forensic Med. and Toxicol., University of Athens, Athens 115 27, Greece","Drugs of abuse; Reviews; Saliva; Sweat","alcohol; amphetamine derivative; barbituric acid derivative; benzodiazepine derivative; cannabis; cocaine; cotinine; nicotine; opiate; phencyclidine; drug abuse; drug determination; drug saliva level; drug stability; drug transport; forensic medicine; human; human tissue; priority journal; review; sweat; toxicology; Biological Transport; Drug Stability; Forensic Medicine; Humans; Saliva; Specimen Handling; Street Drugs; Substance Abuse Detection; Sweat","Kidwell, D.A.; Chemistry Division, , Washington, DC 20375, United States",Review,"Final","",Scopus,2-s2.0-0032555752
"Segura J., Ventura R., Jurado C.","7202394545;7102796670;6701501715;","Derivatization procedures for gas chromatographic-mass spectrometric determination of xenobiotics in biological samples, with special attention to drugs of abuse and doping agents",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"61","90",,219,"10.1016/S0378-4347(98)00089-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555751&doi=10.1016%2fS0378-4347%2898%2900089-9&partnerID=40&md5=b0bb93f92a6e3035a04ba4e9add73e0c","Inst. Munic. d'Investigacio M., Drug Res. Unit, Av. Dr. Aiguader 80, 08003 Barcelona, Spain; Inst. Nacional de Toxicología, P.O. Box 863, 41080 Seville, Spain","Segura, J., Inst. Munic. d'Investigacio M., Drug Res. Unit, Av. Dr. Aiguader 80, 08003 Barcelona, Spain; Ventura, R., Inst. Munic. d'Investigacio M., Drug Res. Unit, Av. Dr. Aiguader 80, 08003 Barcelona, Spain; Jurado, C., Inst. Nacional de Toxicología, P.O. Box 863, 41080 Seville, Spain","Doping agents; Drugs of abuse; Reviews; Xenobiotics","amphetamine derivative; anabolic agent; benzodiazepine derivative; cannabis; cocaine; corticosteroid; diuretic agent; lysergide; opiate derivative; xenobiotic agent; acylation; alkylation; chirality; cyclization; derivatization; doping; drug abuse; gas chromatography; human; mass spectrometry; priority journal; review; toxicology","Segura, J.; Inst. Munic. d'Investigacio Medica, Drug Research Unit, Av. Dr. Aiguader 80, 08003 Barcelona, Spain",Review,"Final","",Scopus,2-s2.0-0032555751
"Tagliaro F., Turrina S., Pisi P., Smith F.P., Marigo M.","7006052078;6602583481;6603538658;55465772000;7003662505;","Determination of illicit and/or abused drugs and compounds of forensic interest in biosamples by capillary electrophoretic/electrokinetic methods",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"27","49",,56,"10.1016/S0378-4347(97)00485-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555723&doi=10.1016%2fS0378-4347%2897%2900485-4&partnerID=40&md5=229fd66d39b58cb5aa6a68984b974949","Institute of Forensic Medicine, University of Verona, Policlinico 37134 Verona, Italy; Graduate Program in Forensic Science, Dept. Justice Sci., Univ. Alabama B., Birmingham, AL, United States","Tagliaro, F., Institute of Forensic Medicine, University of Verona, Policlinico 37134 Verona, Italy; Turrina, S., Institute of Forensic Medicine, University of Verona, Policlinico 37134 Verona, Italy; Pisi, P., Institute of Forensic Medicine, University of Verona, Policlinico 37134 Verona, Italy; Smith, F.P., Graduate Program in Forensic Science, Dept. Justice Sci., Univ. Alabama B., Birmingham, AL, United States; Marigo, M., Institute of Forensic Medicine, University of Verona, Policlinico 37134 Verona, Italy","Drugs of abuse; Illicit drugs; Reviews","amanitin; antiarrhythmic agent; anticonvulsive agent; antidiabetic agent; beta 2 adrenergic receptor stimulating agent; beta adrenergic receptor blocking agent; caffeine; clenbuterol; codeine; dextromethorphan; diamorphine; dihydrocodeine; diuretic agent; ephedrine; illicit drug; levallorphan; morphine; neuroleptic agent; opiate; paraquat; pholcodine; styrene; theophylline; thiopental; tricyclic antidepressant agent; capillary electrophoresis; drug abuse; drug determination; drug metabolism; forensic medicine; hair analysis; human; human tissue; mass spectrometry; micellar electrokinetic chromatography; priority journal; review; toxicology; Body Fluids; Electrophoresis, Capillary; Forensic Medicine; Humans; Lasers; Pharmaceutical Preparations; Spectrometry, Fluorescence; Spectrophotometry, Ultraviolet; Street Drugs; Substance Abuse Detection","Tagliaro, F.; Institute of Forensic Medicine, , 37134 Verona, Italy",Review,"Final","",Scopus,2-s2.0-0032555723
"Maurer H.H.","7201617988;","Liquid chromatography-mass spectrometry in forensic and clinical toxicology",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"3","25",,217,"10.1016/S0378-4347(97)00514-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555720&doi=10.1016%2fS0378-4347%2897%2900514-8&partnerID=40&md5=3b5dd73cbae4b822cd7cc689804dbdbc","Inst. of Pharmacology and Toxicology, Dept. of Toxicol., Univ. of Saarland, D-66421 Homburg (Saar), Germany","Maurer, H.H., Inst. of Pharmacology and Toxicology, Dept. of Toxicol., Univ. of Saarland, D-66421 Homburg (Saar), Germany","Drugs of abuse; Poisons; Reviews; Therapeutic drugs","aconitum extract; aflatoxin; amphetamine derivative; anabolic agent; antihypertensive agent; antithrombocytic agent; benzodiazepine derivative; beta 2 adrenergic receptor stimulating agent; bms 186318; bosentan; cardiac glycoside; cephem derivative; cocaine; corticosteroid; illicit drug; immunosuppressive agent; lysergide; mevinolin; neuroleptic agent; nicotine; nonsteroid antiinflammatory agent; opiate; pesticide; poison; proteinase inhibitor; quaternary ammonium derivative; rizatriptan; ro 44 3888; unclassified drug; unindexed drug; xanthine derivative; animal tissue; drug abuse; drug blood level; drug cerebrospinal fluid level; drug determination; drug liver level; drug metabolism; drug urine level; forensic medicine; hair analysis; human; human tissue; liquid chromatography; mass spectrometry; nonhuman; pharmacokinetics; priority journal; review; toxicology; vitreous body; Animals; Body Fluids; Chromatography, Liquid; Forensic Medicine; Hair; Humans; Liver; Mass Spectrometry; Pharmaceutical Preparations; Pharmacokinetics; Poisons; Substance Abuse Detection; Toxicology","Maurer, H.H.; Inst. of Pharmacology and Toxicology, , D-66421 Homburg, Saar, Germany",Review,"Final","",Scopus,2-s2.0-0032555720
"Polettini A., Groppi A., Vignali C., Montagna M.","7003901319;6603875961;7006844396;56823724000;","Fully-automated systematic toxicological analysis of drugs, poisons, and metabolites in whole blood, urine, and plasma by gas chromatography-full scan mass spectrometry",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"265","279",,72,"10.1016/S0378-4347(98)00062-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555719&doi=10.1016%2fS0378-4347%2898%2900062-0&partnerID=40&md5=730865bcb645e5efc0c8cdf59fca7bea","Dept. of Leg. Med. and Public Health, Univ. of Pavia, Via Forlanini 12, 27100 Pavia, Italy","Polettini, A., Dept. of Leg. Med. and Public Health, Univ. of Pavia, Via Forlanini 12, 27100 Pavia, Italy; Groppi, A., Dept. of Leg. Med. and Public Health, Univ. of Pavia, Via Forlanini 12, 27100 Pavia, Italy; Vignali, C., Dept. of Leg. Med. and Public Health, Univ. of Pavia, Via Forlanini 12, 27100 Pavia, Italy; Montagna, M., Dept. of Leg. Med. and Public Health, Univ. of Pavia, Via Forlanini 12, 27100 Pavia, Italy","Drugs; Poisons; Screening; Systematic toxicological analysis","alprazolam; amitriptyline; amobarbital; barbituric acid derivative; benzodiazepine derivative; benzoylecgonine; butalbital; butethal; desipramine; diazepam; drug metabolite; imipramine; morphine; nordazepam; nortriptyline; oxazepam; pentobarbital; phenobarbital; poison; secobarbital; tricyclic antidepressant agent; article; autoanalysis; derivatization; drug abuse; drug blood level; drug urine level; forensic medicine; gas chromatography; human; human tissue; information processing; mass spectrometry; priority journal; robotics; solid phase extraction; toxicology; Autoanalysis; Barbiturates; Benzodiazepines; Gas Chromatography-Mass Spectrometry; Humans; Pharmaceutical Preparations; Reproducibility of Results; Substance Abuse Detection; Toxicology","Polettini, A.; Dept. of Legal Med./Public Health, Via Forlanini 12, 27100 Pavia, Italy",Article,"Final","",Scopus,2-s2.0-0032555719
"Maurer H.H.","7201617988;","Foreword: Chromatography and capillary electrophoresis in forensic and clinical toxicology",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"1","",,5,"10.1016/S0378-4347(98)00101-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555714&doi=10.1016%2fS0378-4347%2898%2900101-7&partnerID=40&md5=cee96048f01f1e8b3b24fe795505ee99",,"Maurer, H.H.",,"alcohol; amphetamine; benzodiazepine derivative; lysergide; capillary electrophoresis; chromatography; drug abuse; drug determination; forensic medicine; human; liquid chromatography; mass spectrometry; note; priority journal; toxicology",,Editorial,"Final","",Scopus,2-s2.0-0032555714
"Moeller M.R., Steinmeyer S., Kraemer T.","7101886417;6602872066;7003271982;","Determination of drugs of abuse in blood",1998,"Journal of Chromatography B: Biomedical Applications","713","1",,"91","109",,127,"10.1016/S0378-4347(97)00573-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032555682&doi=10.1016%2fS0378-4347%2897%2900573-2&partnerID=40&md5=d2e49c2f23caeee0da046a7cfacf6115","Institute of Legal Medicine, University of Saarland, D-66421 Homburg (Saar), Germany; Inst. of Pharmacology and Toxicology, Dept. of Toxicol., Univ. of Saarland, D-66421 Homburg (Saar), Germany","Moeller, M.R., Institute of Legal Medicine, University of Saarland, D-66421 Homburg (Saar), Germany; Steinmeyer, S., Institute of Legal Medicine, University of Saarland, D-66421 Homburg (Saar), Germany; Kraemer, T., Inst. of Pharmacology and Toxicology, Dept. of Toxicol., Univ. of Saarland, D-66421 Homburg (Saar), Germany","Drugs of abuse; Reviews","3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; amphetamine; benzoylecgonine; cannabinoid; cocaine; drug metabolite; ecgonine methyl ester; homococaine; illicit drug; methamphetamine; n ethyl 3,4 methylenedioxyamphetamine; opiate derivative; chromatography; drug abuse; drug blood level; drug determination; forensic medicine; gas chromatography; high performance liquid chromatography; human; human tissue; mass spectrometry; priority journal; review; toxicology; Amphetamines; Cannabinoids; Chromatography, Liquid; Cocaine; Designer Drugs; Gas Chromatography-Mass Spectrometry; Humans; Narcotics; Street Drugs; Substance Abuse Detection","Moeller, M.R.; Institute of Legal Medicine, , D-66421 Homburg, Saar, Germany",Review,"Final","",Scopus,2-s2.0-0032555682
"Harper F.D., Weisskopf C.P., Cobb G.P.","7005623773;6603209392;7005298934;","Extraction of aldicarb and its metabolites from excreta and gastrointestinal tissue",1998,"Analytical Chemistry","70","15",,"3329","3332",,13,"10.1021/ac971268k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032145115&doi=10.1021%2fac971268k&partnerID=40&md5=0a5c5667aee92f736a2ef60d262e20aa","Dept. of Environmental Toxicology, Clemson University, Pendleton, SC 29670, United States; Washington State Univ., Richland, Richland, WA 99352, United States; Inst. of Environ. and Human Health, Texas Tech. University, Lubbock, TX 79416, United States","Harper, F.D., Dept. of Environmental Toxicology, Clemson University, Pendleton, SC 29670, United States; Weisskopf, C.P., Washington State Univ., Richland, Richland, WA 99352, United States; Cobb, G.P., Inst. of Environ. and Human Health, Texas Tech. University, Lubbock, TX 79416, United States",,"acetonitrile; aldicarb; carbamate insecticide; drug metabolite; nitrile; sulfone; sulfoxide; water; animal tissue; article; bird; controlled study; derivatization; drug hydrolysis; drug isolation; drug screening; drug transformation; environmental exposure; flame photometry; gas chromatography; gastrointestinal tract; high performance liquid chromatography; mouse; nonhuman; Aldicarb; Animals; Chemistry, Analytical; Digestive System; Feces; Insecticides; Mice; Urinalysis","Cobb, G.P.; Inst. of Environmental/Human Hlth., , Lubbock, TX 79416, United States",Article,"Final","",Scopus,2-s2.0-0032145115
"Stefanidou M., Dona A., Athanaselis S., Papoutsis I., Koutselinis A.","7003426188;6602717089;6701876808;35264794100;7006456190;","The cannabinoid content of marihuana samples seized in Greece and its forensic application",1998,"Forensic Science International","95","2",,"153","162",,24,"10.1016/S0379-0738(98)00083-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032551611&doi=10.1016%2fS0379-0738%2898%2900083-8&partnerID=40&md5=32f93719ecad471bb70d9eccfbcbb44f","Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece","Stefanidou, M., Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece; Dona, A., Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece; Athanaselis, S., Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece; Papoutsis, I., Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece; Koutselinis, A., Dept. of Forensic Med. and Toxicol., University of Athens, Medical School, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece","Cannabinoids; Cannabis; Forensic application; GCD analysis; Marihuana; Misused content","cannabidiol; cannabinoid; cannabinol; cannabis; article; drug analysis; greece; priority journal","Stefanidou, M.; Dept of Forensic Medicine Toxicology, 75 Mikras Asias Street, Goudi, Athens 115 27, Greece",Article,"Final","",Scopus,2-s2.0-0032551611
"Dettmeyer R., Wessling B., Madea B.","7006497222;7005602287;7102211257;","Heroin associated nephropathy - A post-mortem study",1998,"Forensic Science International","95","2",,"109","116",,31,"10.1016/S0379-0738(98)00082-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032551563&doi=10.1016%2fS0379-0738%2898%2900082-6&partnerID=40&md5=1734a3401b23418892f20ecab90cc6f6","Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, 53111 Bonn, Germany","Dettmeyer, R., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, 53111 Bonn, Germany; Wessling, B., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, 53111 Bonn, Germany; Madea, B., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, 53111 Bonn, Germany","Glomerulonephritis; Heroin-associated nephropathy (HAN); Immunohistochemistry","chlordane; diamorphine; eosin; hematoxylin; immunoglobulin g; immunoglobulin m; adolescent; adult; article; autopsy; chronic hepatitis; ethnic difference; female; focal glomerulosclerosis; hepatitis b; hepatitis c; heroin dependence; human; intravenous drug abuse; kidney disease; major clinical study; male; membranoproliferative glomerulonephritis; priority journal; silver staining; Adolescent; Adult; Antigens, CD45; Female; Glomerulonephritis, Membranoproliferative; Hepatitis B, Chronic; Hepatitis C, Chronic; Heroin Dependence; HIV Infections; Humans; Immunoenzyme Techniques; Immunoglobulin G; Immunoglobulin M; Incidence; Male; Retrospective Studies; United States","Dettmeyer, R.; Institute of Forensic Medicine, Stiftsplatz 12, 53111 Bonn, Germany",Article,"Final","",Scopus,2-s2.0-0032551563
"Kibayashi K., NG'Walali P.M., Tsunenari S.","7004321341;6602120134;7003818993;","Chemoprophylaxis after occupational exposure to human immunodeficiency virus in forensic autopsy",1998,"Japanese Journal of Legal Medicine","52","2",,"163","164",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031810361&partnerID=40&md5=53744bf3268547ab1d93af72055cd815","Department of Forensic Medicine, Kumamoto Univ. School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan","Kibayashi, K., Department of Forensic Medicine, Kumamoto Univ. School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan; NG'Walali, P.M., Department of Forensic Medicine, Kumamoto Univ. School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan; Tsunenari, S., Department of Forensic Medicine, Kumamoto Univ. School of Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan",,"antiretrovirus agent; indinavir; lamivudine; zidovudine; autopsy; chemoprophylaxis; forensic medicine; human; human immunodeficiency virus infection; letter; occupational exposure; Anti-HIV Agents; Drug Therapy, Combination; Forensic Medicine; HIV; HIV Infections; Humans; Indinavir; Lamivudine; Occupational Exposure; Zidovudine","Kibayashi, K.; Department of Forensic Medicine, 2-2-1 Honjyo, Kumamoto 860-0811, Japan",Letter,"Final","",Scopus,2-s2.0-0031810361
"Zhu B.-L., Ishida K., Oritani S., Fujita M.Q., Maeda H., Tanaka T., Tanaka N.","7401683108;7401605180;6603858349;35426016700;57125360400;55628538740;35086829700;","Sudden death following psychiatric electroconvulsive therapy: A case report",1998,"Japanese Journal of Legal Medicine","52","2",,"149","152",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031810294&partnerID=40&md5=3394b01851a8d4dfae41d3d2e2e8a21d","Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan","Zhu, B.-L., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Ishida, K., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Oritani, S., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Fujita, M.Q., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Maeda, H., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Tanaka, T., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan; Tanaka, N., Department of Legal Medicine, Osaka City University Medical School, Osaka 545, Japan","Asphyxia; Complication; Electroconvulsive therapy; Iatrogenic fatality","adult; article; asphyxia; case report; cause of death; electroconvulsive therapy; human; iatrogenic disease; male; mania; risk benefit analysis; schizophrenia; sudden death; vomiting; Adult; Death, Sudden; Electroconvulsive Therapy; Humans; Male; Schizophrenia","Zhu, B.-L.; Department of Legal Medicine, , Osaka 545, Japan",Article,"Final","",Scopus,2-s2.0-0031810294
