Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Singerman A., Catalina R.L., Gimenez E.R., Vallejo N.","6508272830;6508141931;7004511574;6603357245;","A look at the thallium poisoning problem",1976,"RIJKSUNIV.GENT",,,,"10","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017124734&partnerID=40&md5=a7ae5e708c4fb73b9a99fef1bfb1c95f","Toxicol. Lab., Buenos Aires, Argentina","Singerman, A., Toxicol. Lab., Buenos Aires, Argentina; Catalina, R.L., Toxicol. Lab., Buenos Aires, Argentina; Gimenez, E.R., Toxicol. Lab., Buenos Aires, Argentina; Vallejo, N., Toxicol. Lab., Buenos Aires, Argentina",,"thallium; clinical study; diagnosis; drug intoxication; drug therapy; drug urine level; forensic medicine; intoxication; major clinical study; oral drug administration; therapy; urine",,Article,"Final","",Scopus,2-s2.0-0017124734
"Soederholm S., Viukari N.M.A., Rimon R.","6507432986;6603803733;8108525800;","Psychotropic actions of pyrovalerone, placebo, and environmental therapy and role of mental state in patients detained in a mental hospital on a court order (German)",1976,"Nervenarzt","47","2",,"88","93",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017122856&partnerID=40&md5=2f3b0da148357f7a901a2af4a0625fc1","Psychiat. Klin., Univ. Zent. Krankenh., Helsinki, Finland","Soederholm, S., Psychiat. Klin., Univ. Zent. Krankenh., Helsinki, Finland; Viukari, N.M.A., Psychiat. Klin., Univ. Zent. Krankenh., Helsinki, Finland; Rimon, R., Psychiat. Klin., Univ. Zent. Krankenh., Helsinki, Finland",,"amphetamine; placebo; pyrovalerone; amphetamine; placebo; psychotropic agent; pyrrolidine derivative; adverse drug reaction; anxiety; clinical trial; controlled study; criminal behavior; human; hysteria; major clinical study; mental hospital; milieu therapy; neurasthenia; offender; oral drug administration; paranoia; therapy; achievement; addiction; adolescent; article; attitude; comparative study; forensic psychiatry; neurosis; rating scale; self evaluation; withdrawal syndrome; Achievement; Adolescent; Amphetamine; Attitude of Health Personnel; Clinical Trials; Comparative Study; Forensic Psychiatry; Human; Milieu Therapy; Neurotic Disorders; Placebos; Psychiatric Status Rating Scales; Psychotropic Drugs; Pyrrolidines; Rejection (Psychology); Self Assessment (Psychology); Substance Withdrawal Syndrome; Substance-Related Disorders",,Article,"Final","",Scopus,2-s2.0-0017122856
"Scholz R.","7202807982;","Forensic psychology in proceedings on account of sexual abuse of children (reply to Prof. Roemer's comments on the author's views) [FORENSISCH PSYCHOLOGISCHE ASPEKTE BEI DER ANWENDUNG DES PARAGRAPHEN 250 StPO IM GERICHTLICHEN STRAFVERFAHREN WEGEN SEXUELLEN MISSBRAUCHS VON KINDERN]",1976,"Kriminalistik und Forensische Wissenschaften","No.25",,,"77","91",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017107238&partnerID=40&md5=006d181e3f5a69b19b421ec299373814","Poliklin. Mitte, Praxis Klin. Psychol. Psychother., Erfurt, Germany","Scholz, R., Poliklin. Mitte, Praxis Klin. Psychol. Psychother., Erfurt, Germany",,"unclassified drug; vestolide; child; child abuse; forensic medicine; sexual crime",,Article,"Final","",Scopus,2-s2.0-0017107238
"Giebelmann R.","7004747841;","Twodimensional thin layer chromatographic separations of quaternary and other ammonium compounds of chemical toxicological relevance [ZWEIDIMENSIONALE DUNNSCHICHTCHROMATOGRAFISCHE TRENNUNGEN QUARTARER VON ANDEREN AMMONIUMVERBINDUNGEN TOXIKOLOGISCH CHEMISCHER RELEVANZ]",1976,"Zentralblatt fur Pharmazie Pharmakotherapie und Laboratoriumsdiagnostik","115","5",,"491","497",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017107154&partnerID=40&md5=7fa6ed0eb4af52022c6af447224da368","Inst. Gerichtl. Med. Kriminal., Ber. Med., Ernst Moritz Arndt Univ., Greifswald, Germany","Giebelmann, R., Inst. Gerichtl. Med. Kriminal., Ber. Med., Ernst Moritz Arndt Univ., Greifswald, Germany",,"aminophenazone; chlorpromazine; choline; codeine; decamethonium; diphenhydramine; gallamine; hexamethonium; methacholine chloride; neostigmine; oxamethonium; papaverine; quinine; strychnine; tetrylammonium; unclassified drug; drug identification; drug isolation; drug mixture; forensic medicine; methodology; theoretical study; thin layer chromatography",,Article,"Final","",Scopus,2-s2.0-0017107154
"Ukai S., Hirose K., Kawase S.","7006975178;57209180889;7005133342;","Forensic Chemical Studies on Drugs. II. Simultaneous Determination of l-Ephedrine and d-Pseudoephedrine in Sympathomimetic Amines Mixture by Gas Chromatography",1976,"Eisei kagaku","22","5",,"275","279",,2,"10.1248/jhs1956.22.275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017106815&doi=10.1248%2fjhs1956.22.275&partnerID=40&md5=3d93c496cf4ac723fa5c332dc96bcc72","Gifu College of Pharmacy, Mitahora 492-36, Gifu, Japan; Identification Section, Yabuta, Gifu, Japan","Ukai, S., Gifu College of Pharmacy, Mitahora 492-36, Gifu, Japan; Hirose, K., Gifu College of Pharmacy, Mitahora 492-36, Gifu, Japan; Kawase, S., Identification Section, Yabuta, Gifu, Japan",,"amphetamine; ephedrine; methylephedrine; pseudoephedrine; drug determination; drug mixture; forensic medicine; gas chromatography; methodology; propylamine derivative; theoretical study",,Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-0017106815
"Nasilowski W., Sybirska H., Szczepanski J.","36938331100;7003336202;7006764608;","Certain medical and toxicological aspects of drug addiction on the basis of experiences of the Department of Forensic Medicine, Silesian Medical Academy (Polish)",1976,"Archiwum Medycyny Sadowej i Kryminologii","26","3",,"295","297",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017105301&partnerID=40&md5=95cbd0791a8d84a99f0209a1100322b4","Zakl. Med. Sad. Sl. AM, Katowice, Poland","Nasilowski, W., Zakl. Med. Sad. Sl. AM, Katowice, Poland; Sybirska, H., Zakl. Med. Sad. Sl. AM, Katowice, Poland; Szczepanski, J., Zakl. Med. Sad. Sl. AM, Katowice, Poland",,"dextromoramide; dolanine; morphine; pethidine; trichloroethylene; trihexyphenidyl; unclassified drug; drug dependence; drug intoxication; fatality; human; intoxication; normal human",,Article,"Final","",Scopus,2-s2.0-0017105301
"Doose H.","7006186247;","Pathogenesis, clinical picture and forensic assessment of verebral complications following smallpox vaccination [PATHOGENESE, KLINISCHES BILD UND BEGUTACHTUNG VON ZEREBRALEN KOMPLIKATIONEN NACH DER POCKENSCHUTZIMPFUNG]",1976,"Deutsches Arzteblatt","73","16",,"1103","1106",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017099892&partnerID=40&md5=8846e026115e464b93c3328452e5fd02","Neuropad. Abt., Univ. Kinderklin., Kiel, Germany","Doose, H., Neuropad. Abt., Univ. Kinderklin., Kiel, Germany",,"live vaccine; smallpox vaccine; adverse drug reaction; brain disease; diagnosis; encephalitis; etiology; forensic medicine; major clinical study; microorganism; pathogenesis; postvaccinal encephalitis; prevention; smallpox; smallpox virus; vaccination; vaccinia virus",,Article,"Final","",Scopus,2-s2.0-0017099892
"Daenens P., Van Boven M.","7006701902;7004419939;","The identification of quinazolinones on the illicit market",1976,"Journal of Forensic Sciences","21","3",,"552","563",,6,"10.1520/jfs10527j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017099210&doi=10.1520%2fjfs10527j&partnerID=40&md5=a79cec83b4e61734ffd404125beceded","Lab. Toxicol., Univ. Louvain, Belgium","Daenens, P., Lab. Toxicol., Univ. Louvain, Belgium; Van Boven, M., Lab. Toxicol., Univ. Louvain, Belgium",,"cocaine; codeine; flunitrazepam; mecloqualone; methaqualone; nitromethaqualone; quinazoline derivative; unclassified drug; drug derivative; methaqualone; quinazoline derivative; drug identification; forensic medicine; gas liquid chromatography; infrared spectrometry; mass spectrometry; methodology; nuclear magnetic resonance spectroscopy; thin layer chromatography; ultraviolet spectrophotometry; article; forensic medicine; gas chromatography; mass spectrometry; spectrophotometry; thin layer chromatography; Chromatography, Gas; Chromatography, Thin Layer; Forensic Medicine; Methaqualone; Quinazolines; Spectrophotometry; Spectrum Analysis, Mass",,Article,"Final","",Scopus,2-s2.0-0017099210
"De Ferrari F., Gambaro V., Lodi F.","6701313026;7003942550;6603854258;","Evaluation of radioimmunoassay, thin layer chromatography and gas chromatography method for detection of morphine and barbiturate in urine [APPLICAZIONE DELLE TECHNICHE 'R.I.A.' ALLA IDENTIFICAZIONE DI SOSTANZE STUPEFACENTI IN LIQUIDI BIOLOGICI]",1976,"Minerva Medica","67","35",,"2301","2304",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017097773&partnerID=40&md5=a8c5d92c4987419255fa495662741e73","Catt. III Med. Leg., Univ. Milano, Italy","De Ferrari, F., Catt. III Med. Leg., Univ. Milano, Italy; Gambaro, V., Catt. III Med. Leg., Univ. Milano, Italy; Lodi, F., Catt. III Med. Leg., Univ. Milano, Italy",,"barbituric acid derivative; morphine; barbituric acid derivative; morphine; drug determination; drug urine level; gas chromatography; in vitro study; methodology; radioimmunoassay; theoretical study; thin layer chromatography; toxicology; urine; article; gas chromatography; human; radioimmunoassay; thin layer chromatography; urine; Barbiturates; Chromatography, Gas; Chromatography, Thin Layer; English Abstract; Human; Morphine; Radioimmunoassay",,Article,"Final","",Scopus,2-s2.0-0017097773
"Mulé S.J.","7006089228;","METHODOLOGICAL PROBLEMS IN DRUG INTERACTIONS",1976,"Annals of the New York Academy of Sciences","281","1",,"106","117",,,"10.1111/j.1749-6632.1976.tb27924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017096396&doi=10.1111%2fj.1749-6632.1976.tb27924.x&partnerID=40&md5=861376b73e354d26479ed6a55bf84678","New York State Office of Drug Abuse Services, Testing and Research Laboratory, Brooklyn, New York, 11217, United States","Mulé, S.J., New York State Office of Drug Abuse Services, Testing and Research Laboratory, Brooklyn, New York, 11217, United States",,"drug; acetylmethadol; amobarbital; amphetamine; apomorphine; benzoylecgonine; cocaine; codeine; cyclazocine; dextropropoxyphene; diamorphine; dihydromorphine; ephedrine; ethylmorphine; etorphine; glutethimide; hydrocodone; hydromorphone; ketobemidone; methadone; methamphetamine; methylphenidate; morphine; naloxone; naltrexol; naltrexone; norcodeine; norephedrine; normorphine; norpethidine; norpropoxyphene; pentazocine; pentobarbital; pethidine; phenobarbital; racemorphan; radioisotope; secobarbital; thiopental; drug interaction; enzyme immunoassay; gas chromatography; hemagglutination inhibition test; immunoassay; infrared spectrophotometry; isolation and purification; mass spectrometry; radioimmunoassay; review; spectrofluorometry; spectroscopy; thin layer chromatography; ultraviolet spectrophotometry; 2 ethyl 5 methyl 3,3 diphenylpyrrolidine; animal; b nalt; drug dependence; drug determination; drug research; drug urine level; fluorometry; forensic medicine; gas chromatography; gas liquid chromatography; hemagglutination inhibition; human; immunoassay; immunology; in vitro study; infrared spectrometry; liquid scintillation counting; mass spectrometry; methodology; morphine glucuronide; normal human; pyrrolidine; pyrroline; racemethorphan; radiochromatography; radioimmunoassay; spectrofluorometry; theoretical study; thin layer chromatography; ultraviolet spectrophotometry; ultraviolet spectroscopy; urine; Chromatography, Gas; Chromatography, Thin Layer; Drug Interactions; Hemagglutination Inhibition Tests; Immunoassay; Immunoenzyme Techniques; Pharmaceutical Preparations; Radioimmunoassay; Spectrometry, Fluorescence; Spectrophotometry, Infrared; Spectrophotometry, Ultraviolet; Spectrum Analysis; Spectrum Analysis, Mass","Mulé, S.J.; New York State Office of Drug Abuse Services, , Brooklyn, New York, 11217, United States",Article,"Final","",Scopus,2-s2.0-0017096396
"Wayne L.G., Engel H.W.B., Grassi C.","7007150990;7102161815;7101807646;","Highly reproducible techniques for use in systematic bacteriology in the genus Mycobacterium: tests for niacin and catalase and for resistance to isoniazid, thiophene 2 carboxylic acid hydrazide, hydroxylamine and p nitrobenzoate",1976,"International Journal of Systematic Bacteriology","26","3",,"311","318",,37,"10.1099/00207713-26-3-311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017094770&doi=10.1099%2f00207713-26-3-311&partnerID=40&md5=50f0b41983214ec11b2296876f2aa538","VA Hosp,, Long Beach, Calif. 90822, United States","Wayne, L.G., VA Hosp,, Long Beach, Calif. 90822, United States; Engel, H.W.B., VA Hosp,, Long Beach, Calif. 90822, United States; Grassi, C., VA Hosp,, Long Beach, Calif. 90822, United States",,"4 nitrobenzoic acid; catalase; hydroxylamine; isoniazid; nicotinic acid; thiophene 2 carboxylic acid hydrazide; unclassified drug; drug resistance; forensic identification; in vitro study; microorganism; Mycobacterium; theoretical study",,Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-0017094770
"Srch M.","7003792724;","Drugs and alcohol in 105 fatally injured participants of traffic accidents",1976,"Soudni Lekarstvi","21","3",,"38","44",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017092875&partnerID=40&md5=6487c7f9fa0490475b4922188951fa7b","Kat. Soudniho Lek., Lek. Fak., KU, Hradec Kralove","Srch, M., Kat. Soudniho Lek., Lek. Fak., KU, Hradec Kralove",,"alcohol; alcohol; drug; autopsy; clinical study; drug abuse; drug blood level; drug determination; drug intoxication; fatality; forensic medicine; intoxication; major clinical study; serum; traffic accident; adolescent; adult; aged; article; blood; Czechoslovakia; drinking behavior; female; human; male; mortality; Accidents, Traffic; Adolescent; Adult; Aged; Alcohol Drinking; Czechoslovakia; English Abstract; Ethanol; Female; Human; Male; Middle Age; Mortality; Pharmaceutical Preparations",,Article,"Final","",Scopus,2-s2.0-0017092875
"Finkle B.S., McCloskey K.L., Kiplinger G.F., Bennett I.F.","7004276393;7006661307;6603562988;7006709500;","A national assessment of propoxyphene in postmortem medicolegal investigation, 1972-1975",1976,"Journal of Forensic Sciences","21","4",,"706","742",,44,"10.1520/jfs10553j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017091790&doi=10.1520%2fjfs10553j&partnerID=40&md5=4d9dab80d962d29439a162fdc17e1ded","Cent. Hum. Toxicol., Univ. Utah, Salt Lake City, Ut. 84112, United States","Finkle, B.S., Cent. Hum. Toxicol., Univ. Utah, Salt Lake City, Ut. 84112, United States; McCloskey, K.L., Cent. Hum. Toxicol., Univ. Utah, Salt Lake City, Ut. 84112, United States; Kiplinger, G.F., Cent. Hum. Toxicol., Univ. Utah, Salt Lake City, Ut. 84112, United States; Bennett, I.F., Cent. Hum. Toxicol., Univ. Utah, Salt Lake City, Ut. 84112, United States",,"2 propanol; acetone; alcohol; amphetamine; barbituric acid derivative; carisoprodol; chloral hydrate; chlordiazepoxide; chloroquine; codeine; cyclazocine; dextropropoxyphene; diamorphine; diazepam; digoxin; diphenhydramine; doxepin; ethinamate; flurazepam; glutethimide; hydroxyzine; imipramine; lidocaine; meprobamate; methadone; methaqualone; methyprylon; morphine; norpropoxyphene; orphenadrine; oxazepam; oxycodone; paracetamol; pethidine; phencyclidine; phentermine; phenylbutazone; phenytoin; prochlorperazine; promazine; promethazine; propranolol; quinidine; quinine; theophylline; thioridazine; trichloroethanol; trifluoperazine; 2 propanol; chlorpromazine; desipramine; dexamphetamine; doride; guaifylline; hydroxyzine embonate; imipramine; methapyrilene; methyprylon; orphenadrine citrate; pentazocine; percodan; phentermine resin; prochlorperazine maleate; somine; spansule; thioridazine; unclassified drug; acetylsalicylic acid; amitriptyline; amitriptyline plus perphenazine; amobarbital; desipramine; dilatin; donnatal; ethchlorvynol; hydrochloric acid; nortriptyline; novopoxide; paracetamol; pentobarbital; secobarbital; alcohol; dextropropoxyphene; age; autopsy; blood; drug abuse; drug distribution; drug interaction; drug metabolism; drug toxicity; epidemiology; fatality; forensic medicine; human; intoxication; liver; normal human; pharmacokinetics; sex; sex difference; statistics; autopsy; oral drug administration; drug blood level; napsylic acid; addiction; adolescent; adult; aged; article; blood; Canada; child; demography; drug interaction; female; forensic medicine; health survey; human; liver; male; metabolism; sudden death; time; United States; Adolescent; Adult; Aged; Canada; Child; Death, Sudden; Demography; Drug Interactions; Ethanol; Female; Forensic Medicine; Health Surveys; Human; Liver; Male; Middle Age; Propoxyphene; Substance-Related Disorders; Time Factors; United States",,Article,"Final","",Scopus,2-s2.0-0017091790
"Roslund B., Larson C.A.","6506748580;7202647067;","Mentally disturbed violent offenders in sweden",1976,"Neuropsychobiology","2","4",,"221","232",,4,"10.1159/000117549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017091318&doi=10.1159%2f000117549&partnerID=40&md5=f547a4cb2e33bc60407aca38882657c4","Department of Social and Forensic Psychiatry, University of Lund, Lund, Sweden","Roslund, B., Department of Social and Forensic Psychiatry, University of Lund, Lund, Sweden; Larson, C.A., Department of Social and Forensic Psychiatry, University of Lund, Lund, Sweden","Act of aggression; Antecedents of violence; Childhood experiences; Court assignment; Criminal career; Education; Intelligence; Interviews; Legal reaction; Mental disorder; Occupation; Organic brain dysfunction; Personality; Prevention; Prognostic landmarks; Victims; Violence against person","alcoholism; drug abuse; ego; etiology; forensic medicine; major clinical study; offender; psychosis; violence; addiction; adolescent; adult; alcohol intoxication; alcoholism; article; crime; criminology; defense mechanism; dysthymia; family size; human; male; mental disease; psychologic test; self concept; social class; social control; social environment; Sweden; Adolescent; Adult; Alcoholic Intoxication; Alcoholism; Crime; Criminal Psychology; Defense Mechanisms; Family Characteristics; Human; Male; Mental Disorders; Mental Fatigue; Middle Age; Psychological Tests; Self Concept; Social Class; Social Control, Formal; Social Environment; Substance-Related Disorders; Sweden; Violence","Larson, C.A.; Department of Social and Forensic Psychiatry, St. Lars Hospital, Lund, S-220 06, Sweden",Article,"Final","",Scopus,2-s2.0-0017091318
"Wright J.D.","57211719517;","Knowledge and Experience of Young People regarding Drug Abuse between 1969 and 1974",1976,"Medicine, Science and the Law","16","4",,"252","263",,4,"10.1177/002580247601600408","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017085518&doi=10.1177%2f002580247601600408&partnerID=40&md5=0bd892c33e85b62f7d79a9875ecf8c4a","Community Medicine (Child Health), Wolverhampton Area Health Authority, Bankfield House, 45 Waterloo Road, Wolverhampton, United Kingdom","Wright, J.D., Community Medicine (Child Health), Wolverhampton Area Health Authority, Bankfield House, 45 Waterloo Road, Wolverhampton, United Kingdom",,"amphetamine; lysergide; sedative agent; adolescence; child; drug abuse; questionnaire; stress; Adolescent; England; Female; Health Education; Human; Male; Questionnaires; Substance-Related Disorders","Wright, J.D.; Community Medicine (Child Health), Wolverhampton Area Health Authority, Bankfield House, 45 Waterloo Road, Wolverhampton, United Kingdom",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0017085518
"Reynolds P.C.","7201378760;","Clinical and forensic experiences with phencyclidine",1976,"Clinical Toxicology","9","4",,"547","552",,32,"10.3109/15563657608988156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017083392&doi=10.3109%2f15563657608988156&partnerID=40&md5=bde92e9ffceef5659b449b2f1b8fef52","Institute of Forensic Sciences, Oakland, CA, United States","Reynolds, P.C., Institute of Forensic Sciences, Oakland, CA, United States",,"phencyclidine; adverse drug reaction; ataxia; bile; clinical study; drowning; drug abuse; drug analysis; drug blood level; drug determination; drug urine level; fatality; forensic medicine; intoxication; liver; serum; slurred speech; suicide; urine; Adolescent; Adult; Behavior; Female; Human; Jurisprudence; Male; Phencyclidine; Substance-Related Disorders","Reynolds, P.C.; Institute of Forensic Sciences, Oakland, CA, United States",Article,"Final","",Scopus,2-s2.0-0017083392
"Dinovo E.C., Gottschalk L.A., McGuire F.L., Birch H., Heiser J.F.","6603737485;7102374412;6701394398;7005706806;7004789440;","Analysis of results of toxicological examinations performed by coroners' or medical examiners' laboratories in 2000 drug involved deaths in nine major U.S. cities",1976,"Clinical Chemistry","22","6",,"847","850",,17,"10.1093/clinchem/22.6.847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017083130&doi=10.1093%2fclinchem%2f22.6.847&partnerID=40&md5=2443f8c46bfdfaea5192ea0688fe2eb7","Dept. Psychiat. Hum. Behav., California Coll. Med., Univ. California, Irvine, Calif. 92717, United States","Dinovo, E.C., Dept. Psychiat. Hum. Behav., California Coll. Med., Univ. California, Irvine, Calif. 92717, United States; Gottschalk, L.A., Dept. Psychiat. Hum. Behav., California Coll. Med., Univ. California, Irvine, Calif. 92717, United States; McGuire, F.L., Dept. Psychiat. Hum. Behav., California Coll. Med., Univ. California, Irvine, Calif. 92717, United States; Birch, H.; Heiser, J.F.",,"alcohol; amitriptyline; analgesic agent; analgesic antagonist; anticonvulsive agent; antidepressant agent; antipyretic agent; barbituric acid derivative; central stimulant agent; dextropropoxyphene; imipramine; meprobamate; methaqualone; morphine; sedative agent; thioridazine; tranquilizer; unclassified drug; article; cause of death; drug determination; fatality; forensic medicine; toxicology; United States",,Article,"Final","",Scopus,2-s2.0-0017083130
"Möllhoff G., Schmidt Gg.","7004299687;7409960323;","Deaths resulting from drugs of abuse",1976,"Forensic Science","7","1",,"31","40",,2,"10.1016/0300-9432(76)90005-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017081398&doi=10.1016%2f0300-9432%2876%2990005-4&partnerID=40&md5=26c8b6c6c03834a660851b5439006fce","Institute of Forensic Medicine, Heidelberg University, Germany","Möllhoff, G., Institute of Forensic Medicine, Heidelberg University, Germany; Schmidt, Gg., Institute of Forensic Medicine, Heidelberg University, Germany",,"alcohol; amphetamine; analgesic agent; barbituric acid derivative; cannabis; carbromal; cocaine; diamorphine; lysergide; narcotic analgesic agent; tranquilizer; trichloroethylene; adverse drug reaction; asphyxia; autopsy; drug abuse; drug dependence; fatality; heart failure; intoxication; intravenous drug administration; mental disease; pneumonia; sociology; Adolescent; Adult; Age Factors; Autopsy; Female; Germany, West; Human; Male; Mental Disorders; Middle Age; Poisoning; Sex Factors; Socioeconomic Factors; Substance-Related Disorders; Suicide","Möllhoff, G.; Institute of Forensic Medicine, Heidelberg UniversityGermany",Article,"Final","",Scopus,2-s2.0-0017081398
"Abraham C.V., Joslin H.D.","7102133983;6506598982;","Simultaneous gas chromatographic analysis for phenobarbital, diphenylhydantoin, carbamazepine, and primidone in serum",1976,"Clinical Chemistry","22","6",,"769","771",,20,"10.1093/clinchem/22.6.769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017079649&doi=10.1093%2fclinchem%2f22.6.769&partnerID=40&md5=8d581e1a086b44400031dcdbf34ebe7f","Lynchburg Train. Sch. Hosp., Lynchburg, Va. 24505, United States","Abraham, C.V., Lynchburg Train. Sch. Hosp., Lynchburg, Va. 24505, United States; Joslin, H.D., Lynchburg Train. Sch. Hosp., Lynchburg, Va. 24505, United States",,"carbamazepine; phenobarbital; phenytoin; primidone; drug analysis; drug blood level; drug determination; forensic medicine; gas chromatography; in vitro study; methodology; normal human; serum; theoretical study",,Article,"Final","",Scopus,2-s2.0-0017079649
"Schneble H.","7003754724;","Simplification of blood alcohol limits; arguments for and against [ZUR VEREINHEITLICHUNG DER PROMILLEGRENZEN; PRO UND CONTRA]",1976,"Blutalkohol","13","5",,"297","304",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017079553&partnerID=40&md5=e7b774e01d78d89bbe1264947ed8cbec","Schneidemuhler Str. 5, Schleswig, Germany","Schneble, H., Schneidemuhler Str. 5, Schleswig, Germany",,"alcohol; alcohol blood level; car driving; drug blood level; drug determination; forensic medicine; law; legal aspect; serum; traffic",,Article,"Final","",Scopus,2-s2.0-0017079553
"Ballantyne B., Gall D., Robson D.C.","7101820736;7102060606;57189165428;","Effects on Man of Drenching with Dilute Solutions of o-Chlorobenzylidene Malononitrile (CS) and Dibenz(b.f)-1:4-Oxazepine (CR)",1976,"Medicine, Science and the Law","16","3",,"159","170",,16,"10.1177/002580247601600304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017079239&doi=10.1177%2f002580247601600304&partnerID=40&md5=2db7b02cc171f4f7e98247e3729bc8a0","Medical Division, Chemical Defence Establishment, Porton Down, Wiltshire, United Kingdom","Ballantyne, B., Medical Division, Chemical Defence Establishment, Porton Down, Wiltshire, United Kingdom; Gall, D., Medical Division, Chemical Defence Establishment, Porton Down, Wiltshire, United Kingdom; Robson, D.C., Medical Division, Chemical Defence Establishment, Porton Down, Wiltshire, United Kingdom",,"2 chlorobenzylidenemalononitrile; adverse drug reaction; blepharospasm; dibenzoxazepine; eye irritation; human; hypertension; lacrimation; normal human; skin irritation; theoretical study; topical drug administration; Adolescent; Adult; Blood Pressure; Dibenzoxazepines; Female; Human; Irritants; Male; Middle Age; Nitriles; o-Chlorobenzylidenemalonitrile; Skin",,Article,"Final","",Scopus,2-s2.0-0017079239
"Penttilä A., Tenhu M.","57484647700;6603353453;","Clinical Examination as Medicolegal Proof of Alcohol Intoxication",1976,"Medicine, Science and the Law","16","2",,"95","103",,14,"10.1177/002580247601600205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017077861&doi=10.1177%2f002580247601600205&partnerID=40&md5=da19568b190859cb996afb121bb8417d","Department of Forensic Medicine, University of Helsinki, Helsinki, Finland","Penttilä, A., Department of Forensic Medicine, University of Helsinki, Helsinki, Finland; Tenhu, M., Department of Forensic Medicine, University of Helsinki, Helsinki, Finland",,"alcohol; alcohol blood level; clinical examination; diagnosis; drug blood level; drug intoxication; legal aspect; major clinical study; methodology; Alcoholic Intoxication; Finland; Forensic Medicine; Human; Motor Skills; Physical Examination",,Article,"Final","",Scopus,2-s2.0-0017077861
"Rix K.J.B., Buyers M., Fincham D.","7004508025;6507793037;7004554611;","Alcoholism and the Drunkenness Offender in a Scottish Burgh Police Court",1976,"Medicine, Science and the Law","16","3",,"188","192",,2,"10.1177/002580247601600310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017074587&doi=10.1177%2f002580247601600310&partnerID=40&md5=c9e7190c885a58986f8e941f6471c680","Clapham House Research Unit, 1 Merchant Street, London, United Kingdom; Ahmadu Bello University, Zaria, Nigeria","Rix, K.J.B., Clapham House Research Unit, 1 Merchant Street, London, United Kingdom; Buyers, M., Clapham House Research Unit, 1 Merchant Street, London, United Kingdom; Fincham, D., Clapham House Research Unit, 1 Merchant Street, London, United Kingdom, Ahmadu Bello University, Zaria, Nigeria",,"alcohol; alcoholism; conviction; court; drunkenness; intoxication; major clinical study; oral drug administration; rehabilitation; Adolescent; Adult; Aged; Alcoholic Intoxication; Alcoholism; Human; Male; Middle Age; Scotland","Rix, K.J.B.; Physiology Department, , Aberdeen, AB9 IAS, United Kingdom",Article,"Final","",Scopus,2-s2.0-0017074587
"Bruce A.M., Smith H., Watson A.A.","7202888936;7406225322;7403383593;","Cresol Poisoning",1976,"Medicine, Science and the Law","16","3",,"171","176",,11,"10.1177/002580247601600305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017074586&doi=10.1177%2f002580247601600305&partnerID=40&md5=5059f597f716da1bbc5ec45089a984dc","Department of Forensic Medicine, University of Glasgow, Glasgow, United Kingdom","Bruce, A.M., Department of Forensic Medicine, University of Glasgow, Glasgow, United Kingdom; Smith, H., Department of Forensic Medicine, University of Glasgow, Glasgow, United Kingdom; Watson, A.A., Department of Forensic Medicine, University of Glasgow, Glasgow, United Kingdom",,"camphor; cresol; menthol; thymol; adverse drug reaction; autopsy; coma; drug intoxication; esophagitis; fatality; gastritis; histology; intoxication; lung congestion; oral drug administration; stomach perforation; Aged; Case Report; Chromatography, Gas; Cresols; Female; Forensic Medicine; Human",,Article,"Final","",Scopus,2-s2.0-0017074586
