Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID
"Alevizopoulos G., Igoumenou A.","6505822372;55062399500;","Psychiatric disorders and criminal history in male prisoners in Greece",2016,"International Journal of Law and Psychiatry","47",,,"171","175",,13,"10.1016/j.ijlp.2016.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975471736&doi=10.1016%2fj.ijlp.2016.04.003&partnerID=40&md5=7b355b97891c4b1f91ddfb18d9c01504","National and Kapodistrian University of Athens, Greece; Violence Prevention Research Unit, Barts and the London School of Medicine and Dentistry, Queen Mary University, London, United Kingdom","Alevizopoulos, G., National and Kapodistrian University of Athens, Greece; Igoumenou, A., Violence Prevention Research Unit, Barts and the London School of Medicine and Dentistry, Queen Mary University, London, United Kingdom","Mental health; Prisons; Psychiatry; Violent crimes","adult; aged; anxiety disorder; Article; controlled study; criminal behavior; depression; diseases; Greece; human; Iowa Structured Psychiatric Interview; major clinical study; male; mental disease; Personality Disorder Questionnaire; prevalence; prisoner; psychosis; questionnaire; structured interview; cross-sectional study; forensic psychiatry; health care delivery; health service; legislation and jurisprudence; mass screening; mental disease; personality disorder; psychological interview; psychology; statistics and numerical data; violence; Commitment of Mentally Ill; Criminal Behavior; Cross-Sectional Studies; Greece; Health Services Accessibility; Health Services Needs and Demand; Humans; Interview, Psychological; Male; Mass Screening; Mental Disorders; Personality Disorders; Prisoners; Psychopathology; Surveys and Questionnaires; Violence","Igoumenou, A.; Violence Prevention Research Unit, United Kingdom; email: a.igoumenou@qmul.ac.uk",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84975471736
"Mellsop G., Choi W.K., Every-Palmer S., Green B., Heffernan E., Kachaeva M., Shiina A., Wang X.","7004740398;55931142100;37065827600;7401824868;6603053735;6602538529;12039772600;55089285800;","Drug driven psychoses and legal responsibility or insanity in six Western Pacific nations",2016,"International Journal of Law and Psychiatry","47",,,"68","73",,4,"10.1016/j.ijlp.2016.02.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961807002&doi=10.1016%2fj.ijlp.2016.02.037&partnerID=40&md5=5c40fb242f3e82bf7b7f4b783bd6b6e4","University of Auckland, New Zealand; Castle Peak Hospital, Hong Kong; Central Regional Forensic Services, Wellington, New Zealand; Queensland Forensic Mental Health Services, Australia; Serbsky National Research Centre for Social & Forensic Psychiatry, Moscow, Russian Federation; Chiba University Hospital, Japan; Mental health Institute of the second Xiangya Hospital, Central South University, China","Mellsop, G., University of Auckland, New Zealand; Choi, W.K., Castle Peak Hospital, Hong Kong; Every-Palmer, S., Central Regional Forensic Services, Wellington, New Zealand; Green, B., Queensland Forensic Mental Health Services, Australia; Heffernan, E., Queensland Forensic Mental Health Services, Australia; Kachaeva, M., Serbsky National Research Centre for Social & Forensic Psychiatry, Moscow, Russian Federation; Shiina, A., Chiba University Hospital, Japan; Wang, X., Mental health Institute of the second Xiangya Hospital, Central South University, China","Drugs; Legal insanity; NGRI; Psychosis","Article; Australia; China; drug driven psychosis; drug misuse; health survey; Hong Kong; human; Japan; knowledge; legal insanity; mental disease; neuropsychiatry; New Zealand; psychopharmacotherapy; psychosis; Russian Federation; social psychology; amphetamine dependence; comparative study; cultural factor; drug dependence; forensic psychiatry; legal liability; legislation and jurisprudence; psychology; psychosis; methamphetamine; street drug; Amphetamine-Related Disorders; Australia; China; Cross-Cultural Comparison; Hong Kong; Humans; Insanity Defense; Japan; Liability, Legal; Methamphetamine; New Zealand; Psychoses, Substance-Induced; Russia; Street Drugs; Substance-Related Disorders","Mellsop, G.; Peter Rothwell Academic Centre, Waikato Clinical Campus, Private Bag 3200, New Zealand; email: graham.mellsop@waikatodhb.health.nz",Article,"Final","",Scopus,2-s2.0-84961807002
"Nielsen L.S., Villesen P., Lindholst C.","57192067623;9742845100;6508041697;","Stability of cocaine impurity profiles during 12 months of storage",2016,"Forensic Science International","264",,,"56","62",,8,"10.1016/j.forsciint.2016.03.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961772984&doi=10.1016%2fj.forsciint.2016.03.012&partnerID=40&md5=eed31ef518ef4bcb6d90dc0c1b77ccd5","Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark; Bioinformatics Research Centre, Aarhus University, C.F. Møllers Allé 8, Aarhus C, 8000, Denmark; Department of Clinical Medicine, Aarhus University, Denmark","Nielsen, L.S., Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark; Villesen, P., Bioinformatics Research Centre, Aarhus University, C.F. Møllers Allé 8, Aarhus C, 8000, Denmark, Department of Clinical Medicine, Aarhus University, Denmark; Lindholst, C., Department of Forensic Medicine, Section for Forensic Chemistry, Aarhus University, Palle Juul-Jensens Boulevard 99, Aarhus N, 8200, Denmark","Gas chromatography-mass spectrometry; Headspace analysis; Illicit drugs; Profiling","alkaloid; cocaine; solvent; cocaine; narcotic agent; Article; controlled study; crime; drug impurity; drug purity; drug stability; drug storage; forensic science; mass fragmentography; priority journal; seizure; storage temperature; time; weight; chemistry; drug contamination; drug storage; forensic toxicology; specimen handling; statistics and numerical data; time factor; Cocaine; Drug Contamination; Drug Stability; Drug Storage; Forensic Toxicology; Gas Chromatography-Mass Spectrometry; Narcotics; Specimen Handling; Time Factors","Nielsen, L.S.; Department of Forensic Medicine, Palle Juul-Jensens Boulevard 99, Denmark; email: lsni@forens.au.dk",Article,"Final","",Scopus,2-s2.0-84961772984
"Wheat S., Dschida D., Talen M.R.","37038698800;57189695409;6506228889;","Psychiatric Emergencies",2016,"Primary Care - Clinics in Office Practice","43","2",,"341","354",,12,"10.1016/j.pop.2016.01.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974725577&doi=10.1016%2fj.pop.2016.01.009&partnerID=40&md5=7876615ae924ef7b142f6e09032229e1","Northwestern McGaw Family Medicine Residency Program, Erie Family Heath Center, 2750 West North Avenue, Chicago, IL  60647, United States","Wheat, S., Northwestern McGaw Family Medicine Residency Program, Erie Family Heath Center, 2750 West North Avenue, Chicago, IL  60647, United States; Dschida, D., Northwestern McGaw Family Medicine Residency Program, Erie Family Heath Center, 2750 West North Avenue, Chicago, IL  60647, United States; Talen, M.R., Northwestern McGaw Family Medicine Residency Program, Erie Family Heath Center, 2750 West North Avenue, Chicago, IL  60647, United States","Agitation; Homicide; Mania; Psychiatric emergency; Psychosis; Suicide","antidepressant agent; atypical antipsychotic agent; benzodiazepine derivative; clozapine; diazepam; haloperidol; lithium; lorazepam; neuroleptic agent; olanzapine; quetiapine; risperidone; ziprasidone; acute psychosis; agitation; agranulocytosis; automutilation; behavior disorder; bipolar disorder; comorbidity; depression; differential diagnosis; drug dose increase; emergency health service; harm reduction; homicide; human; involuntary commitment; legal aspect; major depression; mania; mood disorder; myocarditis; patient safety; personality disorder; physical examination; posttraumatic stress disorder; priority journal; psychosis; Review; schizoaffective psychosis; schizophrenia; screening; suicidal ideation; suicide attempt; thought disorder; complication; drug dependence; emergency; forensic psychiatry; legislation and jurisprudence; Mental Disorders; organization and management; patient care; risk factor; self care; suicidal ideation; Commitment of Mentally Ill; Comorbidity; Diagnosis, Differential; Emergencies; Humans; Mental Disorders; Patient Care Team; Risk Factors; Self Care; Substance-Related Disorders; Suicidal Ideation","Wheat, S.; Northwestern McGaw Family Medicine Residency Program, 2750 West North Avenue, United States; email: swheat@eriefamilyhealth.org",Review,"Final","",Scopus,2-s2.0-84974725577
"Zinkler M., Koussemou J.-M.","55952293700;55705286900;","Could Psychiatry Dispense with Involuntary Medication? - Pro [Kann auf Zwangsmedikation in der klinischen Praxis verzichtet werden? - Pro]",2016,"Psychiatrische Praxis","43","4",,"187","188",,4,"10.1055/s-0042-105549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965125343&doi=10.1055%2fs-0042-105549&partnerID=40&md5=f3521ce48bd03d9123987af6c6ba9581","Kliniken Landkreis Heidenheim GGmbH, Schlosshaustrae 100, Heidenheim, 89522, Germany","Zinkler, M., Kliniken Landkreis Heidenheim GGmbH, Schlosshaustrae 100, Heidenheim, 89522, Germany; Koussemou, J.-M., Kliniken Landkreis Heidenheim GGmbH, Schlosshaustrae 100, Heidenheim, 89522, Germany",,"drug therapy; psychiatry; Short Survey; comorbidity; forensic psychiatry; Germany; human; informed consent; legislation and jurisprudence; mental capacity; persuasive communication; psychology; schizophrenia; treatment refusal; benzodiazepine derivative; neuroleptic agent; psychotropic agent; Antipsychotic Agents; Benzodiazepines; Coercion; Commitment of Mentally Ill; Comorbidity; Germany; Humans; Informed Consent; Mental Competency; Psychotropic Drugs; Schizophrenia; Schizophrenic Psychology; Treatment Refusal","Zinkler, M.; Kliniken Landkreis Heidenheim GGmbH, Schlosshaustrae 100, Germany; email: martin.zinkler@kliniken-heidenheim.de",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-84965125343
"Noorthoorn E.","6507794887;","Could Psychiatry Dispense with Involuntary Medication? - Contra [Kann auf Zwangsmedikation in der klinischen Praxis verzichtet werden? - Kontra]",2016,"Psychiatrische Praxis","43","4",,"189","190",,2,"10.1055/s-0042-105550","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965095903&doi=10.1055%2fs-0042-105550&partnerID=40&md5=17bfa9b4ce397bb018b207fceb6f71ec","GGnet Kliniken Kreis Gelderland-Achterhoek, Achterhoek 12, Warnsveld, 7231 PA, Netherlands; Forschungsleiter Am Holländischen Informationszentrum Zwangsmanahmen, Stichting Benchmark GGZ, Vordenseweg 12, Bilthoven, 46 3723 BK, Netherlands","Noorthoorn, E., GGnet Kliniken Kreis Gelderland-Achterhoek, Achterhoek 12, Warnsveld, 7231 PA, Netherlands, Forschungsleiter Am Holländischen Informationszentrum Zwangsmanahmen, Stichting Benchmark GGZ, Vordenseweg 12, Bilthoven, 46 3723 BK, Netherlands",,"drug therapy; psychiatry; Short Survey; cultural factor; expert witness; forensic psychiatry; Germany; informed consent; legislation and jurisprudence; mental capacity; Netherlands; patient isolation; persuasive communication; treatment refusal; neuroleptic agent; psychotropic agent; Antipsychotic Agents; Coercion; Commitment of Mentally Ill; Cross-Cultural Comparison; Expert Testimony; Germany; Informed Consent; Mental Competency; Netherlands; Patient Isolation; Psychotropic Drugs; Treatment Refusal","Noorthoorn, E.; GGnet Kliniken Kreis Gelderland-Achterhoek, Achterhoek 12, Netherlands; email: e.noorthoorn@ggnet.nl",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-84965095903
"Di Rago M., Chu M., Rodda L.N., Jenkins E., Kotsos A., Gerostamoulos D.","56145374500;7402457366;39262267000;8143230900;6506796057;6602499107;","Ultra-rapid targeted analysis of 40 drugs of abuse in oral fluid by LC-MS/MS using carbon-13 isotopes of methamphetamine and MDMA to reduce detector saturation",2016,"Analytical and Bioanalytical Chemistry","408","14",,"3737","3749",,23,"10.1007/s00216-016-9458-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962556751&doi=10.1007%2fs00216-016-9458-3&partnerID=40&md5=b607f2a08d392e9912072d829ee0d658","Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia; Department of Forensic Medicine, Monash University, Melbourne, VIC  3006, Australia","Di Rago, M., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia, Department of Forensic Medicine, Monash University, Melbourne, VIC  3006, Australia; Chu, M., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia; Rodda, L.N., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia, Department of Forensic Medicine, Monash University, Melbourne, VIC  3006, Australia; Jenkins, E., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia; Kotsos, A., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia; Gerostamoulos, D., Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Melbourne, VIC  3006, Australia, Department of Forensic Medicine, Monash University, Melbourne, VIC  3006, Australia","Carbon-13; Drugs and driving; Drugs of abuse; LC-MS/MS; Oral fluid","Carbon; Data handling; Forensic science; Isotopes; Laws and legislation; Turnaround time; Carbon-13; Drugs and driving; Drugs of abuse; LC-MS/MS; Oral fluids; Drug products; carbon; methamphetamine; midomafetamine; street drug; chemistry; human; liquid chromatography; procedures; saliva; tandem mass spectrometry; Carbon Isotopes; Chromatography, Liquid; Humans; Methamphetamine; N-Methyl-3,4-methylenedioxyamphetamine; Saliva; Street Drugs; Tandem Mass Spectrometry","Di Rago, M.; Victorian Institute of Forensic Medicine—Toxicology, 65 Kavanagh St, Southbank, Australia; email: matthew.dirago@vifm.org",Article,"Final","",Scopus,2-s2.0-84962556751
"Shanks K.G., Behonick G.S.","55303382800;40160995600;","Death after use of the synthetic cannabinoid 5F-AMB",2016,"Forensic Science International","262",,,"e21","e24",,43,"10.1016/j.forsciint.2016.03.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961775078&doi=10.1016%2fj.forsciint.2016.03.004&partnerID=40&md5=faaaad93fb5eee0ec0fcc2f138280fd6","AIT Laboratories, Indianapolis, IN  46241, United States","Shanks, K.G., AIT Laboratories, Indianapolis, IN  46241, United States; Behonick, G.S., AIT Laboratories, Indianapolis, IN  46241, United States","5F-AMB; Death; LC/MS/MS; Synthetic cannabinoid","acetic acid ethyl ester; alcohol; cannabinoid derivative; drug metabolite; hexane; methyl 2 [1 (5 fluoropentyl) 1h indazole 3 carboxamido] 3 methylbutanoate; opiate derivative; oxycodone; oxymorphone; synthetic cannabinoid; unclassified drug; cannabinoid; designer drug; accidental death; adult; analytic method; Article; autopsy; blood level; case report; cause of death; chemical structure; controlled study; death; enzyme linked immunosorbent assay; gas chromatography; human; incense; intoxication; liquid chromatography; liquid liquid extraction; male; pH; priority journal; quadrupole mass spectrometry; structure analysis; synthetic cannabinoid toxicity; tandem mass spectrometry; time of flight mass spectrometry; toxicity testing; accident; blood; forensic toxicology; Accidents; Adult; Cannabinoids; Chromatography, Liquid; Designer Drugs; Forensic Toxicology; Humans; Liquid-Liquid Extraction; Male; Tandem Mass Spectrometry","Shanks, K.G.; AIT LaboratoriesUnited States; email: kshanks@aitlabs.com",Article,"Final","",Scopus,2-s2.0-84961775078
"Margalho C., Castanheira A., Real F.C., Gallardo E., López-Rivadulla M.","8655072100;6602526130;7005397317;57197920214;55910281900;","Determination of ""new psychoactive substances"" in postmortem matrices using microwave derivatization and gas chromatography-mass spectrometry",2016,"Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences","1020",,,"14","23",,23,"10.1016/j.jchromb.2016.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960932309&doi=10.1016%2fj.jchromb.2016.03.001&partnerID=40&md5=01efbd3fe480f0973c1be8fa4584237f","Instituto Nacional de Medicina Legal e Ciências Forenses, I.P. (INMLCF, I.P.)-Delegação do Centro, Coimbra, Portugal; Faculdade de Medicina da Universidade de Coimbra, Portugal; CICS-UBI-Centro de Investigação em Ciências da Saúde, Universidade da Beira Interior, Portugal; Servicio de Toxicología Forense, Instituto Universitario de Ciencias Forenses Universidad de Santiago de Compostela, Spain","Margalho, C., Instituto Nacional de Medicina Legal e Ciências Forenses, I.P. (INMLCF, I.P.)-Delegação do Centro, Coimbra, Portugal; Castanheira, A., Instituto Nacional de Medicina Legal e Ciências Forenses, I.P. (INMLCF, I.P.)-Delegação do Centro, Coimbra, Portugal; Real, F.C., Instituto Nacional de Medicina Legal e Ciências Forenses, I.P. (INMLCF, I.P.)-Delegação do Centro, Coimbra, Portugal, Faculdade de Medicina da Universidade de Coimbra, Portugal; Gallardo, E., CICS-UBI-Centro de Investigação em Ciências da Saúde, Universidade da Beira Interior, Portugal; López-Rivadulla, M., Servicio de Toxicología Forense, Instituto Universitario de Ciencias Forenses Universidad de Santiago de Compostela, Spain","Alternative biological matrices; Cathinones; Gas chromatography-mass spectrometry; Microwave fast derivatization; Phenethylamines","Chemical analysis; Chromatography; Commerce; Drug products; Extraction; Mass spectrometry; Medicine; Phase separation; Polyols; Spectrometry; Biological matrixes; Cathinones; Derivatizations; Gas chromatography-mass spectrometry; Phenethylamines; Gas chromatography; 1 (4 methoxyphenyl)propan 2 amine; 2 [2,5 dimethoxy 4 (ethylthio)phenyl]ethanamine; 2 [2,5 dimethoxy 4 (propylthio)phenyl]ethanamine; 2,5 dimethoxy 4 methylamphetamine; 2,5 dimethoxyphenethylamine; 4 bromo 2,5 dimethoxyphenethylamine; 4 iodo 2,5 dimethoxyphenethylamine; 4' methylmethcathinone; amphetamine; brolamfetamine; ephedrine; methcathinone; methedrone; norpseudoephedrine; psychotropic agent; unclassified drug; alkaloid; cathinone; phenethylamine derivative; psychotropic agent; accuracy; Article; autopsy; blood; controlled study; derivatization; ion monitoring; limit of detection; limit of quantitation; mass fragmentography; microwave fast derivatization; pericardial effusion; priority journal; qualitative analysis; quantitative analysis; solid phase extraction; vitreous body; chemistry; drug stability; forensic toxicology; human; mass fragmentography; microwave radiation; procedures; reproducibility; statistical model; Alkaloids; Drug Stability; Forensic Toxicology; Gas Chromatography-Mass Spectrometry; Humans; Limit of Detection; Linear Models; Microwaves; Phenethylamines; Psychotropic Drugs; Reproducibility of Results","Margalho, C.; Instituto Nacional de Medicina Legal e Ciências Forenses, Portugal; email: claudia.i.margalho@inmlcf.mj.pt",Article,"Final","",Scopus,2-s2.0-84960932309
"Broséus J., Gentile N., Esseiva P.","35762893100;29067786000;8660271000;","The cutting of cocaine and heroin: A critical review",2016,"Forensic Science International","262",,,"73","83",,109,"10.1016/j.forsciint.2016.02.033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960450441&doi=10.1016%2fj.forsciint.2016.02.033&partnerID=40&md5=f6b8a0c1a1acd663a7dc51f6733490f8","Ecole des Sciences Criminelles, Faculté de Droit, des Sciences Criminelles et d'Administration Publique, Université de Lausanne, Switzerland","Broséus, J., Ecole des Sciences Criminelles, Faculté de Droit, des Sciences Criminelles et d'Administration Publique, Université de Lausanne, Switzerland; Gentile, N., Ecole des Sciences Criminelles, Faculté de Droit, des Sciences Criminelles et d'Administration Publique, Université de Lausanne, Switzerland; Esseiva, P., Ecole des Sciences Criminelles, Faculté de Droit, des Sciences Criminelles et d'Administration Publique, Université de Lausanne, Switzerland","Adulterant; Diluent; Drug market; Drug policy; Illicit drug; Interdisciplinary","cocaine; diamorphine; diltiazem; griseofulvin; hydroxyzine; lactose; levamisole; lidocaine; mannitol; methaqualone; paracetamol; phenacetin; phenobarbital; procaine; quinine; sugar; cocaine; diamorphine; street drug; consumer; drug marketing; drug traffic; drug use; health service; human; priority journal; Review; seizure; standardization; chemistry; drug contamination; drug traffic; Cocaine; Drug Contamination; Drug Trafficking; Heroin; Humans; Street Drugs","Broséus, J.; Ecole des Sciences Criminelles, Switzerland; email: julian.broseus@unil.ch",Review,"Final","",Scopus,2-s2.0-84960450441
"Williams A.R.","57191039596;","Opportunities in Reform: Bioethics and Mental Health Ethics",2016,"Bioethics","30","4",,"221","226",,4,"10.1111/bioe.12210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945920886&doi=10.1111%2fbioe.12210&partnerID=40&md5=0c423b1660e3fd30ca60d48e78bbed4e",,"Williams, A.R.","Autonomy; Healthcare reform; Mental health ethics; Mental illness","bioethics; drug use; ethics; forensic psychiatry; health; health care policy; homeless person; human; international cooperation; legislation and jurisprudence; living will; medical ethics; Mental Disorders; mental health; mental patient; patient care; patient right; personal autonomy; research ethics; social exclusion; stereotyping; trends; United States; Advance Directives; Bioethical Issues; Commitment of Mentally Ill; Drug Users; Ethics, Medical; Ethics, Research; Global Health; Homeless Persons; Humans; Internationality; Mental Disorders; Mental Health; Mentally Ill Persons; Patient Care Team; Patient Protection and Affordable Care Act; Patient Rights; Personal Autonomy; Social Marginalization; Stereotyping; United States","Williams, A.R.; Division of Substance Abuse Columbia University Department of Psychiatry, 1051 Riverside Drive, Unit 66, United States; email: aw2879@cumc.columbia.edu",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84945920886
"Elliott C., Lamkin M.","7202077877;57058616100;","Restrict the recruitment of involuntarily committed patients for psychiatric research",2016,"JAMA Psychiatry","73","4",,"317","318",,4,"10.1001/jamapsychiatry.2015.3117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962867391&doi=10.1001%2fjamapsychiatry.2015.3117&partnerID=40&md5=943848f3dc0ef5ce8f75559fcce00a0f","Center for Bioethics, University of Minnesota, 410 Church St SE, Minneapolis, MN  55455-0346, United States; University of Tulsa, College of Law, John Rogers Hall, Tulsa, OK, United States","Elliott, C., Center for Bioethics, University of Minnesota, 410 Church St SE, Minneapolis, MN  55455-0346, United States; Lamkin, M., University of Tulsa, College of Law, John Rogers Hall, Tulsa, OK, United States",,"acute disease; authority; court; doctor patient relation; food and drug administration; government regulation; human; human rights; involuntary commitment; law; length of stay; mental health research; patient attitude; patient decision making; patient participation; patient selection; persuasive communication; practice guideline; prison; psychiatry; psychosis; psychosurgery; Short Survey; suicidal behavior; suicide; threat; vulnerable population; welfare; clinical trial (topic); cognition; decision making; ethics; forensic psychiatry; informed consent; legislation and jurisprudence; medicolegal aspect; mental capacity; mental disease; mental patient; Minnesota; patient selection; personal autonomy; persuasive communication; prisoner; psychiatry; psychology; Psychotic Disorders; research ethics; trends; United States; neuroleptic agent; psychotropic agent; Antipsychotic Agents; Clinical Trials as Topic; Coercion; Commitment of Mentally Ill; Decision Making; Ethics, Research; Humans; Informed Consent; Legislation, Medical; Mental Competency; Mental Disorders; Mentally Ill Persons; Minnesota; Patient Selection; Personal Autonomy; Prisoners; Psychiatry; Psychotic Disorders; Psychotropic Drugs; United States; Volition; Vulnerable Populations","Elliott, C.; Center for Bioethics, 410 Church St SE, United States; email: ellio023@tc.umn.edu",Short Survey,"Final","",Scopus,2-s2.0-84962867391
"Malve H.","40361368200;","Forensic pharmacology: An important and evolving subspecialty needs recognition in India",2016,"Journal of Pharmacy and Bioallied Sciences","8","2",,"92","97",,8,"10.4103/0975-7406.171698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962388473&doi=10.4103%2f0975-7406.171698&partnerID=40&md5=7af8bfcab1ff687b3e098bf36b8f65b6","Lead Medical, Asia Pacific Region, Ferring Pharmaceuticals Pvt. Ltd, Elphinstone (West), Mumbai, India","Malve, H., Lead Medical, Asia Pacific Region, Ferring Pharmaceuticals Pvt. Ltd, Elphinstone (West), Mumbai, India","Doping; drug abuse; forensic medicine; medico-legal; toxicology","alcohol; blood analysis; career planning; criminal law; death; doping; driving ability; drug abuse; drug exposure; drug interaction; drug surveillance program; ecotoxicology; environmental exposure; forensic medicine; forensic pharmacology; incidence; India; injury; jurisprudence; legal aspect; medical specialist; medicolegal aspect; off label drug use; pharmacodynamics; pharmacokinetics; priority journal; Review; skill; sports medicine; work experience","Malve, H.; Lead Medical, India; email: dr.harshad.malve@gmail.com",Review,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84962388473
"Passie T., Benzenhöfer U.","6602455372;6701488469;","The history of MDMA as an underground drug in the United States, 1960–1979",2016,"Journal of Psychoactive Drugs","48","2",,"67","75",,14,"10.1080/02791072.2015.1128580","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961200430&doi=10.1080%2f02791072.2015.1128580&partnerID=40&md5=557baf3b9a1e7a7b223fe794cf76faf2","Senckenberg Institute of History and Ethics in Medicine, Goethe University Frankfurt/Main, Frankfurt am Main, Germany; Senckenberg Institute of History and Ethics in Medicine, Goethe University Frankfurt/Main, Frankfurt am Main, Germany","Passie, T., Senckenberg Institute of History and Ethics in Medicine, Goethe University Frankfurt/Main, Frankfurt am Main, Germany; Benzenhöfer, U., Senckenberg Institute of History and Ethics in Medicine, Goethe University Frankfurt/Main, Frankfurt am Main, Germany","Ecstasy; Entactogens; MDA; MDMA","3,4 methylenedioxymethamphetamine; recreational drug; street drug; midomafetamine; psychedelic agent; alcohol intoxication; Article; drug screening; geographic distribution; health survey; history of medicine; psychotherapy; public health; seizure; substance use; United States; Canada; history; human; Canada; Hallucinogens; History, 20th Century; Humans; N-Methyl-3,4-methylenedioxyamphetamine; Street Drugs; United States","Passie, T.; Senckenberg Institute of History and Ethics in Medicine, Paul-Ehrlich-Strasse 20-22, Germany; email: dr.passie@gmx.de",Article,"Final","",Scopus,2-s2.0-84961200430
"Griffiths A., Johnston M., Hadley L.","56642366100;56642291400;56642542200;","MDPV in Queensland Drivers",2016,"Australian Journal of Forensic Sciences","48","2",,"222","229",,6,"10.1080/00450618.2015.1034778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959100833&doi=10.1080%2f00450618.2015.1034778&partnerID=40&md5=c1cc91b23c0690c5ac326d8c3993b9a3","Department of Health, Forensic Toxicology Laboratory, Forensic and Scientific Services, Health Support Queensland, Brisbane, QLD, Australia","Griffiths, A., Department of Health, Forensic Toxicology Laboratory, Forensic and Scientific Services, Health Support Queensland, Brisbane, QLD, Australia; Johnston, M., Department of Health, Forensic Toxicology Laboratory, Forensic and Scientific Services, Health Support Queensland, Brisbane, QLD, Australia; Hadley, L., Department of Health, Forensic Toxicology Laboratory, Forensic and Scientific Services, Health Support Queensland, Brisbane, QLD, Australia","blood; drugs and drivers; MDPV; Queensland; synthetics","3,4 methylenedioxypyrovalerone; central stimulant agent; illicit drug; unclassified drug; adult; Article; Australia; blood analysis; driver; driving ability; female; geographic distribution; human; immunoassay; liquid chromatography; major clinical study; male; mass fragmentography; police; prevalence; quantitative analysis; tandem mass spectrometry; traffic accident","Griffiths, A.; Department of Health, Australia; email: andrewj.griffiths@health.qld.gov.au",Article,"Final","",Scopus,2-s2.0-84959100833
"Jamey C., Kintz P., Raul J.-S.","6602437172;16740075400;6603947627;","Levamisole and cocaine: An association to follow-up [Lévamisole et cocaïne: Une association à surveiller]",2016,"Toxicologie Analytique et Clinique","28","1",,"64","70",,1,"10.1016/j.toxac.2015.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999465912&doi=10.1016%2fj.toxac.2015.12.003&partnerID=40&md5=3165c56908b46a5a39adb241145cb004","Laboratoire de Toxicologie, Institut de Médecine Légale, 11, rue Humann, Strasbourg, 67000, France","Jamey, C., Laboratoire de Toxicologie, Institut de Médecine Légale, 11, rue Humann, Strasbourg, 67000, France; Kintz, P., Laboratoire de Toxicologie, Institut de Médecine Légale, 11, rue Humann, Strasbourg, 67000, France; Raul, J.-S., Laboratoire de Toxicologie, Institut de Médecine Légale, 11, rue Humann, Strasbourg, 67000, France","Adulterant; Association; Cocaine; Contamination; Levamisole","benzoylecgonine; cocaine; ecgonine; levamisole; veterinary drug; abdominal pain; Article; blood analysis; dizziness; follow up; headache; hematologic disease; intoxication; liquid chromatography; mass spectrometry; myalgia; seizure; urinalysis","Jamey, C.; Laboratoire de Toxicologie, 11, rue Humann, France; email: c.jam@laposte.net",Article,"Final","",Scopus,2-s2.0-84999465912
