Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Weber C., Pusch S., Schollmeyer D., Münster-Müller S., Pütz M., Opatz T.",57189573373;15075181700;7004006550;57189583675;23486445600;6603054459;,Characterization of the synthetic cannabinoid MDMB-CHMCZCA,2016,Beilstein Journal of Organic Chemistry,12,,,2808,2815,,15,10.3762/bjoc.12.279,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008177673&doi=10.3762%2fbjoc.12.279&partnerID=40&md5=038b1ddf483c6fa3f77b3095df71b1fc,"Johannes Gutenberg University Mainz, Institute of Organic Chemistry, Duesbergweg 10-14, Mainz, 55128, Germany; Bundeskriminalamt - Federal Criminal Police Office (BKA), Forensic Science Institute, KT 45 - Toxicology, Äppelallee 45, Wiesbaden, 65203, Germany","Weber, C., Johannes Gutenberg University Mainz, Institute of Organic Chemistry, Duesbergweg 10-14, Mainz, 55128, Germany; Pusch, S., Johannes Gutenberg University Mainz, Institute of Organic Chemistry, Duesbergweg 10-14, Mainz, 55128, Germany; Schollmeyer, D., Johannes Gutenberg University Mainz, Institute of Organic Chemistry, Duesbergweg 10-14, Mainz, 55128, Germany; Münster-Müller, S., Bundeskriminalamt - Federal Criminal Police Office (BKA), Forensic Science Institute, KT 45 - Toxicology, Äppelallee 45, Wiesbaden, 65203, Germany; Pütz, M., Bundeskriminalamt - Federal Criminal Police Office (BKA), Forensic Science Institute, KT 45 - Toxicology, Äppelallee 45, Wiesbaden, 65203, Germany; Opatz, T., Johannes Gutenberg University Mainz, Institute of Organic Chemistry, Duesbergweg 10-14, Mainz, 55128, Germany",Chiral HPLC; ECD spectroscopy; NPS; Synthetic cannabinoids; VCD spectroscopy,,"Pütz, M.; Bundeskriminalamt - Federal Criminal Police Office (BKA), Äppelallee 45, Germany; email: michael.puetz@bka.bund.de",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85008177673,,IFSMS 2019,Drugs,Drugs
"Krengel F., Herrera Santoyo J., Olivera Flores T.D.J., Chávez Ávila V.M., Pérez Flores F.J., Reyes Chilpa R.",57192253083;22634392100;12799187600;56757059600;7801486170;6701642761;,Quantification of Anti-Addictive Alkaloids Ibogaine and Voacangine in In Vivo- and In Vitro-Grown Plants of Two Mexican Tabernaemontana Species,2016,Chemistry and Biodiversity,13,12,,1730,1737,,15,10.1002/cbdv.201600146,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002263514&doi=10.1002%2fcbdv.201600146&partnerID=40&md5=af941e567a0960d3a343f64f09b3a0d8,"Facultad de Ciencias, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Instituto de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Facultad de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Instituto de Biología, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico","Krengel, F., Facultad de Ciencias, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico, Instituto de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Herrera Santoyo, J., Facultad de Ciencias, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Olivera Flores, T.D.J., Facultad de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Chávez Ávila, V.M., Instituto de Biología, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Pérez Flores, F.J., Instituto de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico; Reyes Chilpa, R., Instituto de Química, Universidad Nacional Autónoma de México (UNAM), Av. Universidad 3000, Circuito Exterior S/N, Delegación Coyoacán, C.P. 04510, Ciudad Universitaria, Ciudad de México, Mexico",Ibogaine; Monoterpenoid indole alkaloid; Plant tissue culture; Somatic embryogenesis; Tabernaemontana alba; Tabernaemontana arborea; Voacangine,"10 hydroxycoronaridine; alkaloid; apparicine; coronaridine; drugs used in the treatment of addiction; ibogaine; ibogamine; n,n dimethyltryptamine; norseredamine; pericyclivine; unclassified drug; voacangine; vobasine; vobasinol; ibogaine; voacangine; Article; bark; callus (plant); in vitro study; in vivo study; mass fragmentography; nonhuman; plant growth; plant regeneration; plant root; plantlet; somatic embryogenesis; Tabernaemontana; Tabernaemontana alba; Tabernaemontana arborea; analogs and derivatives; biosynthesis; chemistry; Mexico; species difference; Tabernaemontana; Ibogaine; Mexico; Species Specificity; Tabernaemontana",,Article,Final,,Scopus,2-s2.0-85002263514,,IFSMS 2019,Drugs,Drugs
"Boles T.H., Wells M.J.M.",36167922500;57203178380;,Analysis of amphetamine and methamphetamine in municipal wastewater influent and effluent using weak cation-exchange SPE and LC-MS/MS,2016,Electrophoresis,37,23-24,,3101,3108,,15,10.1002/elps.201600271,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994850944&doi=10.1002%2felps.201600271&partnerID=40&md5=ca42f5b5da0ef659ed9a7642c63be478,"School of Environmental Studies, Tennessee Technological University, Cookeville, TN, United States; Department of Chemistry, Tennessee Technological University, Cookeville, TN, United States; EnviroChem Services, Cookeville, TN, United States; Center for the Management, Utilization and Protection of Water Resources, Tennessee Technological University, Cookeville, TN, United States","Boles, T.H., School of Environmental Studies, Tennessee Technological University, Cookeville, TN, United States, Department of Chemistry, Tennessee Technological University, Cookeville, TN, United States; Wells, M.J.M., EnviroChem Services, Cookeville, TN, United States, Center for the Management, Utilization and Protection of Water Resources, Tennessee Technological University, Cookeville, TN, United States",Amphetamine-type stimulants; Environmental impact of drug abuse; Illicit drugs; Pharmaceuticals and personal care products; Ultraviolet disinfection,"amphetamine; methamphetamine; sorbent; amphetamine; cation exchange resin; methamphetamine; waste water; water pollutant; Article; chemical parameters; concentration (parameters); controlled study; effluent; liquid chromatography; mass spectrometry; solid phase extraction; standard; waste water; water contamination; water sampling; analysis; chemistry; isolation and purification; limit of detection; liquid chromatography; procedures; reproducibility; solid phase extraction; statistical model; tandem mass spectrometry; waste water; water pollutant; Amphetamine; Cation Exchange Resins; Chromatography, Liquid; Limit of Detection; Linear Models; Methamphetamine; Reproducibility of Results; Solid Phase Extraction; Tandem Mass Spectrometry; Waste Water; Water Pollutants, Chemical","Wells, M.J.M.; EnviroChem ServicesUnited States; email: mjmwells@tntech.edu",Article,Final,,Scopus,2-s2.0-84994850944,,IFSMS 2019,Drugs,Drugs
"Chen P.-S., Chen S.-H., Chen J.-H., Haung W.-Y., Liu H.-T., Kong P.-H., Yang O.H.-Y.",13103571600;55633178100;56539503100;56067428500;57191841378;56539455700;57191846627;,Modifier-assisted differential mobility–tandem mass spectrometry method for detection and quantification of amphetamine-type stimulants in urine,2016,Analytica Chimica Acta,946,,,1,8,,15,10.1016/j.aca.2016.09.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994157691&doi=10.1016%2fj.aca.2016.09.027&partnerID=40&md5=7f52af990ac5b6212bffe137d8f7ab38,"Department and Graduate Institute of Forensic Medicine, College of Medicine, National Taiwan University, Taiwan; Forensic and Clinical Toxicology Center, National Taiwan University College of Medicine and National Taiwan University Hospital, Taiwan; Department of Chemistry, Texas A&M University, College StationTX, United States; Graduate Institute of Toxicology, College of Medicine, National Taiwan University, Taiwan; SCIEX, Taiwan","Chen, P.-S., Department and Graduate Institute of Forensic Medicine, College of Medicine, National Taiwan University, Taiwan, Forensic and Clinical Toxicology Center, National Taiwan University College of Medicine and National Taiwan University Hospital, Taiwan; Chen, S.-H., Department of Chemistry, Texas A&M University, College StationTX, United States; Chen, J.-H., Department and Graduate Institute of Forensic Medicine, College of Medicine, National Taiwan University, Taiwan, Forensic and Clinical Toxicology Center, National Taiwan University College of Medicine and National Taiwan University Hospital, Taiwan; Haung, W.-Y., Department and Graduate Institute of Forensic Medicine, College of Medicine, National Taiwan University, Taiwan, Forensic and Clinical Toxicology Center, National Taiwan University College of Medicine and National Taiwan University Hospital, Taiwan; Liu, H.-T., Graduate Institute of Toxicology, College of Medicine, National Taiwan University, Taiwan; Kong, P.-H., Department and Graduate Institute of Forensic Medicine, College of Medicine, National Taiwan University, Taiwan; Yang, O.H.-Y., SCIEX, Taiwan",Amphetamine-type stimulants; Differential mobility spectrometry; Drug of abuse; Liquid chromatography; Mass spectrometry; Urine,"Argon; Body fluids; Carbon; Carbon dioxide; Carrier concentration; Chemical detection; Chromatography; Electric fields; Gas chromatography; Gases; Helium; Inert gases; Liquid chromatography; Mass spectrometry; Nitrogen; Spectrometry; Amphetamine-type stimulants; Chromatographic separations; Detection and quantifications; Differential mobility spectrometries; Differential Mobility Spectrometry; Drug of abuse; Three orders of magnitude; Urine; Quality control; 3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; 4 methoxyamphetamine; 4 methoxymethamphetamine; amphetamine; amphetamine derivative; argon; carbon dioxide; helium; methamphetamine; methanol; n ethyl 3,4 methylenedioxyamphetamine; n ethylamphetamine; nitrogen; pseudoephedrine; central stimulant agent; amphetamine abuse; Article; controlled study; differential mobility spectrometry; feasibility study; female; human; intermethod comparison; limit of detection; liquid chromatography; male; mass spectrometry; measurement accuracy; measurement precision; priority journal; process optimization; quantitative analysis; reliability; sensitivity analysis; tandem mass spectrometry; temperature; urine sampling; chemistry; isolation and purification; procedures; tandem mass spectrometry; urinalysis; urine; Amphetamine; Central Nervous System Stimulants; Chromatography, Liquid; Humans; Methanol; Nitrogen; Tandem Mass Spectrometry; Temperature; Urinalysis","Chen, P.-S.; Department and Graduate Institute of Forensic Medicine, Taiwan; email: paishanchen@ntu.edu.tw",Article,Final,,Scopus,2-s2.0-84994157691,,IFSMS 2019,Drugs,Drugs
"Lu D., Lu F., Pang G.",57189506008;8937315400;8345234000;,A novel tetrahydrocannabinol electrochemical nano immunosensor based on horseradish peroxidase and Double-Layer gold nanoparticles,2016,Molecules,21,10,21101377,,,,15,10.3390/molecules21101377,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992756786&doi=10.3390%2fmolecules21101377&partnerID=40&md5=d278b7e8aee95497530f98443a82c298,"College of Biotechnology, Tianjin University of Science and Technology, Tianjin, 300457, China; Key Laboratory of Industrial Fermentation Microbiology, Ministry of Education, Tianjin, 300457, China; College of Biotechnology and Food Science, Tianjin University of Commerce, Tianjin, 300314, China; Tianjin Key Laboratory of Food Biotechnology, Tianjin, 300314, China","Lu, D., College of Biotechnology, Tianjin University of Science and Technology, Tianjin, 300457, China, Key Laboratory of Industrial Fermentation Microbiology, Ministry of Education, Tianjin, 300457, China, College of Biotechnology and Food Science, Tianjin University of Commerce, Tianjin, 300314, China, Tianjin Key Laboratory of Food Biotechnology, Tianjin, 300314, China; Lu, F., College of Biotechnology, Tianjin University of Science and Technology, Tianjin, 300457, China, Key Laboratory of Industrial Fermentation Microbiology, Ministry of Education, Tianjin, 300457, China; Pang, G., College of Biotechnology, Tianjin University of Science and Technology, Tianjin, 300457, China, Key Laboratory of Industrial Fermentation Microbiology, Ministry of Education, Tianjin, 300457, China, College of Biotechnology and Food Science, Tianjin University of Commerce, Tianjin, 300314, China, Tianjin Key Laboratory of Food Biotechnology, Tianjin, 300314, China",Amperometric i-T curve method; Electrochemical; Gold nanoparticles (gnps); Immunosensor; Tetrahydrocannabinol (thc),"chitosan; dronabinol; gold; horseradish peroxidase; horseradish peroxidase-coupled gold; metal nanoparticle; monoclonal antibody; animal; Bagg albino mouse; chemistry; electrochemical analysis; genetic procedures; immunology; limit of detection; metabolism; mouse; procedures; transmission electron microscopy; Animals; Antibodies, Monoclonal; Biosensing Techniques; Chitosan; Dronabinol; Electrochemical Techniques; Gold; Horseradish Peroxidase; Limit of Detection; Metal Nanoparticles; Mice; Mice, Inbred BALB C; Microscopy, Electron, Transmission","Pang, G.; College of Biotechnology, China; email: pgc@tjcu.edu.cn",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84992756786,,IFSMS 2019,Drugs,Drugs
"Wright J., Edwards J., Walker S.",57191364165;7404534887;57191361657;,Exposures associated with clandestine methamphetamine drug laboratories in Australia,2016,Reviews on Environmental Health,31,3,,329,352,,15,10.1515/reveh-2016-0017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989196020&doi=10.1515%2freveh-2016-0017&partnerID=40&md5=d75ecf5de75ca502b6025b4f7cca7f69,"Health and Environment, School of the Environment, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Chemical and Physical Sciences, Flinders University, Adelaide, SA, Australia","Wright, J., Health and Environment, School of the Environment, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Edwards, J., Health and Environment, School of the Environment, Flinders University, GPO Box 2100, Adelaide, SA  5001, Australia; Walker, S., Chemical and Physical Sciences, Flinders University, Adelaide, SA, Australia",Biological monitoring; Clandestine drug manufacture; Drugs of abuse; Exposure,air pollutant; dangerous goods; methamphetamine; street drug; adverse effects; air pollutant; Australia; dangerous goods; environmental exposure; environmental monitoring; housing; human; laboratory; synthesis; toxicity; Air Pollutants; Australia; Environmental Exposure; Environmental Monitoring; Hazardous Substances; Housing; Humans; Laboratories; Methamphetamine; Street Drugs,"Wright, J.; Health and Environment, GPO Box 2100, Australia; email: jackie@enrisks.com.au",Article,Final,,Scopus,2-s2.0-84989196020,,IFSMS 2019,Drugs,Drugs
"Styszko K., Dudarska A., Zuba D.",36722314600;57190019509;6602085005;,The Presence of Stimulant Drugs in Wastewater from Krakow (Poland): A Snapshot,2016,Bulletin of Environmental Contamination and Toxicology,97,3,,310,315,,15,10.1007/s00128-016-1869-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976479998&doi=10.1007%2fs00128-016-1869-5&partnerID=40&md5=1acef34b92777cd06ae400000d792739,"Department of Coal Chemistry and Environmental Sciences, AGH University of Science and Technology, Al. Mickiewicza 30, Krakow, 30-059, Poland; Institute of Forensic Research, Westerplatte 9, Krakow, 31-033, Poland","Styszko, K., Department of Coal Chemistry and Environmental Sciences, AGH University of Science and Technology, Al. Mickiewicza 30, Krakow, 30-059, Poland; Dudarska, A., Institute of Forensic Research, Westerplatte 9, Krakow, 31-033, Poland; Zuba, D., Institute of Forensic Research, Westerplatte 9, Krakow, 31-033, Poland",Illicit drugs; LC–ESI–QTOF–MS; Solid phase extraction; Wastewater analysis,"Drug products; Phase separation; Wastewater treatment; Environmental loads; Illicit drug; Solid-phase extraction; Stimulant drug; Wastewater analysis; Wastewater treatment plants; Extraction; 4' methylmethcathinone; methamphetamine; street drug; waste water; water pollutant; analogs and derivatives; analysis; chemistry; environmental monitoring; Poland; procedures; solid phase extraction; substance abuse; Substance-Related Disorders; waste water; water pollutant; Environmental Monitoring; Methamphetamine; Poland; Solid Phase Extraction; Street Drugs; Substance Abuse Detection; Substance-Related Disorders; Waste Water; Water Pollutants, Chemical","Styszko, K.; Department of Coal Chemistry and Environmental Sciences, Al. Mickiewicza 30, Poland; email: styszko@agh.edu.pl",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84976479998,,IFSMS 2019,Drugs,Drugs
"Boidi M.F., Queirolo R., Cruz J.M.",57191416282;56926812800;36650284800;,Cannabis consumption patterns among frequent consumers in Uruguay,2016,International Journal of Drug Policy,34,,,34,40,,15,10.1016/j.drugpo.2016.05.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989866911&doi=10.1016%2fj.drugpo.2016.05.008&partnerID=40&md5=fe622a4b899fa7727f70a482ab54286b,"Insights Research & Consulting, Canelones, Uruguay; Department of Social and Political Sciences, Universidad Católica del Uruguay, Montevideo, Uruguay; Kimberly Green Latin American and Caribbean Center, Florida International University, Miami, FL, United States","Boidi, M.F., Insights Research & Consulting, Canelones, Uruguay; Queirolo, R., Department of Social and Political Sciences, Universidad Católica del Uruguay, Montevideo, Uruguay; Cruz, J.M., Kimberly Green Latin American and Caribbean Center, Florida International University, Miami, FL, United States",Cannabis regulation; Respondent driven sampling; Uruguay,adult; Article; cannabis use; drug control; drug traffic; female; government regulation; human; male; middle aged; priority journal; Uruguayan; adolescent; cannabis smoking; commercial phenomena; economics; epidemiology; legislation and jurisprudence; questionnaire; statistics and numerical data; supply and distribution; Uruguay; young adult; cannabis; street drug; Adolescent; Adult; Cannabis; Commerce; Drug and Narcotic Control; Female; Humans; Male; Marijuana Smoking; Middle Aged; Street Drugs; Surveys and Questionnaires; Uruguay; Young Adult,"Boidi, M.F.; Insights Research & ConsultingUruguay; email: fboidi@insightsresearchandconsulting.com",Article,Final,,Scopus,2-s2.0-84989866911,,IFSMS 2019,Drugs,Drugs
"Indorato F., Romano G., Barbera N.",55359275300;7201357832;7004423813;,Levamisole-adulterated cocaine: Two fatal case reports and evaluation of possible cocaine toxicity potentiation,2016,Forensic Science International,265,,,103,106,,15,10.1016/j.forsciint.2016.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956900618&doi=10.1016%2fj.forsciint.2016.01.005&partnerID=40&md5=da1e29327eb0ad6986f8ca90945a7159,"Department G.F. Ingrassia, Laboratory of Forensic Toxicology, University of Catania, Italy","Indorato, F., Department G.F. Ingrassia, Laboratory of Forensic Toxicology, University of Catania, Italy; Romano, G., Department G.F. Ingrassia, Laboratory of Forensic Toxicology, University of Catania, Italy; Barbera, N., Department G.F. Ingrassia, Laboratory of Forensic Toxicology, University of Catania, Italy",Adulterant; Cocaine; Drug-related death; Forensic toxicology; Levamisole; Toxicity,"amphetamine derivative; barbituric acid derivative; benzodiazepine derivative; benzoylecgonine; cannabinoid; cocaine; levamisole; methadone; opiate; tricyclic antidepressant agent; levamisole; adult; ambulance; Article; autopsy; cause of death; coronary artery atherosclerosis; focal glomerulosclerosis; heart weight; human; human tissue; lung edema; male; nausea; priority journal; resuscitation; thorax pain; case report; cocaine dependence; complication; diagnosis; differential diagnosis; drug contamination; fatality; forensic toxicology; Adult; Cocaine-Related Disorders; Diagnosis, Differential; Drug Contamination; Fatal Outcome; Forensic Toxicology; Humans; Levamisole; Male; Poisoning","Indorato, F.; Department G.F. Ingrassia, Italy; email: fra.indorato@gmail.com",Article,Final,,Scopus,2-s2.0-84956900618,,IFSMS 2019,Drugs,Drugs
"Liu J., Liu Y., Pan Y.-J., Zu Y.-G., Tang Z.-H.",56396070300;56206599200;56395800100;7006348832;7403300069;,Determination of Alkaloids in Catharanthus roseus and Vinca minor by High-Performance Liquid Chromatography–Tandem Mass Spectrometry,2016,Analytical Letters,49,8,,1143,1153,,15,10.1080/00032719.2015.1094664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964733873&doi=10.1080%2f00032719.2015.1094664&partnerID=40&md5=f8dd4c12947ecc0c6fecf271b0f717f6,"Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China","Liu, J., Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China; Liu, Y., Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China; Pan, Y.-J., Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China; Zu, Y.-G., Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China; Tang, Z.-H., Key Laboratory of Plant Ecology, Northeast Forestry University, Harbin, China",Alkaloids; Catharanthus roseus; liquid chromatography–tandem mass spectrometry; Vinca minor,,"Tang, Z.-H.; Key Laboratory of Plant Ecology, China; email: tangzh@nefu.edu.cn",Article,Final,,Scopus,2-s2.0-84964733873,,IFSMS 2019,Drugs,Drugs
"Valle D.L., Jr., Puzon J.J.M., Cabrera E.C., Rivera W.L.",36341583100;26434375800;7006129606;7004387097;,Thin Layer Chromatography-Bioautography and Gas Chromatography-Mass Spectrometry of Antimicrobial Leaf Extracts from Philippine Piper betle L. against Multidrug-Resistant Bacteria,2016,Evidence-based Complementary and Alternative Medicine,2016,,4976791,,,,15,10.1155/2016/4976791,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979920513&doi=10.1155%2f2016%2f4976791&partnerID=40&md5=ac083ff734fd233e5b779fcfda043220,"Institute of Biology, College of Science, University of the Philippines, Diliman, Quezon City, 1101, Philippines; Natural Sciences Research Institute, University of the Philippines, Diliman, Quezon City, 1101, Philippines; Biology Department, De La Salle University, Taft Avenue, Manila, 1004, Philippines","Valle, D.L., Jr., Institute of Biology, College of Science, University of the Philippines, Diliman, Quezon City, 1101, Philippines; Puzon, J.J.M., Institute of Biology, College of Science, University of the Philippines, Diliman, Quezon City, 1101, Philippines, Natural Sciences Research Institute, University of the Philippines, Diliman, Quezon City, 1101, Philippines; Cabrera, E.C., Biology Department, De La Salle University, Taft Avenue, Manila, 1004, Philippines; Rivera, W.L., Institute of Biology, College of Science, University of the Philippines, Diliman, Quezon City, 1101, Philippines, Natural Sciences Research Institute, University of the Philippines, Diliman, Quezon City, 1101, Philippines",,3 fluoro 2 propynenitrite; 4 (2 propenyl)phenol; antibiotic agent; betel extract; diazoacetic acid ethyl ester; eugenol; heptafluorobutyrate; metallo beta lactamase; tris(trifluoromethyl)phosphine; unclassified drug; Acinetobacter baumannii; antibiotic resistance; Article; bacterial strain; carbapenem resistant Enterobacteriaceae; chemical composition; Klebsiella pneumoniae; mass fragmentography; methicillin resistant Staphylococcus aureus; multidrug resistance; nonhuman; Piper betle; plant leaf; thin layer chromatography; thin layer chromatography bioautography; ultraviolet radiation; vancomycin resistant Enterococcus,"Rivera, W.L.; Institute of Biology, Philippines; email: wlrivera@science.upd.edu.ph",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84979920513,,IFSMS 2019,Drugs,Drugs
"Mao K., Yang Z., Du P., Xu Z., Wang Z., Li X.",56405195000;57411789900;57204718746;56194091700;57190137636;16029200900;,G-quadruplex-hemin DNAzyme molecular beacon probe for the detection of methamphetamine,2016,RSC Advances,6,67,,62754,62759,,15,10.1039/c6ra04912e,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977657756&doi=10.1039%2fc6ra04912e&partnerID=40&md5=41f8bf799fa871f32aa8688ff2cf0651,"Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China; Division of Biomedical Engineering, School of Engineering, University of Glasgow, Oakfield Road, Glasgow, G12 8LT, United Kingdom; Department of Chemistry, University of Bath, Claverton Down, Bath, BA2 7AY, United Kingdom","Mao, K., Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China; Yang, Z., Division of Biomedical Engineering, School of Engineering, University of Glasgow, Oakfield Road, Glasgow, G12 8LT, United Kingdom, Department of Chemistry, University of Bath, Claverton Down, Bath, BA2 7AY, United Kingdom; Du, P., Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China; Xu, Z., Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China; Wang, Z., Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China; Li, X., Laboratory for Earth Surface Processes, College of Urban and Environmental Sciences, Peking University, Beijing, 100871, China",,Biosensors; Body fluids; Colorimetry; Cost effectiveness; Liquid chromatography; Probes; Biological samples; Cost effective; Detection limits; Environmental matrixes; Label-free biosensor; Molecular beacon; Optimized conditions; Peroxidase activities; Drug products,"Li, X.; Laboratory for Earth Surface Processes, China; email: xli@urban.pku.edu.cn",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84977657756,,IFSMS 2019,Drugs,Drugs
