Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Kerrigan S., Savage M., Cavazos C., Bella P.",56269322800;57158676100;57159972500;57159380600;,Thermal degradation of synthetic cathinones: Implications for forensic toxicology,2016,Journal of Analytical Toxicology,40,1,bkv099,1,11,NA,46,10.1093/jat/bkv099,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960131305&doi=10.1093%2fjat%2fbkv099&partnerID=40&md5=8c7e743a92e005a4ad6412e4d9cfb808,"Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Box 2525, 1003 Bowers Boulevard, Huntsville, TX  77341, United States","Kerrigan, S., Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Box 2525, 1003 Bowers Boulevard, Huntsville, TX  77341, United States; Savage, M., Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Box 2525, 1003 Bowers Boulevard, Huntsville, TX  77341, United States; Cavazos, C., Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Box 2525, 1003 Bowers Boulevard, Huntsville, TX  77341, United States; Bella, P., Department of Forensic Science, College of Criminal Justice, Sam Houston State University, Box 2525, 1003 Bowers Boulevard, Huntsville, TX  77341, United States",NA,4 ethylmethcathinone; 4 methyl alpha pyrrolidinobutiophenone; 4' methylmethcathinone; buphedrone; butylone; cathinone; enamine; ethylone; flephedrone; hydrogen; methcathinone; methedrone; methylone; naphyrone; pentedrone; pentylone; pyrovalerone; pyrrolidine derivative; unclassified drug; amphetamine derivative; central stimulant agent; designer drug; propiophenone derivative; street drug; Article; concentration (parameters); decomposition; enzyme active site; enzyme degradation; enzyme stability; forensic toxicology; mass fragmentography; oxidation; temperature; toxicity testing; chemistry; drug stability; mass fragmentography; oxidation reduction reaction; Amphetamines; Central Nervous System Stimulants; Designer Drugs; Drug Stability; Forensic Toxicology; Gas Chromatography-Mass Spectrometry; Oxidation-Reduction; Propiophenones; Street Drugs; Temperature,"Kerrigan, S.; Department of Forensic Science, Box 2525, 1003 Bowers Boulevard, United States; email: sarah.kerrigan@shsu.edu",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-84960131305,,IFSMS 2016,Drugs,Drugs
"Poklis J.L., Wolf C.E., Eljordi O.I., Liu K., Zhang S., Poklis A.",57202567867;16209748500;56458982800;56331183100;57046929400;7005567813;,Analysis of the First- and Second-Generation Raving Dragon Novelty Bath Salts Containing Methylone and Pentedrone,2015,Journal of Forensic Sciences,60,s1,NA,S234,S240,NA,9,10.1111/1556-4029.12629,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923967142&doi=10.1111%2f1556-4029.12629&partnerID=40&md5=46e3410614f7eddd82612ae3787ecf52,"Department of Pharmacology and Toxicology, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States; Department of Pathology, Virginia Commonwealth University, 800 E. Leigh Street, Richmond, VA, United States; Department of Forensic Science, Virginia Commonwealth University, 1015 Floyd Avenue, Richmond, VA, United States; Department of Medicenal Chemistry, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States","Poklis, J.L., Department of Pharmacology and Toxicology, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States; Wolf, C.E., Department of Pathology, Virginia Commonwealth University, 800 E. Leigh Street, Richmond, VA, United States, Department of Forensic Science, Virginia Commonwealth University, 1015 Floyd Avenue, Richmond, VA, United States; Eljordi, O.I., Department of Forensic Science, Virginia Commonwealth University, 1015 Floyd Avenue, Richmond, VA, United States; Liu, K., Department of Medicenal Chemistry, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States; Zhang, S., Department of Medicenal Chemistry, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States; Poklis, A., Department of Pharmacology and Toxicology, Virginia Commonwealth University, 410 North 12th Street, Richmond, VA, United States, Department of Pathology, Virginia Commonwealth University, 800 E. Leigh Street, Richmond, VA, United States, Department of Forensic Science, Virginia Commonwealth University, 1015 Floyd Avenue, Richmond, VA, United States",Bath salts; Forensic science; IR; Mass spectroscopy; Methylone; NMR; Pentedrone; UV-visible,"alkanone; designer drug; methamphetamine; methylamine; methylone; pentedrone; analogs and derivatives; chemistry; infrared spectrophotometry; mass spectrometry; nuclear magnetic resonance spectroscopy; procedures; Designer Drugs; Magnetic Resonance Spectroscopy; Mass Spectrometry; Methamphetamine; Methylamines; Pentanones; Spectrophotometry, Infrared","Poklis, J.L.; Department of Pharmacology and Toxicology, Virginia Commonwealth University, Box 980613, United States",Article,Final,NA,Scopus,2-s2.0-84923967142,,IFSMS 2016,Drugs,Drugs
"Qian Z., Jia W., Li T., Liu C., Hua Z.",56957594500;55804059800;57129277200;55930383800;55804140900;,"Identification and analytical characterization of four synthetic cathinone derivatives iso-4-BMC, β-TH-naphyrone, mexedrone, and 4-MDMC",2017,Drug Testing and Analysis,9,2,NA,274,281,NA,20,10.1002/dta.1983,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977074253&doi=10.1002%2fdta.1983&partnerID=40&md5=f86e31574c7b86cb59144380fe2dea96,"National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China","Qian, Z., National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China; Jia, W., National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China; Li, T., National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China; Liu, C., National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China; Hua, Z., National Narcotics Laboratory, Drug Intelligence and Forensic Center of the Ministry of Public Security, Beijing, China",4-MDMC; iso-4-BMC; Mexedrone; new psychoactive substance; synthetic cathinones; β-TH-naphyrone,"1 (4 bromophenyl) 1 (methylamino)propan 2 one; 2 (dimethylamino) 1 (4 methylphenyl)propan 1 one; 2 (pyrrolidin 1 yl) 1 (5,6,7,8 tetrahydronaphthalen 2 yl)pentan 1 one; cathinone; mexedrone; unclassified drug; 1-(4-bromophenyl)-1-(methylamino)propan-2-one; 1-naphthalen-2-yl-2-pyrrolidin-1-ylpentan-1-one; 2-(dimethylamino)-1-(4-methylphenyl)propan-1-one; alkaloid; alkanone; cathinone; methamphetamine; methylamine; mexedrone; powder; propane; pyrrolidine derivative; street drug; Article; drug identification; drug structure; liquid chromatography; mass fragmentography; nuclear magnetic resonance spectroscopy; quadrupole mass spectrometry; Raman spectrometry; time of flight mass spectrometry; analogs and derivatives; mass spectrometry; powder; Alkaloids; Chromatography, Liquid; Gas Chromatography-Mass Spectrometry; Magnetic Resonance Spectroscopy; Mass Spectrometry; Methamphetamine; Methylamines; Pentanones; Powders; Propane; Pyrrolidines; Street Drugs","Hua, Z.; National Narcotics Laboratory, China; email: zdhuapku@163.com",Article,Final,NA,Scopus,2-s2.0-84977074253,,IFSMS 2016,Drugs,Drugs
"Wolrab D., Fruhauf P., Moulisova A., Kuchar M., Gerner C., Lindner W., Kohout M.",55185249700;54393093900;56596656500;15073238200;7003781554;10046037700;55185010600;,Chiral separation of new designer drugs (Cathinones) on chiral ion-exchange type stationary phases,2016,Journal of Pharmaceutical and Biomedical Analysis,120,NA,NA,306,315,NA,27,10.1016/j.jpba.2015.12.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952904519&doi=10.1016%2fj.jpba.2015.12.023&partnerID=40&md5=91dd321615b7fe25238e622d81884eda,"Department of Organic Chemistry, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic; Department of Analytical Chemistry, University of Vienna, Währinger Strasse 38, Vienna, A-1090, Austria; Forensic laboratory of biologically active substances, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic","Wolrab, D., Department of Organic Chemistry, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic, Department of Analytical Chemistry, University of Vienna, Währinger Strasse 38, Vienna, A-1090, Austria; Frühauf, P., Department of Analytical Chemistry, University of Vienna, Währinger Strasse 38, Vienna, A-1090, Austria; Moulisová, A., Department of Organic Chemistry, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic; Kuchař, M., Forensic laboratory of biologically active substances, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic; Gerner, C., Department of Analytical Chemistry, University of Vienna, Währinger Strasse 38, Vienna, A-1090, Austria; Lindner, W., Department of Analytical Chemistry, University of Vienna, Währinger Strasse 38, Vienna, A-1090, Austria; Kohout, M., Department of Organic Chemistry, University of Chemistry and Technology Prague, Technická 5, Prague 6, CZ-166 28, Czech Republic",Cathinones; Chiral ion exchanger; Chiral stationary phase; Enantiomer separation; New designer drugs,"3 fluoromethcathinone; 3 methylmethcathinone; 3,4 dimethylmethcathinone; 4 ethylmethcathinone; 4 fluoromethcathinone; 4 methylbuphedrone; 4 methylethcathinone; 4' methylmethcathinone; ampholyte; antimalarial agent; beta adrenergic receptor blocking agent; buphedrone; butylone; cathinone; counterion; designer drug; methylone; n ethylbuphedrone; naphthalene; pentedrone; pentylone; syringic acid; unclassified drug; alkaloid; cathinone; cation exchange resin; designer drug; Article; cation exchange; chiral chromatography; enantiomer; enantioseparation; high performance liquid chromatography; mass spectrometry; polarization; priority journal; proton nuclear magnetic resonance; separation technique; solvation; static electricity; chemistry; ion exchange chromatography; procedures; stereoisomerism; Alkaloids; Cation Exchange Resins; Chromatography, High Pressure Liquid; Chromatography, Ion Exchange; Designer Drugs; Stereoisomerism","Kohout, M.; Department of Organic Chemistry, Technická 5, Czech Republic; email: michal.kohout@vscht.cz",Article,Final,NA,Scopus,2-s2.0-84952904519,,IFSMS 2016,Drugs,Drugs
"French H.E., Went M.J., Gibson S.J.",55761657200;7003883278;9040731300;,Graphite furnace atomic absorption elemental analysis of ecstasy tablets,2013,Forensic Science International,231,01-Mar,NA,88,91,NA,7,10.1016/j.forsciint.2013.04.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878864982&doi=10.1016%2fj.forsciint.2013.04.021&partnerID=40&md5=13da712da5c013ca4d976a639c5bda1f,"School of Physical Sciences, University of Kent, Canterbury, Kent, CT2 7NH, United Kingdom","French, H.E., School of Physical Sciences, University of Kent, Canterbury, Kent, CT2 7NH, United Kingdom; Went, M.J., School of Physical Sciences, University of Kent, Canterbury, Kent, CT2 7NH, United Kingdom; Gibson, S.J., School of Physical Sciences, University of Kent, Canterbury, Kent, CT2 7NH, United Kingdom",Atomic absorption; Drug profiling; Ecstasy; MDMA,"3,4 methylenedioxymethamphetamine; barium; chromium; copper; hydrogen peroxide; lead; magnesium; nickel; nitric acid; trace element; article; atomic absorption spectrometry; chemical analysis; concentration (parameters); controlled study; graphite furnace atomic absorption spectroscopy; limit of detection; priority journal","Went, M.J.; School of Physical Sciences, , Kent, CT2 7NH, United Kingdom; email: m.j.went@kent.ac.uk",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84878864982,,IFSMS 2016,Drugs,Drugs
"Bora T., Aydin H., Atac Y., Sen N., Aksoy C.",6701785089;57214648097;55918033900;56347843100;55965836700;,Determination of metals contamination in illicit ecstasy drug samples using ICP-OES and XRF,2014,Atomic Spectroscopy,35,4,NA,139,146,NA,4,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906852345&partnerID=40&md5=13d510e133e6739e132ef577416fa788,"Antalya Criminal Police Laboratory, 07310 Muratpasa, Antalya, Turkey; Gazi University, Department of Chemistry, O6500, Besevler, Ankara, Turkey; Headquarters of Criminal Police Laboratories, Golbasi, Ankara, 06830, Turkey; Diyarbakir Criminal Police Laboratory, 21010, Sehitlik, Diyarbakir, Turkey","Bora, T., Antalya Criminal Police Laboratory, 07310 Muratpasa, Antalya, Turkey; Aydin, H., Gazi University, Department of Chemistry, O6500, Besevler, Ankara, Turkey; Atac, Y., Antalya Criminal Police Laboratory, 07310 Muratpasa, Antalya, Turkey; Sen, N., Headquarters of Criminal Police Laboratories, Golbasi, Ankara, 06830, Turkey; Aksoy, C., Diyarbakir Criminal Police Laboratory, 21010, Sehitlik, Diyarbakir, Turkey",NA,NA,"Bora, T.; Antalya Criminal Police Laboratory, 07310 Muratpasa, Antalya, Turkey; email: taner.bora@egm.gov.tr",Article,Final,NA,Scopus,2-s2.0-84906852345,,IFSMS 2016,Drugs,Drugs
"Cox M., Cook M.",7401826098;56517549400;,Luminescent ecstasy tablets. Authentication tool or cunning marketing tactic?,2015,Forensic Science International,249,NA,NA,1,6,NA,NA,10.1016/j.forsciint.2015.01.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939966249&doi=10.1016%2fj.forsciint.2015.01.019&partnerID=40&md5=248483285f639d951068905c53b0294c,"Forensic Science SA, 21 Divett Place, Adelaide, SA  5000, Australia","Cox, M., Forensic Science SA, 21 Divett Place, Adelaide, SA  5000, Australia; Cook, M., Forensic Science SA, 21 Divett Place, Adelaide, SA  5000, Australia",Ecstasy; Fluorescence; Glow parties; Phosphorescence,NA,"Cox, M.; Forensic Science SA, 21 Divett Place, Australia",Article,Final,NA,Scopus,2-s2.0-84939966249,,IFSMS 2016,Drugs,Drugs
"Togni L.R., Lanaro R., Resende R.R., Costa J.L.",56201439500;28567789500;8908451400;57195065451;,The Variability of Ecstasy Tablets Composition in Brazil,2015,Journal of Forensic Sciences,60,1,NA,147,151,NA,25,10.1111/1556-4029.12584,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921343251&doi=10.1111%2f1556-4029.12584&partnerID=40&md5=eb8c31cb2ddb7ea6c7c6c37809057bc0,"Forensic Toxicology and Chemistry Laboratory, Criminalistic Institute of São Paulo, São Paulo, SP, 05507-060, Brazil; Poison Control Center, State University of Campinas, Campinas, SP, 13083-887, Brazil; Department of Biochemistry and Immunology, Institute of Biological Sciences, Federal University of Minas Gerais, Belo Horizonte, MG, 29075-910, Brazil","Togni, L.R., Forensic Toxicology and Chemistry Laboratory, Criminalistic Institute of São Paulo, São Paulo, SP, 05507-060, Brazil; Lanaro, R., Poison Control Center, State University of Campinas, Campinas, SP, 13083-887, Brazil; Resende, R.R., Department of Biochemistry and Immunology, Institute of Biological Sciences, Federal University of Minas Gerais, Belo Horizonte, MG, 29075-910, Brazil; Costa, J.L., Forensic Toxicology and Chemistry Laboratory, Criminalistic Institute of São Paulo, São Paulo, SP, 05507-060, Brazil, Poison Control Center, State University of Campinas, Campinas, SP, 13083-887, Brazil",MDMA; Chemical profiling; Designer drugs; Ecstasy; Forensic science; Gas chromatography-mass spectrometry,"3,4 methylenedioxymethamphetamine; psychedelic agent; street drug; Brazil; chemistry; drug contamination; drug legislation; human; mass fragmentography; Brazil; Drug Contamination; Gas Chromatography-Mass Spectrometry; Hallucinogens; Humans; Legislation, Drug; N-Methyl-3,4-methylenedioxyamphetamine; Street Drugs","Costa, J.L.; Forensic Toxicologist Nũcleo de Exames de Entorpecentes, CEAP-IC, SPTC R. Moncorvo Filho, 410, Brazil",Article,Final,NA,Scopus,2-s2.0-84921343251,,IFSMS 2016,Drugs,Drugs
"Vidal Gine C., Ventura Vilamala M., Forni�s Espinosa I., Gil Lladanosa C., Calzada Alvarez N., Fito Fruitos A., Rodriguez Rodr�iguez J., Dom�i�ngo Salvany A., de La Torre Fornell R.",36018747200;56363761100;55355372000;57188970654;55505813900;57188969489;57188959924;7004309378;55418333700;,Crystals and tablets in the Spanish ecstasy market 2000-2014: Are they the same or different in terms of purity and adulteration?,2016,Forensic Science International,263,NA,NA,164,168,NA,37,10.1016/j.forsciint.2016.04.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964327204&doi=10.1016%2fj.forsciint.2016.04.016&partnerID=40&md5=c8818337cca63bbfed46ba278a4f0515,"Energy Control, Asociación Bienestar y Desarrollo, Spain; Human Pharmacology and Clinical Neurosciences Research Group, Institut Hospital del Mar de Investigacions Mèdiques - IMIM, Barcelona, Spain; Epidemiology of Drugs of Abuse Research Group, Institut de Recerca Hospital del Mar de Investigacions Mèdiques - IMIM, Barcelona, Spain","Vidal Giné, C., Energy Control, Asociación Bienestar y Desarrollo, Spain; Ventura Vilamala, M., Energy Control, Asociación Bienestar y Desarrollo, Spain; Fornís Espinosa, I., Energy Control, Asociación Bienestar y Desarrollo, Spain; Gil Lladanosa, C., Energy Control, Asociación Bienestar y Desarrollo, Spain; Calzada Álvarez, N., Energy Control, Asociación Bienestar y Desarrollo, Spain; Fitó Fruitós, A., Energy Control, Asociación Bienestar y Desarrollo, Spain; Rodríguez Rodríguez, J., Human Pharmacology and Clinical Neurosciences Research Group, Institut Hospital del Mar de Investigacions Mèdiques - IMIM, Barcelona, Spain; Domíngo Salvany, A., Epidemiology of Drugs of Abuse Research Group, Institut de Recerca Hospital del Mar de Investigacions Mèdiques - IMIM, Barcelona, Spain; de La Torre Fornell, R., Human Pharmacology and Clinical Neurosciences Research Group, Institut Hospital del Mar de Investigacions Mèdiques - IMIM, Barcelona, Spain",Adulteration; Illegal markets; MDMA; Purity,"3,4 methylenedioxymethamphetamine; caffeine; dextromethorphan; lidocaine; methamphetamine; phenacetin; midomafetamine; psychedelic agent; street drug; tablet; adulteration; Article; comparative study; crystal structure; drug marketing; drug purity; drug surveillance program; gas chromatography; legal aspect; mass spectrometry; priority journal; tablet formulation; thin layer chromatography; ultraviolet spectrophotometry; crystallization; drug contamination; human; mass fragmentography; synthesis; tablet; Crystallization; Drug Contamination; Gas Chromatography-Mass Spectrometry; Hallucinogens; Humans; N-Methyl-3,4-methylenedioxyamphetamine; Spectrophotometry, Ultraviolet; Street Drugs; Tablets","Vidal Giné, C.; Energy Control, Quevedo 2 bajos, Spain; email: claudiovidal@energycontrol.org",Article,Final,NA,Scopus,2-s2.0-84964327204,,IFSMS 2016,Drugs,Drugs
"Wong C.H.F., Ho E.N.M., Kwok W.H., Leung D.K.K., Leung G.N.W., Tang F.P.W., Wong A.S.Y., Wong J.K.Y., Yu N.H., Wan T.S.M.",16551190300;7102723675;8387014800;8656132000;27170812900;7201979737;26322921100;57198879438;8656132300;16551409200;,Interconversion of ephedrine and pseudoephedrine during chemical derivatization,2012,Drug Testing and Analysis,4,12,NA,1028,1033,NA,2,10.1002/dta.1384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871358886&doi=10.1002%2fdta.1384&partnerID=40&md5=fbfa1ac2c0facaa9ba3c9acb7da833b5,"Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong","Wong, C.H.F., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Ho, E.N.M., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Kwok, W.H., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Leung, D.K.K., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Leung, G.N.W., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Tang, F.P.W., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Wong, A.S.Y., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Wong, J.K.Y., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Yu, N.H., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong; Wan, T.S.M., Racing Laboratory, The Hong Kong Jockey Club, Sha Tin Racecourse, Sha Tin, N.T., Hong Kong",Ephedrine; Gas chromatography; Interconversion; Mass spectrometry; Pseudoephedrine; Ultra-high performance liquid chromatography,"ephedrine; propionic acid derivative; pseudoephedrine; trifluoroacetic anhydride; analytic method; article; chemical reaction; derivatization; diastereoisomer; drug determination; drug identification; drug transformation; drug urine level; fluorination; gas chromatography; human; mass spectrometry; priority journal; silylation; ultra performance liquid chromatography; Acetic Anhydrides; Acylation; Artifacts; Chromatography, High Pressure Liquid; Ephedrine; Fluoroacetates; Fluorocarbons; Gas Chromatography-Mass Spectrometry; Humans; Isomerism; Models, Chemical; Performance-Enhancing Substances; Pseudoephedrine; Reproducibility of Results; Substance Abuse Detection; Tandem Mass Spectrometry","Wong, C.H.F.; Racing Laboratory, , Sha Tin, N.T., Hong Kong; email: colton.hf.wong@hkjc.org.hk",Article,Final,NA,Scopus,2-s2.0-84871358886,,IFSMS 2016,Drugs,Drugs
"Gray N., Heaton J., Musenga A., Cowan D.A., Plumb R.S., Smith N.W.",36607927000;36999890100;22935784100;26643111400;7102157681;35472999100;,Comparison of reversed-phase and hydrophilic interaction liquid chromatography for the quantification of ephedrines using medium-resolution accurate mass spectrometry,2013,Journal of Chromatography A,1289,NA,NA,37,46,NA,37,10.1016/j.chroma.2013.03.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876301515&doi=10.1016%2fj.chroma.2013.03.021&partnerID=40&md5=a50bedcdf9f30501fe16336c740b69ab,"Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Drug Control Centre, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom","Gray, N., Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Heaton, J., Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Musenga, A., Drug Control Centre, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Cowan, D.A., Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom, Drug Control Centre, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Plumb, R.S., Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; Smith, N.W., Waters Centre for Innovation in Separation Science, Analytical and Environmental Science Division, School of Biomedical Sciences, King's College London, Franklin Wilkins-Building, London SE1 9NH, United Kingdom",Basic compounds; Doping control; Hydrophilic interaction liquid chromatography (HILIC); Medium-resolution accurate mass spectrometry; Quantitative bioanalysis; Reversed-phase liquid chromatography (RPLC),"Accurate mass; Basic compounds; Doping control; Hydrophilic interaction liquid chromatographies; Quantitative bio-analysis; Reversed-phase liquid chromatography; Electrospray ionization; High pressure liquid chromatography; Hydrophilicity; Isomers; Loading; Mass spectrometry; Separation; Silica; Chromatography; ephedrine; methylephedrine; norephedrine; norpseudoephedrine; phenylpropanolamine; pseudoephedrine; silicon dioxide; solvent; accuracy; analytical error; article; controlled study; doping; drug structure; electrospray mass spectrometry; hydrophilic interaction chromatography; intermethod comparison; ionization; pH; priority journal; quadrupole mass spectrometry; quantitative analysis; reliability; reproducibility; reversed phase liquid chromatography; sensitivity analysis; separation technique; time of flight mass spectrometry; ultra performance liquid chromatography; viscosity; Chromatography, High Pressure Liquid; Chromatography, Reverse-Phase; Doping in Sports; Ephedrine; Humans; Isomerism; Spectrometry, Mass, Electrospray Ionization","Smith, N.W.; Waters Centre for Innovation in Separation Science, Franklin Wilkins-Building, London SE1 9NH, United Kingdom; email: norman.2.smith@kcl.ac.uk",Article,Final,NA,Scopus,2-s2.0-84876301515,,IFSMS 2016,Drugs,Drugs
"Refat M.S., Ibrahim O.B., Saad H.A., Adam A.M.A.",56221824500;36760863600;7007097724;55439081900;,Usefulness of charge-transfer complexation for the assessment of sympathomimetic drugs: Spectroscopic properties of drug ephedrine hydrochloride complexed with some π-acceptors,2014,Journal of Molecular Structure,1064,1,NA,58,69,NA,25,10.1016/j.molstruc.2014.02.024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896827735&doi=10.1016%2fj.molstruc.2014.02.024&partnerID=40&md5=c3160a9d5be828e660e1671fae30fe81,"Department of Chemistry, Faculty of Science, Taif University, Al-Haweiah, P.O. Box 888, 21974 Taif, Saudi Arabia; Department of Chemistry, Faculty of Science, Port Said University, Port Said, Egypt; Department of Chemistry, Faculty of Science, Zagazig University, Zagazig, Egypt","Refat, M.S., Department of Chemistry, Faculty of Science, Taif University, Al-Haweiah, P.O. Box 888, 21974 Taif, Saudi Arabia, Department of Chemistry, Faculty of Science, Port Said University, Port Said, Egypt; Ibrahim, O.B., Department of Chemistry, Faculty of Science, Taif University, Al-Haweiah, P.O. Box 888, 21974 Taif, Saudi Arabia; Saad, H.A., Department of Chemistry, Faculty of Science, Taif University, Al-Haweiah, P.O. Box 888, 21974 Taif, Saudi Arabia, Department of Chemistry, Faculty of Science, Zagazig University, Zagazig, Egypt; Adam, A.M.A., Department of Chemistry, Faculty of Science, Taif University, Al-Haweiah, P.O. Box 888, 21974 Taif, Saudi Arabia",Charge-transfer complex; Drug-acceptor interaction; Ephedrine hydrochloride; Thermal decomposition,Charge transfer complex; Drug-acceptor interaction; Ephedrine hydrochloride; Kinetic thermodynamic parameters; Molar extinction coefficient; Pharmaceutical formulation; Tetracyanoquinodimethane; Thermal decomposition behavior; Charge transfer; Complexation; Decomposition; Food products; Pyrolysis; Synthesis (chemical); Ultraviolet visible spectroscopy; X ray diffraction; Drug products,"Refat, M.S.; Department of Chemistry, P.O. Box 888, 21974 Taif, Saudi Arabia; email: msrefat@yahoo.com",Article,Final,NA,Scopus,2-s2.0-84896827735,,IFSMS 2016,Drugs,Drugs
