Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Besacier F.,,Isotope fingerprints of illicit heroin samples,1998,"Presentation - 5th Canadian Continuous-Flow Isotope Ratio Mass Spectrometry Workshop; Ottawa, Canada",,,,,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
[No author name available],[No author id available],"Recommended Methods for Testing Opium, Morphine and Heroin: Manual for Use by National Drug Testing Laboratories",1998,"Recommended Methods for Testing Opium, Morphine and Heroin",NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-0004361152,,IFSMS 2001,Drugs,Drugs
"Blair S., Song M., Hall B., Brodbelt J.",7203059862;7401474413;7401719594;7005815357;,Determination of gamma-hydroxybutyrate in water and human urine by solid phase microextraction-gas chromatography/quadrupole ion trap spectrometry,2001,Journal of Forensic Sciences,46,3,NA,688,693,NA,35,10.1520/jfs15023j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034987409&doi=10.1520%2fjfs15023j&partnerID=40&md5=2736ad78b564a17ccb13f63bd9b6f638,"Dept. of Chemistry and Biochemistry, University of Texas, Austin, TX 78712, United States","Blair, S., Dept. of Chemistry and Biochemistry, University of Texas, Austin, TX 78712, United States; Song, M., Dept. of Chemistry and Biochemistry, University of Texas, Austin, TX 78712, United States; Hall, B., Dept. of Chemistry and Biochemistry, University of Texas, Austin, TX 78712, United States; Brodbelt, J., Dept. of Chemistry and Biochemistry, University of Texas, Austin, TX 78712, United States",Forensic science; Gamma-hydroxybutyrate; Gas chromatography/mass spectrometry; Hexyl-chloroformate derivatization; Quadrupole ion trap; Solid phase microextraction,4 hydroxybutyric acid; chloroform; gamma butyrolactone; hexyl chloroformate; unclassified drug; water; aqueous solution; article; diagnostic value; drug determination; forensic identification; gas chromatography; human; intermethod comparison; linear system; priority journal; quadrupole ion trap spectrometry; qualitative diagnosis; quantitative assay; solid phase extraction; spectrometry; standardization; urinary excretion,"Brodbelt, J.; Dept. of Chemistry and Biochemistry, , Austin, TX 78712, United States",Article,Final,NA,Scopus,2-s2.0-0034987409,,IFSMS 2001,Drugs,Drugs
Catterton A.J.,,"Identification of sodium gamma-hydroxybutyrate (NaGHB) by infrared spectroscopy, utilizing a 3 bounce diamond ATR element",2001,Microgram,34,1,,15,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Garcia A.D., Lurie I.S., Hulett L., Almirall J.R.",NA,Quantitation of gamma-hydroxybutyric acid and gamma-butyrolactone using capillary electrophoresis and high performance liquid chromatography,2001,Proceedings of the American Academy of Forensic Sciences,7,NA,NA,28,NA,NA,3,NA,NA,NA,"Garcia, A.D.; Lurie, I.S.; Hulett, L.; Almirall, J.R.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0012518873,,IFSMS 2001,Drugs,Drugs
Morris J.A.,,Analogs of GHB. Part 2: Analytical perspective,2001,J Clan Lab Invest Chem Assoc,11,1,,16,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Naisbitt G.H., Murdock D.S., McDaniel S.R., Hopkins B.J., McNair J.M.",,GHB determination by GC-MS without complication or ambiguity from GBL,2001,Proceedings of the American Academy of Forensic Sciences,7,,,28,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Northrop D.M.,,GHB analysis by capillary electrophoresis,2001,Proceedings of the American Academy of Forensic Sciences,7,,,27,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Andera K.M., Evans H.K., Wojcik C.M.",6508096032;57213761116;7005754120;,Microchemical identification of gamma-hydroxybutyrate (GBB),2000,Journal of Forensic Sciences,45,3,NA,665,668,NA,17,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034125431&partnerID=40&md5=07af346a62252d266c2b9713162b98b9,"S. Bernardino Co. Sheriff's Dept., Scientific Investigation Division, Rancho Cucamonga, CA 91739-6979, United States; S. Bernardino Co. Sheriff's Dept., University of Strathclyde, Forensic Science Unit, Glasgow, United Kingdom; Orange Co. Sheriff-Coroner's Dept., Forensic-Science Services, 320 North Flower St., Santa Ana, CA 92703, United States; S. Bernardino Co. Sheriff's Dept., Scientific Investigations Division, 200 South Lena Road, San Bernardino, CA 92415-0056, United States","Andera, K.M., S. Bernardino Co. Sheriff's Dept., Scientific Investigation Division, Rancho Cucamonga, CA 91739-6979, United States, Orange Co. Sheriff-Coroner's Dept., Forensic-Science Services, 320 North Flower St., Santa Ana, CA 92703, United States; Evans, H.K., S. Bernardino Co. Sheriff's Dept., University of Strathclyde, Forensic Science Unit, Glasgow, United Kingdom, S. Bernardino Co. Sheriff's Dept., Scientific Investigations Division, 200 South Lena Road, San Bernardino, CA 92415-0056, United States; Wojcik, C.M., S. Bernardino Co. Sheriff's Dept., Scientific Investigation Division, Rancho Cucamonga, CA 91739-6979, United States",Forensic science; Microcrystal test; Sodium oxybate (gamma-hydroxybutyrate),4 hydroxybutyric acid; allobarbital; amobarbital; aprobarbital; barbital; butyric acid derivative; chloral hydrate; cocaine derivative; diamorphine; ephedrine; flunitrazepam; gamma butyrolactone; hexobarbital; methamphetamine; methylphenobarbital; oxybate sodium; pentobarbital; phenobarbital; reagent; secbutabarbital; secobarbital; article; controlled study; crystallization; drug activity; drug determination; drug selectivity; evaporation; forensic medicine; microphotography; priority journal,"Evans, H.K.; San Bernardino Cnty. Sheriff's Dept., 200 South Lena Road, San Bernardino, CA 92415-0056, United States",Article,Final,NA,Scopus,2-s2.0-0034125431,,IFSMS 2001,Drugs,Drugs
Beyerle T.H.,NA,Optimum high performance liquid chromatography parameters for the quantitation of gamma-hydroxybutyrate and gamma-butyrolactone,2000,Proceedings of American Academy of Forensic Sciences,6,NA,NA,44,NA,NA,1,NA,NA,NA,"Beyerle, T.H.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0012568869,,IFSMS 2001,Drugs,Drugs
"Ciolino L.A., Mesmer M.",NA,"Bridging the gap between GHB and GBL, forensic issues of interconversion",2000,"Oral presentation at the AAFS meeting in Reno, NV",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Ciolino, L.A.; Mesmer, M.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0006679480,,IFSMS 2001,Drugs,Drugs
,,GHB,2000,Clandestine Laboratory Investigating Chemists Association. Monograph,,,,,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Lewis A., Smith E.",,gamma-Hydroxybutyrate: from the 60's to the present,2000,Proceedings of the American Academy of Forensic Sciences,6,,,47,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"McCauley H.A., Machal A.C., Ciolino L.A., Mesmer M.Z., Satzger R.D.",,"GHB, GBL, BD: a recipe for disaster",2000,Proceedings of the American Academy of Forensic Sciences,6,,,43,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Morris J.A.,,Analogs of GHB. Part 1: theoretical perspective,2001,J Clan Lab Invest Chem Assoc,10,2,,18,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Walker L.,,"Maple syrup and 1,4-butanediol",2000,J Clan Lab Invest Chem Assoc,10,3,,13,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Chew S.L.,NA,Identification and quantitation of GHB by nuclear magnetic resonance spectroscopy,1999,Proceedings of the American Academy of Forensic Sciences,5,NA,NA,41,NA,NA,2,NA,NA,NA,"Chew, S.L.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0012570192,,IFSMS 2001,Drugs,Drugs
"Garcia A.D., Shannon M., Almirall J.R.",,Fast analysis of gamma-hydroxybutyric acid (GHB) by in-situ derivatization on an SPME fiber,1999,Proceedings of the American Academy of Forensic Sciences,5,,,45,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Morris J.A.,NA,Extraction of GHB for FTIR analysis and a new color test for gamma-butyrolactone (GBL),1999,Microgram,32,8,NA,215,221,NA,9,NA,NA,NA,"Morris, J.A.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-0000087044,,IFSMS 2001,Drugs,Drugs
Walker L.,,Identification of the potassium salt of gamma-hydroxybutyric acid (GHB),1999,J Clan Lab Invest Chem Assoc,9,1,,17,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Mesmer M.Z., Satzger R.D.",6603017394;6601981261;,Determination of gamma-hydroxybutyrate (GHB) and gamma-butyrolactone (GBL) by HPLC/UV-VIS spectrophotometry and HPLC/thermospray mass spectrometry,1998,Journal of Forensic Sciences,43,3,NA,489,492,NA,39,10.1520/jfs16174j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031859658&doi=10.1520%2fjfs16174j&partnerID=40&md5=7c5c2ce49a448c4e2349f9c0b52ce710,"U. States Food and Drug Admin., Forensic Chemistry Center, Cincinnati, OH, United States; U.S. Food and Drug Administration, Forensic Chemistry Center, 1141 Central Parkway, Cincinnati, OH 45202, United States","Mesmer, M.Z., U. States Food and Drug Admin., Forensic Chemistry Center, Cincinnati, OH, United States, U.S. Food and Drug Administration, Forensic Chemistry Center, 1141 Central Parkway, Cincinnati, OH 45202, United States; Satzger, R.D., U. States Food and Drug Admin., Forensic Chemistry Center, Cincinnati, OH, United States",Forensic science; Gamma-hydroxybutyrate; High-performance liquid chromotography; Substance abuse detection; Thermospray liquid chromotography/mass spectrometry,4 hydroxybutyric acid; gamma butyrolactone; illicit drug; analytic method; article; drug abuse; drug determination; forensic science; high performance liquid chromatography; mass spectrometry; priority journal; substance abuse; ultraviolet spectrophotometry,"Mesmer, M.Z.; U.S. Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",Article,Final,NA,Scopus,2-s2.0-0031859658,,IFSMS 2001,Drugs,Drugs
Dearmore I.K.,6507366617;,Cyclohexyl nitrite encounter,1999,Journal of Forensic Sciences,44,1,NA,197,204,NA,2,10.1520/jfs14435j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032902674&doi=10.1520%2fjfs14435j&partnerID=40&md5=0a0213e9cbe1c80d31eccbc25ffc2205,"Washington Stt. Patrol Crime Lab., Seattle, WA 98104, United States; Washington Stt. Patrol Crime Lab., Public Safety Building, 610 Third Avenue, Seattle, WA 98104, United States","Dearmore, I.K., Washington Stt. Patrol Crime Lab., Seattle, WA 98104, United States, Washington Stt. Patrol Crime Lab., Public Safety Building, 610 Third Avenue, Seattle, WA 98104, United States",Cyclohexyl nitrite; Drugs; Forensic science; Inhalants; Nitrites; Substance abuse detection,nitrite; article; chemical analysis; forensic science; gas chromatography; mass spectrometry; priority journal; substance abuse,"Dearmore, I.K.; Washington State Patrol Crime Lab., 610 Third Avenue, Seattle, WA 98104, United States",Article,Final,NA,Scopus,2-s2.0-0032902674,,IFSMS 2001,Drugs,Drugs
"Ripani L., Nichetti D., Rossi A., Schiavone S.",57219735764;57195093072;55460903300;57190134172;,In-depth headspage gc/ms analysis of alkyl nitrites,1999,Journal of the Canadian Society of Forensic Science,32,4,NA,141,153,NA,4,10.1080/00085030.1999.10757495,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033508582&doi=10.1080%2f00085030.1999.10757495&partnerID=40&md5=15e42496216860f46c5ae37af1d67e86,"Chemistry Section, Centro Carabinieri Investigazioni Scientifiche, Rome, Italy","Ripani, L., Chemistry Section, Centro Carabinieri Investigazioni Scientifiche, Rome, Italy; Nichetti, D., Chemistry Section, Centro Carabinieri Investigazioni Scientifiche, Rome, Italy; Rossi, A., Chemistry Section, Centro Carabinieri Investigazioni Scientifiche, Rome, Italy; Schiavone, S., Chemistry Section, Centro Carabinieri Investigazioni Scientifiche, Rome, Italy",NA,central stimulant agent; nitrite; article; drug abuse; drug identification; gas chromatography; mass spectrometry; photodegradation; synthesis,NA,Article,Final,NA,Scopus,2-s2.0-0033508582,,IFSMS 2001,Drugs,Drugs
"Rees D.K., Wasem S.E.",,The identification and quantitation of ketamine hydrochloride,2000,Microgram,33,7,,163,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
Shanks K.S.,,Clandestine extraction of lysergic acid amide (LSA) from morning glory seeds,2001,J Clan Lab Invest Chem Assoc,11,2,,15,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Djordjevic M.N., Fitzpatrick F., Houdiere F.",7006791357;57196819005;6603029096;,Separation of D-lysergic acid diethylamide derivatives using micellar electrokinetic capillary chromatography,2000,Electrophoresis,21,4,NA,724,728,NA,4,10.1002/(SICI)1522-2683(20000301)21:4<724::AID-ELPS724>3.0.CO;2-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034019607&doi=10.1002%2f%28SICI%291522-2683%2820000301%2921%3a4%3c724%3a%3aAID-ELPS724%3e3.0.CO%3b2-5&partnerID=40&md5=911c91e2d6e9b571dd924180e3be14fc,"Novartis Pharma Inc., Pharma Discovery, Core Technology Area, Basel, Switzerland; Novartis Pharma Inc., Pharma Discovery, Core Technology Area, CH-4002 Basel, Switzerland","Djordjevic, M.N., Novartis Pharma Inc., Pharma Discovery, Core Technology Area, Basel, Switzerland, Novartis Pharma Inc., Pharma Discovery, Core Technology Area, CH-4002 Basel, Switzerland; Fitzpatrick, F., Novartis Pharma Inc., Pharma Discovery, Core Technology Area, Basel, Switzerland; Houdiere, F., Novartis Pharma Inc., Pharma Discovery, Core Technology Area, Basel, Switzerland",D-Lysergic acid diethylamide; Micellar electrokinetic capillary chromatography,"lysergide; chemical analysis; chemical structure; conference paper; electric field; micellar electrokinetic chromatography; temperature; Chromatography, Micellar Electrokinetic Capillary; Lysergic Acid Diethylamide; Structure-Activity Relationship","Djordjevic, M.N.; Novartis Pharma Inc., , CH-4002 Basel, Switzerland; email: nebojsa.djordjevic@pharma.novartis.com",Conference Paper,Final,NA,Scopus,2-s2.0-0034019607,,IFSMS 2001,Drugs,Drugs
"Anderson P., Ehorn C.A.",,Rapid confirmation of hallucinogens after minimal sample preparation by GC/MS and GC/MS/MS,1999,Proceedings of the American Academy of Forensic Sciences,5,,,43,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
,,LSD,1999,Clandestine Laboratory Investigating Chemists Association. Monograph,,,,,,,,,,,,,,,,,,,,,IFSMS 2001,Drugs,Drugs
"Fuster Mestre Y., FernÃ¡ndez Band B., Lahuerta Zamora L., MartÃ­nez Calatayud J.",6506638296;6601927627;6603396811;7005853454;,Flow injection analysis-direct chemiluminescence determination of ergonovine maleate enhanced by hexadecylpyridinium chloride,1999,Analyst,124,3,NA,413,416,NA,12,10.1039/a807867j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033053098&doi=10.1039%2fa807867j&partnerID=40&md5=d4d10f924f431f9d5f44e4aa219a1e1d,"Col. Univ. de Farmacia San Pablo CEU, Universidad de Valencia, Moncada, Valencia, Spain; Departamento de Quimica Analitica, Facultad de Ciencias Quimicas, Universidad de Valencia, Burjassot, Valencia, Spain","Fuster Mestre, Y., Col. Univ. de Farmacia San Pablo CEU, Universidad de Valencia, Moncada, Valencia, Spain; FernÃ¡ndez Band, B., Col. Univ. de Farmacia San Pablo CEU, Universidad de Valencia, Moncada, Valencia, Spain; Lahuerta Zamora, L., Col. Univ. de Farmacia San Pablo CEU, Universidad de Valencia, Moncada, Valencia, Spain; MartÃ­nez Calatayud, J., Departamento de Quimica Analitica, Facultad de Ciencias Quimicas, Universidad de Valencia, Burjassot, Valencia, Spain",NA,cationic surfactant; cetylpyridinium salt; ergometrine maleate; sodium hydroxide; analytic method; article; calibration; chemoluminescence; controlled study; drug oxidation; flow injection analysis,"Calatayud, J.M.; Departamento de Quimica Analitica, , Burjassot, Valencia, Spain",Article,Final,NA,Scopus,2-s2.0-0033053098,,IFSMS 2001,Drugs,Drugs
"Paul B.D., Smith M.L.",,LSD - An overview on drug action and detection,1999,Forensic Sci Rev,11,,,158,174,,6,,https://bibliography.maps.org/resources/download/15383,"Rockville, MD, United States","Paul, B.D., Rockville, MD, United States; Smith, M.L., Rockville, MD, United States","Biochemical and pharmacological actions; LSD; metabolism and excretion; method of analysis, synthesis",,,,Final,,Scopus,2-s2.0-0345824025,,IFSMS 2001,Drugs,Drugs
"Li Z., McNally A.J., Wang H., Salamone S.J.",56075270300;7003912719;37092142100;7004801331;,Stability study of LSD under various storage conditions,1998,Journal of Analytical Toxicology,22,6,NA,520,525,NA,27,10.1093/jat/22.6.520,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031696906&doi=10.1093%2fjat%2f22.6.520&partnerID=40&md5=e0d7d352cee5945481df28fe96c66060,"Drug Monitoring R. and D. Department, Roche Diagnostics, 1080 U.S. Highway 202, Somerville, NJ 08876, United States","Li, Z., Drug Monitoring R. and D. Department, Roche Diagnostics, 1080 U.S. Highway 202, Somerville, NJ 08876, United States; McNally, A.J., Drug Monitoring R. and D. Department, Roche Diagnostics, 1080 U.S. Highway 202, Somerville, NJ 08876, United States; Wang, H., Drug Monitoring R. and D. Department, Roche Diagnostics, 1080 U.S. Highway 202, Somerville, NJ 08876, United States; Salamone, S.J., Drug Monitoring R. and D. Department, Roche Diagnostics, 1080 U.S. Highway 202, Somerville, NJ 08876, United States",NA,amphetamine; cannabinoid; cocaine; edetic acid; lysergide; metal ion; opiate; phencyclidine; article; container; controlled study; drug stability; fluorescence; gas chromatography; high performance liquid chromatography; human; light; mass spectrometry; pH; radioimmunoassay; storage; temperature; thermostability; urine; Nesovitrea electrina,"McNally, A.J.; Drug Monitoring Research/Devt. Dept., 1080 U.S. Highway 202, Somerville, NJ 08876, United States",Article,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-0031696906,,IFSMS 2001,Drugs,Drugs
Siniscalco Gigliano G.,,Cannabis sativa L. - Botanical problems and molecular approaches in forensic investigations,2001,Forensic Sci. Rev.,13,1,,2,17,,11,,https://pubmed.ncbi.nlm.nih.gov/26256141/,"Department of Botany, University of Napoli Federico II, Via Foria, Napoli, Italy","Siniscalco Gigliano, G., Department of Botany, University of Napoli Federico II, Via Foria, Napoli, Italy",Cannabis sativa; cp-DNA; forensic plant identification; hemp; internal transcribed spacers; marijuana; trnF; trnL (UAA) intron,,,,Final,,Scopus,2-s2.0-0038629989,,IFSMS 2001,Drugs,Drugs
"Doig M.V., Andela R.",57225712061;56716463400;,Analysis of pharmacologically active cannabinoids by GC-MS,2000,Chromatographia,52,SUPPL.,NA,S101,S102,NA,2,10.1007/bf02493135,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033754398&doi=10.1007%2fbf02493135&partnerID=40&md5=ec5bef9217e1fce07289a464d7cc6244,"Adv. Bioanalytical Serv. Lab. Ltd., Wardalls Grove, Avonley Road, London SF14 5ER, United Kingdom","Doig, M.V., Adv. Bioanalytical Serv. Lab. Ltd., Wardalls Grove, Avonley Road, London SF14 5ER, United Kingdom; Andela, R., Adv. Bioanalytical Serv. Lab. Ltd., Wardalls Grove, Avonley Road, London SF14 5ER, United Kingdom",Cannabinoids; Gas chromatography-Mass spectrometry,cannabinoid; drug metabolite; tetrahydrocannabinol; tetrahydrocannabinolic acid; article; blood sampling; chromatography; drug determination; drug metabolism; drug structure; gas chromatography; human; mass spectrometry; priority journal; urinalysis,"Doig, M.V.; Adv. Bioanalytical Serv. Lab. Ltd., Wardalls Grove, Avonley Road, London SF14 5ER, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0033754398,,IFSMS 2001,Drugs,Drugs
"Ferioli V., Rustichelli C., Pavesi G., Gamberini G.",7003516248;6603561761;57211633565;7003480599;,Analytical characterisation of Hashish samples,2000,Chromatographia,52,1--2,NA,39,44,NA,11,10.1007/BF02490790,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033929592&doi=10.1007%2fBF02490790&partnerID=40&md5=56c2fa7cccb6854882b2cf30bdf090bf,"Dipto. di Scienze Farmaceutiche, Universite di Modena e Reggio E., Via Campi, 183, 41100 Modena, Italy","Ferioli, V., Dipto. di Scienze Farmaceutiche, Universite di Modena e Reggio E., Via Campi, 183, 41100 Modena, Italy; Rustichelli, C., Dipto. di Scienze Farmaceutiche, Universite di Modena e Reggio E., Via Campi, 183, 41100 Modena, Italy; Pavesi, G., Dipto. di Scienze Farmaceutiche, Universite di Modena e Reggio E., Via Campi, 183, 41100 Modena, Italy; Gamberini, G., Dipto. di Scienze Farmaceutiche, Universite di Modena e Reggio E., Via Campi, 183, 41100 Modena, Italy",Atomic absorption spectrometry; Column liquid chromatography; Gas chromatography-mass spectrometry; Hashish source identification,cannabinoid; cannabis; terpene; article; atomic absorption spectrometry; chemical analysis; gas chromatography; high performance liquid chromatography; mineralization; priority journal,"Ferioli, V.; Dipto. di Scienze Farmaceutiche, Via Campi, 183, 41100 Modena, Italy",Article,Final,NA,Scopus,2-s2.0-0033929592,,IFSMS 2001,Drugs,Drugs
"Ross S.A., Mehmedic Z., Murphy T.P., ElSohly M.A.",7401610128;17339065200;55709538300;7004537094;,GC-MS analysis of the total Î9-THC content of both drug- and fiber-type cannabis seeds,2000,Journal of Analytical Toxicology,24,8,NA,715,717,NA,80,10.1093/jat/24.8.715,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034467355&doi=10.1093%2fjat%2f24.8.715&partnerID=40&md5=67e6875b527369888594d8b0df96ff5f,"National Center for Natural Products Research, Research Institute of Pharmaceutical Sciences, University of Mississippi, University, MS 38677, United States; Departments of Pharmacognosy, School of Pharmacy, University of Mississippi, University, MS, United States; ElSohly Laboratories, Incorporated (ELI), 5 Industrial Park Drive, Oxford, MS 38655, United States; Department of Pharmaceutics, School of Pharmacy, University of Mississippi, University, MS, United States","Ross, S.A., National Center for Natural Products Research, Research Institute of Pharmaceutical Sciences, University of Mississippi, University, MS 38677, United States, Departments of Pharmacognosy, School of Pharmacy, University of Mississippi, University, MS, United States; Mehmedic, Z., National Center for Natural Products Research, Research Institute of Pharmaceutical Sciences, University of Mississippi, University, MS 38677, United States; Murphy, T.P., ElSohly Laboratories, Incorporated (ELI), 5 Industrial Park Drive, Oxford, MS 38655, United States; ElSohly, M.A., National Center for Natural Products Research, Research Institute of Pharmaceutical Sciences, University of Mississippi, University, MS 38677, United States, Department of Pharmaceutics, School of Pharmacy, University of Mississippi, University, MS, United States",NA,cannabis; chloroform; dronabinol; article; contamination; extraction; gas chromatography; mass spectrometry; nonhuman; plant seed; tissue distribution; Cannabis; Cannabis sativa,"Ross, S.A.; Natl. Ctr. for Nat. Products Res., , University, MS 38677, United States",Article,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-0034467355,,IFSMS 2001,Drugs,Drugs
"Zoller O., Rhyn P., Zimmerli B.",56017077400;6506332477;7003688441;,High-performance liquid chromatographic determination of Î9- tetrahydrocannabinol and the corresponding acid in hemp containing foods with special regard to the fluorescence properties of Î9-tetrahydrocannabinol,2000,Journal of Chromatography A,872,1--2,NA,101,110,NA,53,10.1016/S0021-9673(99)01287-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034002262&doi=10.1016%2fS0021-9673%2899%2901287-X&partnerID=40&md5=4dba71501a73cb6fe621530b99c9e7b2,"Swiss Fed. Office of Public Health, Division of Food Science, CH-3000, Berne, Switzerland","Zoller, O., Swiss Fed. Office of Public Health, Division of Food Science, CH-3000, Berne, Switzerland; Rhyn, P., Swiss Fed. Office of Public Health, Division of Food Science, CH-3000, Berne, Switzerland; Zimmerli, B., Swiss Fed. Office of Public Health, Division of Food Science, CH-3000, Berne, Switzerland",Food analysis; Hemp; Tea; Tetrahydrocannabinol; Tetrahydrocannabinolic acid,"cannabis; dronabinol; tetrahydrocannabinolic acid; vegetable oil; article; chemical composition; fluorescence; food analysis; high performance liquid chromatography; priority journal; reproducibility; ultraviolet spectroscopy; Cannabis; Chromatography, High Pressure Liquid; Food Analysis; Sensitivity and Specificity; Spectrometry, Fluorescence; Spectrophotometry, Ultraviolet; Tetrahydrocannabinol; Cannabis; Cannabis sativa","Zoller, O.; Swiss Federal Office of Public Hlth., , CH-3000 Berne, Switzerland; email: otmar.zoller@bag.admin.ch",Article,Final,NA,Scopus,2-s2.0-0034002262,,IFSMS 2001,Drugs,Drugs
"Bacigalupo M.A., Ius A., Meroni G., Grassi G., Moschella A.",35615043100;7003420744;7003828081;8701647400;21035445000;,Time-resolved fluoroimmunoassay for Î9-tetrahydrocannabinol as applied to early discrimination of Cannabis sativa plants,1999,Journal of Agricultural and Food Chemistry,47,7,NA,2743,2745,NA,6,10.1021/jf981141b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032869369&doi=10.1021%2fjf981141b&partnerID=40&md5=256f6143e67c2927bd2ba80411f813b9,"Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy; Ist. Sperim. per le Colture I., Via di Corticella 133, Bologna 40129, Italy","Bacigalupo, M.A., Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy; Ius, A., Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy; Meroni, G., Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy; Grassi, G., Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy, Ist. Sperim. per le Colture I., Via di Corticella 133, Bologna 40129, Italy; Moschella, A., Ist. Biocatalisi Riconoscimento M., CNR, Via Mario Bianco 9, Milano 20131, Italy, Ist. Sperim. per le Colture I., Via di Corticella 133, Bologna 40129, Italy",Î9-Tetrahydrocannabinol; Cannabinoids; Cannabis; Monoclonal antibody; TR fluoroimmunoassay,"cannabinoid; cannabis; dronabinol; monoclonal antibody; tetrahydrocannabinol; animal; article; chemotaxonomy; classification; fluoroimmunoassay; gas chromatography; methodology; mouse; mouse strain; nonhuman; phenotype; Animals; Cannabis; Chromatography, Gas; Fluoroimmunoassay; Mice; Mice, Inbred BALB C; Tetrahydrocannabinol","Bacigalupo, M.A.; Ist. di Biocatalisi Riconos. Molec., Via Mario Bianco 9, Milano 20131, Italy; email: bacigalupo@ico.mi.cnr.it",Article,Final,NA,Scopus,2-s2.0-0032869369,,IFSMS 2001,Drugs,Drugs
Gigliano G.S.,24514200100;,Preliminary data on the usefulness of internal transcribed spacer I (ITS1) sequence in Cannabis sativa L. identification,1999,Journal of Forensic Sciences,44,3,NA,475,477,NA,26,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032898589&partnerID=40&md5=e0886d4b2890fcb3694a5ae924d134ec,"Dipartimento di Biologia Vegetale, Universita' di Napoli Federico II, via Foria 223, 80139 Napoli, Italy","Gigliano, G.S., Dipartimento di Biologia Vegetale, Universita' di Napoli Federico II, via Foria 223, 80139 Napoli, Italy",Cannahis sativa; Forensic science; Hemp; Internal Transcribed Spacer I; Ribosomal DNA; Substance abuse detection,"cannabis; article; forensic identification; polymerase chain reaction; priority journal; sequence analysis; substance abuse; Base Sequence; Cannabis; DNA, Plant; Molecular Sequence Data; Polymerase Chain Reaction","Gigliano, G.S.; Dipartimento di Biologia Vegetale, via Foria 223, 80139 Napoli, Italy; email: Siniscal@unina.it",Article,Final,NA,Scopus,2-s2.0-0032898589,,IFSMS 2001,Drugs,Drugs
